,KAMA_monthly_10
2022-04-04,153.6790
2022-03-31,155.6193
2022-02-28,158.4329
2022-01-31,159.8135
2021-12-31,162.9368
2021-11-30,164.1821
2021-10-29,165.3787
2021-09-30,165.2663
2021-08-31,165.1190
2021-07-30,162.4334
2021-06-30,160.6469
2021-05-28,159.3249
2021-04-30,156.7237
2021-03-31,150.8901
2021-02-26,145.7498
2021-01-29,136.8420
2020-12-31,131.0511
2020-11-30,124.4628
2020-10-30,124.1696
2020-09-30,124.2887
2020-08-31,124.2985
2020-07-31,124.2523
2020-06-30,124.3876
2020-05-29,124.9340
2020-04-30,125.2568
2020-03-31,126.2700
2020-02-28,128.5595
2020-01-31,128.9723
2019-12-31,128.3069
2019-11-29,126.6861
2019-10-31,122.8821
2019-09-30,122.3783
2019-08-30,122.0253
2019-07-31,120.4841
2019-06-28,117.1040
2019-05-31,113.7829
2019-04-30,112.1603
2019-03-29,106.6733
2019-02-28,106.3797
2019-01-31,105.7889
2018-12-31,105.3392
2018-11-30,105.1948
2018-10-31,104.8479
2018-09-28,104.4905
2018-08-31,103.4816
2018-07-31,102.7584
2018-06-29,101.6468
2018-05-31,101.6401
2018-04-30,101.9406
2018-03-29,102.0221
2018-02-28,102.1321
2018-01-31,102.2196
2017-12-29,102.1774
2017-11-30,102.1632
2017-10-31,102.1848
2017-09-29,102.3727
2017-08-31,102.4166
2017-07-31,102.5985
2017-06-30,102.1067
2017-05-31,102.1377
2017-04-28,102.0356
2017-03-31,99.6942
2017-02-28,98.0355
2017-01-31,97.5939
2016-12-30,96.7508
2016-11-30,96.5127
2016-10-31,96.5766
2016-09-30,97.5732
2016-08-31,99.3300
2016-07-29,101.0177
2016-06-30,101.1941
2016-05-31,101.3091
2016-04-29,101.9077
2016-03-31,102.0220
2016-02-29,102.2413
2016-01-29,102.6741
2015-12-31,102.9181
2015-11-30,102.9487
2015-10-30,102.6192
2015-09-30,102.3353
2015-08-31,102.5828
2015-07-31,102.8714
2015-06-30,98.3013
2015-05-29,95.2971
2015-04-30,92.4707
2015-03-31,89.2808
2015-02-27,86.3969
2015-01-30,82.4224
2014-12-31,81.9784
2014-11-28,79.8100
2014-10-31,77.4553
2014-09-30,76.2147
2014-08-29,74.8851
2014-07-31,72.6259
2014-06-30,70.7731
2014-05-30,68.1749
2014-04-30,66.6098
2014-03-31,65.6765
2014-02-28,64.3565
2014-01-31,62.4715
2013-12-31,61.7399
2013-11-29,58.6341
2013-10-31,57.0082
2013-09-30,55.2894
2013-08-30,54.3464
2013-07-31,54.1171
2013-06-28,52.7689
2013-05-31,51.3360
2013-04-30,49.4594
2013-03-28,47.0235
2013-02-28,45.7924
2013-01-31,44.7457
2012-12-31,43.8437
2012-11-30,43.5987
2012-10-31,43.4146
2012-09-28,43.2852
2012-08-31,41.0436
2012-07-31,39.0291
2012-06-29,35.7858
2012-05-31,33.9401
2012-04-30,33.4904
2012-03-30,33.3080
2012-02-29,33.2033
2012-01-31,33.1791
2011-12-30,33.1358
2011-11-30,33.1127
2011-10-31,33.1434
2011-09-30,33.1846
2011-08-31,33.5667
2011-07-29,33.6203
2011-06-30,33.5862
2011-05-31,33.4970
2011-04-29,32.8877
2011-03-31,30.9303
2011-02-28,29.5000
2011-01-31,28.7167
2010-12-31,28.4455
2010-11-30,28.0876
2010-10-29,27.7842
2010-09-30,27.6754
2010-08-31,27.6472
2010-07-30,27.6172
2010-06-30,27.5141
2010-05-28,27.5179
2010-04-30,27.3477
2010-03-31,25.8239
2010-02-26,24.8119
2010-01-29,24.3392
2009-12-31,24.0151
2009-11-30,21.7166
2009-10-30,21.0661
2009-09-30,20.9419
2009-08-31,20.7865
2009-07-31,20.7760
2009-06-30,20.7438
2009-05-29,20.7964
2009-04-30,20.7936
2009-03-31,20.9647
2009-02-27,22.4013
2009-01-30,24.6774
2008-12-31,25.8308
2008-11-28,26.7900
2008-10-31,27.4206
2008-09-30,27.8044
2008-08-29,27.8425
2008-07-31,27.8503
2008-06-30,27.9630
2008-05-30,27.9995
2008-04-30,27.9930
2008-03-31,28.0016
2008-02-29,28.0923
2008-01-31,28.1122
2007-12-31,28.4624
2007-11-30,28.5068
2007-10-31,28.5424
2007-09-28,28.5375
2007-08-31,28.5261
2007-07-31,28.5429
2007-06-29,28.5861
2007-05-31,28.5739
2007-04-30,28.1349
2007-03-30,27.7848
