,KAMA_monthly_10
2021-12-13,279.5716
2021-11-30,278.0327
2021-10-29,276.5058
2021-09-30,269.7345
2021-08-31,269.5857
2021-07-30,266.9824
2021-06-30,266.9254
2021-05-28,261.7939
2021-04-30,241.4729
2021-03-31,211.4795
2021-02-26,183.3300
2021-01-29,169.9464
2020-12-31,155.2490
2020-11-30,148.3517
2020-10-30,147.3491
2020-09-30,146.3609
2020-08-31,144.6669
2020-07-31,141.9470
2020-06-30,139.9289
2020-05-29,139.5968
2020-04-30,139.1549
2020-03-31,139.3271
2020-02-28,139.6821
2020-01-31,139.0086
2019-12-31,129.7092
2019-11-29,123.1844
2019-10-31,114.7777
2019-09-30,107.4825
2019-08-30,104.1846
2019-07-31,102.0371
2019-06-28,101.4879
2019-05-31,101.1852
2019-04-30,101.1203
2019-03-29,99.8865
2019-02-28,99.4470
2019-01-31,99.3787
2018-12-31,99.3413
2018-11-30,99.4898
2018-10-31,99.4768
2018-09-28,99.4821
2018-08-31,99.3855
2018-07-31,98.8270
2018-06-29,98.5008
2018-05-31,98.4548
2018-04-30,98.3846
2018-03-29,98.3427
2018-02-28,97.9559
2018-01-31,97.9131
2017-12-29,96.0557
2017-11-30,95.6026
2017-10-31,92.8623
2017-09-29,91.6103
2017-08-31,88.9858
2017-07-31,87.3449
2017-06-30,86.6549
2017-05-31,86.0467
2017-04-28,86.0264
2017-03-31,86.0295
2017-02-28,86.2008
2017-01-31,86.2733
2016-12-30,86.3128
2016-11-30,86.4240
2016-10-31,86.7320
2016-09-30,86.9784
2016-08-31,86.9671
2016-07-29,86.7884
2016-06-30,86.7377
2016-05-31,86.7496
2016-04-29,86.7446
2016-03-31,86.7240
2016-02-29,86.7880
2016-01-29,87.3319
2015-12-31,90.1595
2015-11-30,93.7111
2015-10-30,94.2452
2015-09-30,97.5689
2015-08-31,99.0441
2015-07-31,100.6539
2015-06-30,101.3591
2015-05-29,103.0089
2015-04-30,104.1017
2015-03-31,104.2224
2015-02-27,104.3533
2015-01-30,104.1916
2014-12-31,104.3009
2014-11-28,101.4934
2014-10-31,101.0084
2014-09-30,100.9588
2014-08-29,100.8973
2014-07-31,100.8293
2014-06-30,100.8342
2014-05-30,100.8553
2014-04-30,100.8683
2014-03-31,100.9686
2014-02-28,101.1118
2014-01-31,101.8364
2013-12-31,101.9212
2013-11-29,99.9762
2013-10-31,97.7026
2013-09-30,93.9014
2013-08-30,92.4805
2013-07-31,91.9300
2013-06-28,90.4036
2013-05-31,89.1708
2013-04-30,84.8070
2013-03-28,79.1758
2013-02-28,68.2461
2013-01-31,64.7670
2012-12-31,62.4981
2012-11-30,61.5220
2012-10-31,61.0775
2012-09-28,60.1653
2012-08-31,59.7698
2012-07-31,58.7838
2012-06-29,57.7137
2012-05-31,57.3382
2012-04-30,57.2970
2012-03-30,55.5751
2012-02-29,54.6839
2012-01-31,53.9827
2011-12-30,53.1240
2011-11-30,52.2321
2011-10-31,50.9607
2011-09-30,50.2673
2011-08-31,50.3768
2011-07-29,50.6812
2011-06-30,48.7983
2011-05-31,45.4234
2011-04-29,42.5485
2011-03-31,38.8438
2011-02-28,36.5018
2011-01-31,34.8723
2010-12-31,33.4460
2010-11-30,32.1118
2010-10-29,30.2462
2010-09-30,29.5980
2010-08-31,29.3697
2010-07-30,29.3296
2010-06-30,29.0628
2010-05-28,28.7373
2010-04-30,27.8426
2010-03-31,25.4405
2010-02-26,23.8507
2010-01-29,22.3210
2009-12-31,21.4589
2009-11-30,20.1516
2009-10-30,19.6100
2009-09-30,19.5256
2009-08-31,19.3862
2009-07-31,19.3007
2009-06-30,19.5567
2009-05-29,21.9208
2009-04-30,25.3405
2009-03-31,27.2505
2009-02-27,31.1301
2009-01-30,33.1765
2008-12-31,34.5318
2008-11-28,35.3791
2008-10-31,36.0055
2008-09-30,36.0925
2008-08-29,35.9418
2008-07-31,35.2573
2008-06-30,32.9230
2008-05-30,32.2807
2008-04-30,30.5550
2008-03-31,30.0963
2008-02-29,30.0556
2008-01-31,30.0388
2007-12-31,30.0286
2007-11-30,30.0211
2007-10-31,30.0059
2007-09-28,29.6937
2007-08-31,29.7258
2007-07-31,29.7578
2007-06-29,29.6837
2007-05-31,29.0032
2007-04-30,25.0654
2007-03-30,23.7295
2007-02-28,22.4573
2007-01-31,21.6153
2006-12-29,21.1701
2006-11-30,20.7330
2006-10-31,20.6955
2006-09-29,20.4827
2006-08-31,20.3892
2006-07-31,20.2495
2006-06-30,20.2280
2006-05-31,19.6850
2006-04-28,19.5301
2006-03-31,19.4426
2006-02-28,19.3127
2006-01-31,19.2514
2005-12-30,18.7909
2005-11-30,18.5625
2005-10-31,18.0550
2005-09-30,17.9272
2005-08-31,17.5135
2005-07-29,17.4818
2005-06-30,16.3711
2005-05-31,15.8095
2005-04-29,15.0996
2005-03-31,14.8411
2005-02-28,14.1666
2005-01-31,13.4452
2004-12-31,13.1550
2004-11-30,12.7587
2004-10-29,12.6008
2004-09-30,12.4073
2004-08-31,12.3473
2004-07-30,12.2953
2004-06-30,12.2149
2004-05-28,12.0659
2004-04-30,12.0753
2004-03-31,12.0545
2004-02-27,12.0259
2004-01-30,11.9569
2003-12-31,11.7007
2003-11-28,11.6174
2003-10-31,11.6135
2003-09-30,11.6070
2003-08-29,11.7252
2003-07-31,11.7917
2003-06-30,11.7986
2003-05-30,11.8730
2003-04-30,11.9992
2003-03-31,12.4016
2003-02-28,12.7529
2003-01-31,12.9195
2002-12-31,13.0269
2002-11-29,13.1173
2002-10-31,13.1447
2002-09-30,13.1481
2002-08-30,13.2106
2002-07-31,13.1798
2002-06-28,12.8015
2002-05-31,12.2645
2002-04-30,12.1733
2002-03-28,12.1600
2002-02-28,12.1482
2002-01-31,12.1321
2001-12-31,12.1305
2001-11-30,12.1246
2001-10-31,12.1206
2001-09-28,12.1457
2001-08-31,12.2037
2001-07-31,12.2376
2001-06-29,12.0886
2001-05-31,11.7751
2001-04-30,11.1877
2001-03-30,11.1256
2001-02-28,10.4820
2001-01-31,8.9568
2000-12-29,8.0479
2000-11-30,7.7132
2000-10-31,7.7635
