,KAMA_monthly_10
2022-04-04,41.8120
2022-03-31,41.8168
2022-02-28,41.8201
2022-01-31,41.7489
2021-12-31,41.3918
2021-11-30,41.0650
2021-10-29,40.5766
2021-09-30,38.7089
2021-08-31,37.9082
2021-07-30,36.9982
2021-06-30,36.8210
2021-05-28,35.6506
2021-04-30,33.2575
2021-03-31,30.6961
2021-02-26,28.1612
2021-01-29,26.5423
2020-12-31,25.9716
2020-11-30,25.8996
2020-10-30,25.8564
2020-09-30,26.3462
2020-08-31,26.6244
2020-07-31,26.6964
2020-06-30,26.7665
2020-05-29,26.8436
2020-04-30,26.9916
2020-03-31,27.0896
2020-02-28,27.2744
2020-01-31,27.2761
2019-12-31,27.1043
2019-11-29,26.7364
2019-10-31,26.5216
2019-09-30,26.3349
2019-08-30,26.3229
2019-07-31,26.3256
2019-06-28,26.2962
2019-05-31,26.2869
2019-04-30,26.3317
2019-03-29,26.2784
2019-02-28,26.2833
2019-01-31,26.2784
2018-12-31,26.2762
2018-11-30,26.7717
2018-10-31,26.8045
2018-09-28,26.8344
2018-08-31,26.8250
2018-07-31,26.6934
2018-06-29,26.4802
2018-05-31,26.5325
2018-04-30,26.5058
2018-03-29,26.3275
2018-02-28,26.0369
2018-01-31,24.6229
2017-12-29,22.8766
2017-11-30,22.1818
2017-10-31,21.5104
2017-09-29,20.9028
2017-08-31,20.5908
2017-07-31,20.3252
2017-06-30,19.9256
2017-05-31,19.4568
2017-04-28,19.2708
2017-03-31,18.6400
2017-02-28,18.0512
2017-01-31,16.6644
2016-12-30,15.5088
2016-11-30,14.0949
2016-10-31,13.3298
2016-09-30,13.3224
2016-08-31,13.3083
2016-07-29,13.3001
2016-06-30,13.3050
2016-05-31,13.3793
2016-04-29,13.3916
2016-03-31,13.4070
2016-02-29,13.4723
2016-01-29,13.6243
2015-12-31,13.6442
2015-11-30,13.6107
2015-10-30,13.4871
2015-09-30,13.4667
2015-08-31,13.4606
2015-07-31,13.4494
2015-06-30,13.4008
2015-05-29,13.3624
2015-04-30,13.3288
2015-03-31,13.3190
2015-02-27,13.3173
2015-01-30,13.3080
2014-12-31,13.3107
2014-11-28,13.2011
2014-10-31,13.1826
2014-09-30,13.0924
2014-08-29,13.0299
2014-07-31,12.9721
2014-06-30,12.9607
2014-05-30,12.9478
2014-04-30,12.9452
2014-03-31,12.9346
2014-02-28,12.6615
2014-01-31,12.3903
2013-12-31,11.9784
2013-11-29,11.6971
2013-10-31,11.2820
2013-09-30,11.2030
2013-08-30,11.0818
2013-07-31,10.8286
2013-06-28,10.2356
2013-05-31,9.9714
2013-04-30,8.9018
2013-03-28,8.4653
2013-02-28,7.8842
2013-01-31,7.6530
2012-12-31,7.5711
2012-11-30,7.3415
2012-10-31,7.2609
2012-09-28,7.1845
2012-08-31,7.1458
2012-07-31,7.1504
2012-06-29,7.1664
2012-05-31,7.1668
2012-04-30,7.1943
2012-03-30,7.2026
2012-02-29,7.1703
2012-01-31,7.2001
2011-12-30,7.4049
2011-11-30,8.6632
2011-10-31,10.1759
2011-09-30,11.3482
2011-08-31,12.0231
2011-07-29,12.3885
2011-06-30,12.6965
2011-05-31,12.7800
2011-04-29,12.8890
2011-03-31,12.9749
2011-02-28,13.0401
2011-01-31,13.0916
2010-12-31,13.2114
2010-11-30,13.3122
2010-10-29,13.6939
2010-09-30,14.0003
2010-08-31,14.1614
2010-07-30,14.2891
2010-06-30,14.4054
2010-05-28,14.5269
2010-04-30,14.5401
2010-03-31,14.4728
2010-02-26,14.3645
2010-01-29,14.3835
2009-12-31,14.6222
2009-11-30,15.0031
2009-10-30,15.1904
2009-09-30,15.2068
2009-08-31,15.2128
2009-07-31,15.2187
2009-06-30,15.5445
2009-05-29,15.9124
2009-04-30,16.7066
2009-03-31,17.1989
2009-02-27,18.5601
2009-01-30,21.3285
2008-12-31,23.9901
2008-11-28,25.5586
2008-10-31,27.2797
2008-09-30,27.7294
2008-08-29,27.7311
2008-07-31,28.0740
2008-06-30,28.3211
2008-05-30,32.4588
2008-04-30,33.3974
2008-03-31,33.9590
2008-02-29,34.6415
2008-01-31,35.1723
2007-12-31,35.2911
2007-11-30,35.9594
2007-10-31,36.1329
2007-09-28,36.1654
2007-08-31,36.1377
2007-07-31,36.1196
2007-06-29,36.4976
2007-05-31,36.5152
2007-04-30,36.4998
2007-03-30,36.4794
2007-02-28,36.4486
2007-01-31,36.4392
2006-12-29,36.1963
2006-11-30,35.5712
2006-10-31,34.3216
2006-09-29,33.5330
2006-08-31,32.6239
2006-07-31,31.8061
2006-06-30,30.7999
2006-05-31,30.4656
2006-04-28,30.0255
2006-03-31,29.6160
2006-02-28,29.5863
2006-01-31,29.5338
2005-12-30,29.5201
2005-11-30,29.4828
2005-10-31,29.4479
2005-09-30,29.4449
2005-08-31,29.4928
2005-07-29,29.4946
2005-06-30,29.5027
2005-05-31,29.4636
