,KAMA_monthly_10
2022-04-04,201.8399
2022-03-31,203.6303
2022-02-28,206.2672
2022-01-31,208.1357
2021-12-31,208.2513
2021-11-30,207.6268
2021-10-29,207.9981
2021-09-30,206.7423
2021-08-31,206.8951
2021-07-30,200.5194
2021-06-30,197.5955
2021-05-28,193.4475
2021-04-30,178.1199
2021-03-31,158.1403
2021-02-26,145.4261
2021-01-29,131.2391
2020-12-31,123.1263
2020-11-30,115.9528
2020-10-30,114.4369
2020-09-30,113.9600
2020-08-31,113.9125
2020-07-31,113.9727
2020-06-30,113.9946
2020-05-29,114.0094
2020-04-30,114.0654
2020-03-31,114.1394
2020-02-28,114.2064
2020-01-31,114.2641
2019-12-31,112.5334
2019-11-29,110.1667
2019-10-31,107.3300
2019-09-30,103.3978
2019-08-30,102.9089
2019-07-31,101.9322
2019-06-28,101.7954
2019-05-31,101.5558
2019-04-30,101.6060
2019-03-29,101.5347
2019-02-28,101.4178
2019-01-31,101.4094
2018-12-31,101.4208
2018-11-30,102.9154
2018-10-31,103.9544
2018-09-28,105.2636
2018-08-31,105.3017
2018-07-31,105.3336
2018-06-29,105.1996
2018-05-31,105.5262
2018-04-30,105.9588
2018-03-29,106.5954
2018-02-28,107.4645
2018-01-31,106.5477
2017-12-29,100.7238
2017-11-30,96.1373
2017-10-31,88.7978
2017-09-29,81.4812
2017-08-31,75.9930
2017-07-31,69.8966
2017-06-30,67.7942
2017-05-31,66.4045
2017-04-28,65.7988
2017-03-31,65.0390
2017-02-28,64.5604
2017-01-31,63.8696
2016-12-30,63.8303
2016-11-30,63.8262
2016-10-31,63.6701
2016-09-30,63.6996
2016-08-31,62.4854
2016-07-29,61.1229
2016-06-30,58.4294
2016-05-31,56.6227
2016-04-29,55.2692
2016-03-31,54.1997
2016-02-29,53.2307
2016-01-29,52.7912
2015-12-31,52.6916
2015-11-30,52.3863
2015-10-30,50.9474
2015-09-30,49.5363
2015-08-31,49.4625
2015-07-31,48.9481
2015-06-30,46.3044
2015-05-29,44.6003
2015-04-30,41.8542
2015-03-31,41.5066
2015-02-27,41.3490
2015-01-30,41.0434
2014-12-31,40.9566
