,KAMA_monthly_10
2022-04-04,76.3272
2022-03-31,76.3149
2022-02-28,76.2888
2022-01-31,76.7251
2021-12-31,77.0462
2021-11-30,77.1240
2021-10-29,77.4973
2021-09-30,78.2914
2021-08-31,78.5060
2021-07-30,78.5410
2021-06-30,78.3446
2021-05-28,78.2962
2021-04-30,78.2479
2021-03-31,78.0686
2021-02-26,78.0729
2021-01-29,78.2266
2020-12-31,78.2904
2020-11-30,78.3473
2020-10-30,78.3854
2020-09-30,78.4005
2020-08-31,78.6482
2020-07-31,79.1758
2020-06-30,79.2180
2020-05-29,80.3047
2020-04-30,80.6266
2020-03-31,81.2379
2020-02-28,82.0602
2020-01-31,82.0588
2019-12-31,81.8348
2019-11-29,81.8341
2019-10-31,81.8551
2019-09-30,81.4386
2019-08-30,80.8110
2019-07-31,80.0000
2019-06-28,79.6424
2019-05-31,78.5548
2019-04-30,77.6446
2019-03-29,75.9707
2019-02-28,73.9695
2019-01-31,72.3655
2018-12-31,71.6193
2018-11-30,71.2182
2018-10-31,70.0343
2018-09-28,70.0238
2018-08-31,70.1297
2018-07-31,70.2080
2018-06-29,70.2074
2018-05-31,70.2239
2018-04-30,70.2526
2018-03-29,70.2574
2018-02-28,70.3056
2018-01-31,70.4146
2017-12-29,70.4252
2017-11-30,70.3781
2017-10-31,69.2476
2017-09-29,68.6494
2017-08-31,68.3386
2017-07-31,66.6688
2017-06-30,65.4288
2017-05-31,64.4070
2017-04-28,62.9620
2017-03-31,62.3991
2017-02-28,61.5575
2017-01-31,60.7534
2016-12-30,60.6023
2016-11-30,60.2617
2016-10-31,60.2062
2016-09-30,59.8121
2016-08-31,59.4517
2016-07-29,59.1828
2016-06-30,57.4767
2016-05-31,53.2471
2016-04-29,51.6759
2016-03-31,49.5079
2016-02-29,47.4021
2016-01-29,46.5090
2015-12-31,46.2158
2015-11-30,46.1231
2015-10-30,45.9736
2015-09-30,45.9106
2015-08-31,45.8488
2015-07-31,45.8433
2015-06-30,45.6920
2015-05-29,45.7030
2015-04-30,45.5876
2015-03-31,45.5272
2015-02-27,45.3027
2015-01-30,45.0319
2014-12-31,43.0070
2014-11-28,41.5180
2014-10-31,40.5712
2014-09-30,39.7883
2014-08-29,39.7411
2014-07-31,39.6572
2014-06-30,39.6472
2014-05-30,39.2617
2014-04-30,39.2198
2014-03-31,39.1774
2014-02-28,39.1701
2014-01-31,39.1125
2013-12-31,39.1109
2013-11-29,39.1122
2013-10-31,39.1104
2013-09-30,38.9995
2013-08-30,38.9705
2013-07-31,38.9607
2013-06-28,38.6242
2013-05-31,38.5432
2013-04-30,38.4580
2013-03-28,37.3194
2013-02-28,36.5544
2013-01-31,35.9625
2012-12-31,35.6460
2012-11-30,35.5968
2012-10-31,35.4978
2012-09-28,35.1151
2012-08-31,34.7531
2012-07-31,34.5007
2012-06-29,32.6568
2012-05-31,31.6210
2012-04-30,30.8098
2012-03-30,30.4553
2012-02-29,30.2693
2012-01-31,30.0767
2011-12-30,29.7745
2011-11-30,29.3029
2011-10-31,28.7992
2011-09-30,28.5293
2011-08-31,28.5028
2011-07-29,28.3693
2011-06-30,28.3622
2011-05-31,28.0282
2011-04-29,27.1074
2011-03-31,26.3213
2011-02-28,25.5120
2011-01-31,25.1665
2010-12-31,24.9762
2010-11-30,24.6574
2010-10-29,24.4152
2010-09-30,23.9574
2010-08-31,23.3973
2010-07-30,22.8136
2010-06-30,22.5613
2010-05-28,22.5204
2010-04-30,22.5575
2010-03-31,22.1575
2010-02-26,21.5680
2010-01-29,21.1047
2009-12-31,20.5845
2009-11-30,19.6760
2009-10-30,19.6222
2009-09-30,19.6272
2009-08-31,19.6202
2009-07-31,19.6145
2009-06-30,19.6162
2009-05-29,19.6668
2009-04-30,19.8121
2009-03-31,19.8518
2009-02-27,20.0611
2009-01-30,20.3187
2008-12-31,20.3246
2008-11-28,20.3602
2008-10-31,20.6448
2008-09-30,20.9733
2008-08-29,21.1331
2008-07-31,21.1754
2008-06-30,21.2599
2008-05-30,21.8989
2008-04-30,21.9774
2008-03-31,22.1185
2008-02-29,22.4724
2008-01-31,22.8884
2007-12-31,23.0571
2007-11-30,23.0625
2007-10-31,23.0600
2007-09-28,23.2132
2007-08-31,23.4854
2007-07-31,23.6518
2007-06-29,23.8591
2007-05-31,23.9920
2007-04-30,23.9656
2007-03-30,23.6696
2007-02-28,23.3734
2007-01-31,23.1757
2006-12-29,22.5793
2006-11-30,21.7651
2006-10-31,21.3033
2006-09-29,20.8754
2006-08-31,20.7254
2006-07-31,20.4717
2006-06-30,20.4549
2006-05-31,20.4813
2006-04-28,20.5587
2006-03-31,20.5717
2006-02-28,20.6514
2006-01-31,20.6538
2005-12-30,20.6357
2005-11-30,20.6415
2005-10-31,20.6473
2005-09-30,20.6489
2005-08-31,20.6322
2005-07-29,20.5287
2005-06-30,20.1927
2005-05-31,20.0868
2005-04-29,19.9477
2005-03-31,19.9342
2005-02-28,19.9119
2005-01-31,19.9226
2004-12-31,19.9372
2004-11-30,19.5231
2004-10-29,19.0299
2004-09-30,18.7738
2004-08-31,18.6685
2004-07-30,18.1655
2004-06-30,17.8260
2004-05-28,17.4325
2004-04-30,16.8566
2004-03-31,16.7681
2004-02-27,16.7034
2004-01-30,16.5441
2003-12-31,16.3254
2003-11-28,15.9223
2003-10-31,15.5865
2003-09-30,15.5457
2003-08-29,15.5356
2003-07-31,15.5649
2003-06-30,15.6014
2003-05-30,15.5669
2003-04-30,15.5252
2003-03-31,15.5557
2003-02-28,15.6038
2003-01-31,15.9274
2002-12-31,16.2722
2002-11-29,16.3266
2002-10-31,16.4467
2002-09-30,17.0393
2002-08-30,17.9948
2002-07-31,18.4126
2002-06-28,18.5603
2002-05-31,18.6310
2002-04-30,18.6476
2002-03-28,18.6536
2002-02-28,18.6535
2002-01-31,18.8666
2001-12-31,18.9453
2001-11-30,18.9915
2001-10-31,19.0019
2001-09-28,19.0403
2001-08-31,19.1497
2001-07-31,19.1653
2001-06-29,19.2534
2001-05-31,19.2641
2001-04-30,19.2124
2001-03-30,19.1119
2001-02-28,19.1626
2001-01-31,19.2131
2000-12-29,19.4045
2000-11-30,19.5179
2000-10-31,19.6386
