,KAMA_monthly_10
2017-04-13,26.9278
2017-03-31,26.1126
2017-02-28,24.7095
2017-01-31,24.3087
2016-12-30,23.5624
2016-11-30,22.5134
2016-10-31,21.0130
2016-09-30,19.9144
2016-08-31,19.1672
2016-07-29,18.6497
2016-06-30,17.8910
2016-05-31,17.8523
2016-04-29,17.8936
2016-03-31,17.6191
2016-02-29,17.9344
2016-01-29,19.6894
2015-12-31,22.8696
2015-11-30,26.3931
2015-10-30,28.9999
2015-09-30,32.0157
2015-08-31,38.0738
2015-07-31,42.5161
2015-06-30,47.6354
2015-05-29,51.1947
2015-04-30,53.2140
2015-03-31,54.8588
2015-02-27,56.8671
2015-01-30,58.3520
2014-12-31,60.2646
2014-11-28,60.8701
2014-10-31,61.0584
2014-09-30,61.2800
2014-08-29,61.3392
2014-07-31,61.3381
2014-06-30,61.5501
2014-05-30,61.7390
2014-04-30,62.1573
2014-03-31,62.7342
2014-02-28,62.9105
2014-01-31,62.9760
2013-12-31,63.4716
2013-11-29,63.6652
2013-10-31,64.1175
2013-09-30,64.6185
2013-08-30,65.2194
2013-07-31,67.3919
2013-06-28,67.9789
2013-05-31,68.3863
2013-04-30,68.6115
2013-03-28,68.6829
2013-02-28,68.9207
2013-01-31,69.1266
2012-12-31,69.4603
2012-11-30,70.2667
2012-10-31,73.6362
2012-09-28,74.0757
2012-08-31,76.7397
2012-07-31,79.7391
2012-06-29,80.2201
2012-05-31,81.3188
2012-04-30,83.0943
2012-03-30,83.7179
2012-02-29,84.0247
2012-01-31,84.0637
2011-12-30,84.0483
2011-11-30,84.5910
2011-10-31,84.5798
2011-09-30,84.5929
2011-08-31,85.3854
2011-07-29,85.6689
2011-06-30,85.3056
2011-05-31,84.2952
2011-04-29,84.3511
2011-03-31,78.2912
2011-02-28,70.5597
2011-01-31,64.3837
2010-12-31,60.1846
2010-11-30,54.3789
2010-10-29,50.2680
2010-09-30,48.6339
2010-08-31,47.2875
2010-07-30,47.1324
2010-06-30,46.6705
2010-05-28,46.6756
2010-04-30,46.6271
2010-03-31,45.3580
2010-02-26,43.7932
2010-01-29,43.0316
2009-12-31,43.2127
2009-11-30,40.5836
2009-10-30,36.4562
2009-09-30,33.1171
2009-08-31,29.3620
2009-07-31,28.9138
2009-06-30,28.7904
2009-05-29,28.2401
2009-04-30,27.7234
2009-03-31,29.3297
2009-02-27,34.7924
2009-01-30,41.4711
2008-12-31,45.4714
2008-11-28,49.7562
2008-10-31,53.7101
2008-09-30,57.2268
2008-08-29,57.7064
2008-07-31,57.3777
2008-06-30,56.6319
2008-05-30,54.4111
2008-04-30,49.1573
2008-03-31,48.0382
2008-02-29,47.6914
2008-01-31,46.9125
2007-12-31,46.0999
2007-11-30,44.7922
2007-10-31,44.4783
2007-09-28,44.2279
2007-08-31,44.2067
2007-07-31,44.3044
2007-06-29,44.3455
2007-05-31,43.5834
2007-04-30,42.7323
2007-03-30,42.7217
2007-02-28,42.9387
2007-01-31,43.3219
2006-12-29,43.4250
2006-11-30,43.4333
2006-10-31,43.5631
2006-09-29,43.6089
2006-08-31,43.6879
2006-07-31,43.8615
2006-06-30,43.9728
2006-05-31,43.8551
2006-04-28,43.5144
2006-03-31,37.7648
2006-02-28,33.5754
2006-01-31,30.7011
2005-12-30,25.5623
2005-11-30,24.0657
2005-10-31,22.9393
2005-09-30,22.5553
2005-08-31,21.0616
2005-07-29,19.4467
2005-06-30,18.7113
2005-05-31,18.6290
2005-04-29,17.7815
2005-03-31,17.3923
2005-02-28,16.4698
2005-01-31,14.1332
2004-12-31,13.6825
2004-11-30,12.6203
2004-10-29,11.5977
2004-09-30,11.3361
2004-08-31,10.6964
2004-07-30,10.4347
2004-06-30,10.1260
2004-05-28,9.7814
2004-04-30,9.6186
2004-03-31,9.5378
2004-02-27,9.0223
2004-01-30,8.3432
2003-12-31,7.6322
2003-11-28,6.4586
2003-10-31,6.0103
2003-09-30,5.6997
2003-08-29,5.6692
2003-07-31,5.4421
2003-06-30,5.2969
2003-05-30,5.2917
2003-04-30,5.2931
2003-03-31,5.3318
2003-02-28,5.3897
2003-01-31,5.5056
2002-12-31,5.5920
2002-11-29,5.6247
2002-10-31,5.6792
2002-09-30,5.8459
2002-08-30,6.0746
2002-07-31,6.1337
2002-06-28,6.1382
2002-05-31,6.1354
2002-04-30,6.1401
