,KAMA_monthly_10
2022-04-04,77.6155
2022-03-31,77.3802
2022-02-28,76.9634
2022-01-31,76.3344
2021-12-31,74.4308
2021-11-30,72.8255
2021-10-29,71.9774
2021-09-30,69.2967
2021-08-31,68.5226
2021-07-30,67.3374
2021-06-30,67.2919
2021-05-28,64.5331
2021-04-30,58.8494
2021-03-31,52.5250
2021-02-26,47.7310
2021-01-29,43.8506
2020-12-31,42.2246
2020-11-30,41.3451
2020-10-30,41.2230
2020-09-30,41.2493
2020-08-31,41.9965
2020-07-31,42.1380
2020-06-30,42.5798
2020-05-29,42.7453
2020-04-30,42.9575
2020-03-31,43.0126
2020-02-28,43.3651
2020-01-31,43.4372
2019-12-31,43.4258
2019-11-29,43.3981
2019-10-31,43.3229
2019-09-30,43.3432
2019-08-30,43.3795
2019-07-31,43.6831
2019-06-28,43.7558
2019-05-31,44.2384
2019-04-30,44.5838
2019-03-29,44.6150
2019-02-28,45.2755
2019-01-31,45.4372
2018-12-31,45.4710
2018-11-30,46.8366
2018-10-31,47.5612
2018-09-28,47.7964
2018-08-31,47.8048
2018-07-31,47.7597
2018-06-29,47.6852
2018-05-31,47.5542
2018-04-30,46.2888
2018-03-29,44.7537
2018-02-28,43.5822
2018-01-31,41.5657
2017-12-29,39.8357
2017-11-30,38.3211
2017-10-31,37.4851
2017-09-29,37.1250
2017-08-31,36.8331
2017-07-31,36.7373
2017-06-30,35.6898
2017-05-31,34.2925
2017-04-28,33.6907
2017-03-31,32.7625
2017-02-28,32.0044
2017-01-31,31.0583
2016-12-30,29.5816
2016-11-30,28.0314
2016-10-31,26.5451
2016-09-30,26.5205
2016-08-31,26.4840
2016-07-29,26.4596
2016-06-30,26.4592
2016-05-31,26.5483
2016-04-29,26.4960
2016-03-31,26.4965
2016-02-29,26.5046
2016-01-29,26.6266
2015-12-31,26.7269
2015-11-30,26.5793
2015-10-30,26.1117
2015-09-30,26.0974
2015-08-31,26.0950
2015-07-31,26.0617
2015-06-30,25.5352
2015-05-29,25.2395
2015-04-30,24.9954
2015-03-31,24.8237
2015-02-27,24.5599
2015-01-30,24.4739
2014-12-31,24.4817
2014-11-28,24.1614
2014-10-31,23.9834
2014-09-30,23.8589
2014-08-29,23.4762
2014-07-31,23.0815
2014-06-30,22.7029
2014-05-30,22.4095
2014-04-30,22.3704
2014-03-31,22.1093
2014-02-28,21.4229
2014-01-31,20.6143
2013-12-31,20.2466
2013-11-29,19.0819
2013-10-31,18.2018
2013-09-30,17.5351
2013-08-30,17.0753
2013-07-31,16.6536
2013-06-28,15.3225
2013-05-31,14.2682
2013-04-30,13.3094
2013-03-28,13.0323
2013-02-28,12.3273
2013-01-31,12.2157
2012-12-31,12.0732
2012-11-30,12.0605
2012-10-31,12.0698
2012-09-28,12.0626
2012-08-31,12.0743
2012-07-31,12.0734
2012-06-29,12.1010
2012-05-31,12.1089
2012-04-30,12.1458
2012-03-30,12.1280
2012-02-29,12.0892
2012-01-31,12.0681
2011-12-30,12.5274
2011-11-30,13.4433
2011-10-31,14.0015
2011-09-30,14.3605
2011-08-31,14.6409
2011-07-29,14.8238
2011-06-30,14.8552
2011-05-31,14.8980
2011-04-29,14.8316
2011-03-31,14.7128
2011-02-28,14.6878
2011-01-31,14.6795
2010-12-31,14.6723
2010-11-30,14.6697
2010-10-29,14.7507
2010-09-30,14.8269
2010-08-31,15.1025
2010-07-30,15.5276
2010-06-30,15.8048
2010-05-28,16.0771
2010-04-30,16.1225
2010-03-31,16.0930
2010-02-26,16.0933
2010-01-29,16.0950
2009-12-31,16.1228
2009-11-30,16.1190
2009-10-30,16.1622
2009-09-30,16.1834
2009-08-31,16.1811
2009-07-31,16.1885
2009-06-30,16.2838
2009-05-29,16.3628
2009-04-30,16.4173
2009-03-31,16.4262
2009-02-27,16.6140
2009-01-30,17.2495
2008-12-31,17.4859
2008-11-28,17.5839
2008-10-31,17.6452
2008-09-30,17.7240
2008-08-29,17.6569
2008-07-31,17.6321
2008-06-30,17.6115
2008-05-30,17.6147
2008-04-30,17.5923
2008-03-31,17.5811
2008-02-29,17.6283
2008-01-31,17.6451
2007-12-31,17.5755
2007-11-30,16.6409
2007-10-31,15.9746
2007-09-28,15.5553
2007-08-31,15.2959
2007-07-31,15.2195
2007-06-29,15.0797
2007-05-31,14.9443
2007-04-30,13.8279
2007-03-30,13.5450
2007-02-28,13.4767
2007-01-31,13.4556
2006-12-29,13.3739
2006-11-30,13.1362
2006-10-31,12.9458
2006-09-29,12.7496
2006-08-31,12.6407
2006-07-31,12.6343
2006-06-30,12.6413
2006-05-31,12.6485
2006-04-28,12.5955
2006-03-31,11.9421
2006-02-28,11.3028
2006-01-31,10.7228
2005-12-30,10.4626
2005-11-30,10.1570
2005-10-31,9.6838
2005-09-30,9.3718
2005-08-31,9.0703
2005-07-29,8.7886
2005-06-30,8.4047
2005-05-31,8.3760
2005-04-29,8.3255
2005-03-31,8.3310
2005-02-28,8.3340
2005-01-31,8.3353
2004-12-31,8.3322
2004-11-30,8.3258
2004-10-29,8.3227
