,KAMA_monthly_10
2015-03-17,57.6015
2015-02-27,56.4321
2015-01-30,54.3565
2014-12-31,52.2696
2014-11-28,49.4677
2014-10-31,45.8488
2014-09-30,41.6695
2014-08-29,41.1638
2014-07-31,40.0827
2014-06-30,39.2627
2014-05-30,37.6401
2014-04-30,37.2495
2014-03-31,37.1860
2014-02-28,36.9436
2014-01-31,36.2957
2013-12-31,35.8317
2013-11-29,35.3227
2013-10-31,34.6034
2013-09-30,33.8464
2013-08-30,33.3524
2013-07-31,32.9354
2013-06-28,31.6834
2013-05-31,30.4985
2013-04-30,28.8795
2013-03-28,28.2897
2013-02-28,26.6221
2013-01-31,25.9446
2012-12-31,25.5311
2012-11-30,25.4046
2012-10-31,25.2496
2012-09-28,25.2320
2012-08-31,25.0405
2012-07-31,25.0279
2012-06-29,25.0329
2012-05-31,25.0299
2012-04-30,25.0581
2012-03-30,25.0406
2012-02-29,24.9939
2012-01-31,24.9416
2011-12-30,25.0354
2011-11-30,25.0238
2011-10-31,25.0270
2011-09-30,25.0242
2011-08-31,25.0396
2011-07-29,25.0280
2011-06-30,24.9983
2011-05-31,24.7737
2011-04-29,23.7546
2011-03-31,22.9496
2011-02-28,22.7874
2011-01-31,22.7626
2010-12-31,22.7381
2010-11-30,22.7188
2010-10-29,22.7138
2010-09-30,22.6992
2010-08-31,22.6753
2010-07-30,22.6856
