,KAMA_monthly_10
2022-04-04,460.7120
2022-03-31,460.1131
2022-02-28,458.3731
2022-01-31,458.3880
2021-12-31,459.5137
2021-11-30,456.6818
2021-10-29,429.6705
2021-09-30,410.4861
2021-08-31,395.2207
2021-07-30,370.4266
2021-06-30,351.3893
2021-05-28,347.9601
2021-04-30,348.7936
2021-03-31,345.8738
2021-02-26,344.2314
2021-01-29,328.7345
2020-12-31,314.9649
2020-11-30,276.0926
2020-10-30,255.1563
2020-09-30,229.9244
2020-08-31,212.3346
2020-07-31,193.1981
2020-06-30,172.5976
2020-05-29,156.9891
2020-04-30,147.4654
2020-03-31,137.6541
2020-02-28,133.1994
2020-01-31,133.0386
2019-12-31,131.1863
2019-11-29,127.7960
2019-10-31,126.0494
2019-09-30,124.8367
2019-08-30,123.9290
2019-07-31,122.8857
2019-06-28,122.2908
2019-05-31,122.1551
2019-04-30,122.2840
2019-03-29,121.2626
2019-02-28,121.1625
2019-01-31,120.9166
2018-12-31,120.8766
2018-11-30,120.9107
2018-10-31,120.7100
2018-09-28,120.7911
2018-08-31,120.7715
2018-07-31,116.6125
2018-06-29,114.7213
2018-05-31,111.6746
2018-04-30,108.9037
2018-03-29,108.3597
2018-02-28,108.0158
2018-01-31,107.3021
2017-12-29,106.0033
2017-11-30,105.6341
2017-10-31,103.0000
2017-09-29,95.6855
2017-08-31,92.7799
2017-07-31,90.9410
2017-06-30,88.3302
2017-05-31,86.8949
2017-04-28,83.2735
2017-03-31,81.1333
2017-02-28,77.2225
2017-01-31,73.3628
2016-12-30,68.9794
2016-11-30,64.9469
2016-10-31,61.8785
2016-09-30,59.7381
2016-08-31,58.0636
2016-07-29,56.3765
2016-06-30,54.2514
2016-05-31,52.5531
2016-04-29,51.3805
2016-03-31,50.8598
2016-02-29,50.4450
2016-01-29,50.2617
2015-12-31,49.7530
2015-11-30,49.0064
2015-10-30,45.9322
2015-09-30,44.6505
2015-08-31,44.5576
2015-07-31,44.5393
2015-06-30,44.1652
2015-05-29,44.0807
2015-04-30,42.9544
2015-03-31,42.4047
2015-02-27,41.3358
2015-01-30,39.9525
2014-12-31,39.6029
2014-11-28,38.4331
2014-10-31,37.2499
2014-09-30,36.9043
2014-08-29,36.4953
2014-07-31,34.5956
2014-06-30,33.9518
2014-05-30,32.7862
2014-04-30,31.9536
2014-03-31,31.4092
2014-02-28,29.9670
2014-01-31,29.0663
2013-12-31,28.8373
2013-11-29,27.5000
2013-10-31,26.0883
2013-09-30,24.7262
2013-08-30,23.3609
2013-07-31,20.7930
2013-06-28,19.5782
2013-05-31,19.3353
2013-04-30,18.7208
2013-03-28,18.2418
2013-02-28,17.4728
2013-01-31,17.0315
2012-12-31,16.6746
2012-11-30,16.3662
2012-10-31,16.1822
2012-09-28,16.1127
2012-08-31,15.9271
2012-07-31,15.2005
2012-06-29,14.7512
2012-05-31,14.4299
2012-04-30,14.2788
2012-03-30,13.9971
2012-02-29,13.9237
2012-01-31,13.8859
2011-12-30,13.8743
2011-11-30,13.8779
2011-10-31,13.9751
2011-09-30,14.1178
2011-08-31,14.6696
2011-07-29,14.8767
2011-06-30,15.0181
2011-05-31,15.0410
2011-04-29,15.0394
2011-03-31,15.0403
2011-02-28,15.7484
2011-01-31,16.6192
2010-12-31,17.3704
2010-11-30,17.5342
2010-10-29,17.7899
2010-09-30,18.2992
2010-08-31,18.5171
2010-07-30,18.6390
2010-06-30,18.7977
2010-05-28,18.9067
2010-04-30,18.9498
2010-03-31,18.8904
2010-02-26,18.8784
2010-01-29,18.8951
2009-12-31,18.9328
2009-11-30,18.4438
2009-10-30,18.3436
2009-09-30,18.4417
2009-08-31,17.0914
2009-07-31,16.9526
2009-06-30,16.8459
2009-05-29,16.8134
2009-04-30,16.8026
2009-03-31,16.8114
2009-02-27,17.0387
2009-01-30,17.5849
2008-12-31,17.7991
2008-11-28,17.9396
2008-10-31,18.3035
2008-09-30,18.3954
2008-08-29,18.4264
2008-07-31,18.3806
2008-06-30,18.3622
2008-05-30,18.3568
2008-04-30,18.2222
2008-03-31,18.1635
2008-02-29,18.1807
2008-01-31,18.2384
2007-12-31,18.3059
2007-11-30,18.2453
2007-10-31,18.3478
2007-09-28,18.1539
2007-08-31,15.6021
2007-07-31,14.2674
2007-06-29,14.0406
2007-05-31,12.9588
2007-04-30,11.8034
2007-03-30,11.7926
2007-02-28,11.8058
2007-01-31,11.8787
2006-12-29,12.0321
2006-11-30,12.3144
2006-10-31,12.7816
2006-09-29,13.0859
2006-08-31,13.3088
2006-07-31,13.5495
2006-06-30,13.5960
2006-05-31,13.7173
2006-04-28,13.7798
2006-03-31,12.9673
2006-02-28,11.4389
2006-01-31,10.3297
2005-12-30,9.1415
2005-11-30,8.1353
2005-10-31,7.6619
