,KAMA_monthly_10
2022-04-04,564.0948
2022-03-31,563.9690
2022-02-28,564.2236
2022-01-31,563.7564
2021-12-31,562.9557
2021-11-30,557.5496
2021-10-29,552.8547
2021-09-30,537.0125
2021-08-31,531.6661
2021-07-30,516.3671
2021-06-30,509.5367
2021-05-28,507.1143
2021-04-30,508.0887
2021-03-31,508.3555
2021-02-26,509.7636
2021-01-29,498.2409
2020-12-31,467.9904
2020-11-30,439.0382
2020-10-30,413.5358
2020-09-30,389.5267
2020-08-31,363.7567
2020-07-31,328.1795
2020-06-30,302.6291
2020-05-29,285.7930
2020-04-30,275.2348
2020-03-31,269.8807
2020-02-28,269.5332
2020-01-31,265.0759
2019-12-31,252.3791
2019-11-29,249.9644
2019-10-31,245.8968
2019-09-30,245.7127
2019-08-30,244.6407
2019-07-31,241.3859
2019-06-28,234.3163
2019-05-31,226.8694
2019-04-30,219.8202
2019-03-29,204.4860
2019-02-28,196.5632
2019-01-31,188.0219
2018-12-31,183.1525
2018-11-30,183.3791
2018-10-31,183.1186
2018-09-28,183.5089
2018-08-31,177.2717
2018-07-31,169.0414
2018-06-29,166.3270
2018-05-31,163.9667
2018-04-30,155.8075
2018-03-29,149.8113
2018-02-28,140.7078
2018-01-31,128.5960
2017-12-29,116.7616
2017-11-30,109.6402
2017-10-31,105.5611
2017-09-29,94.3515
2017-08-31,89.5840
2017-07-31,86.2074
2017-06-30,82.8059
2017-05-31,79.3475
2017-04-28,76.3627
2017-03-31,74.3468
2017-02-28,73.7384
2017-01-31,73.1443
2016-12-30,71.2555
2016-11-30,71.0425
2016-10-31,70.0507
2016-09-30,69.9504
2016-08-31,69.7896
2016-07-29,69.7306
2016-06-30,69.6720
2016-05-31,69.7065
2016-04-29,69.6715
2016-03-31,69.6583
2016-02-29,69.9686
2016-01-29,70.8311
2015-12-31,71.2375
2015-11-30,70.5984
2015-10-30,69.6027
2015-09-30,68.8895
2015-08-31,68.8771
2015-07-31,68.8528
2015-06-30,66.9448
2015-05-29,66.3566
2015-04-30,64.9750
2015-03-31,64.2572
2015-02-27,61.2293
2015-01-30,58.0884
2014-12-31,57.3786
2014-11-28,57.3317
2014-10-31,57.2988
2014-09-30,56.9225
2014-08-29,56.8913
2014-07-31,56.8075
2014-06-30,56.7661
2014-05-30,56.4751
2014-04-30,56.6038
2014-03-31,56.8320
2014-02-28,56.2676
2014-01-31,52.5742
2013-12-31,49.1631
2013-11-29,47.2197
2013-10-31,45.4555
2013-09-30,43.0234
2013-08-30,41.5680
2013-07-31,40.8351
2013-06-28,40.7803
2013-05-31,40.7954
