,KAMA_monthly_10
2022-04-04,154.5235
2022-03-31,163.2141
2022-02-28,166.1585
2022-01-31,169.3852
2021-12-31,171.7031
2021-11-30,172.4931
2021-10-29,173.0976
2021-09-30,173.2983
2021-08-31,173.7459
2021-07-30,172.3830
2021-06-30,171.0776
2021-05-28,167.1592
2021-04-30,167.0388
2021-03-31,161.9108
2021-02-26,151.4221
2021-01-29,137.6876
2020-12-31,120.8533
2020-11-30,113.3486
2020-10-30,111.2533
2020-09-30,110.0418
2020-08-31,106.0824
2020-07-31,101.1410
2020-06-30,94.2877
2020-05-29,90.1875
2020-04-30,88.5395
2020-03-31,87.9132
2020-02-28,87.9526
2020-01-31,87.7712
2019-12-31,86.3988
2019-11-29,83.2236
2019-10-31,82.4682
2019-09-30,82.1361
2019-08-30,82.2217
2019-07-31,82.3855
2019-06-28,82.3905
2019-05-31,82.6181
2019-04-30,84.3747
2019-03-29,84.3804
2019-02-28,84.7812
2019-01-31,84.8542
2018-12-31,86.5791
2018-11-30,92.1994
2018-10-31,93.8480
2018-09-28,94.0741
2018-08-31,94.3635
2018-07-31,94.8404
2018-06-29,94.9130
2018-05-31,94.9707
2018-04-30,94.9930
2018-03-29,95.2154
2018-02-28,95.2287
2018-01-31,95.0627
2017-12-29,95.0806
2017-11-30,95.1147
2017-10-31,94.9909
2017-09-29,92.6121
2017-08-31,92.3159
2017-07-31,91.2657
2017-06-30,90.1649
2017-05-31,90.2970
2017-04-28,85.2101
2017-03-31,81.0692
2017-02-28,77.6463
2017-01-31,74.2674
2016-12-30,73.5351
2016-11-30,73.7111
2016-10-31,73.8166
2016-09-30,73.8346
2016-08-31,73.8969
2016-07-29,73.9258
2016-06-30,74.7629
2016-05-31,76.4533
2016-04-29,78.3005
2016-03-31,81.0576
2016-02-29,82.3922
2016-01-29,84.1616
2015-12-31,86.2045
2015-11-30,86.5520
2015-10-30,86.6071
2015-09-30,86.7804
2015-08-31,87.1963
2015-07-31,87.8513
2015-06-30,88.0650
2015-05-29,86.3443
2015-04-30,80.5325
2015-03-31,79.4267
2015-02-27,72.0399
2015-01-30,66.3495
2014-12-31,59.5929
2014-11-28,54.8808
2014-10-31,50.1745
2014-09-30,48.4398
2014-08-29,45.4540
2014-07-31,41.0789
2014-06-30,37.5231
2014-05-30,34.3510
2014-04-30,31.3000
2014-03-31,27.6266
2014-02-28,25.5868
2014-01-31,23.5055
2013-12-31,22.6547
2013-11-29,22.0295
2013-10-31,21.9651
2013-09-30,21.8744
2013-08-30,21.8674
2013-07-31,21.8527
2013-06-28,21.8552
2013-05-31,22.0981
2013-04-30,22.1341
2013-03-28,22.2557
2013-02-28,22.3675
2013-01-31,22.5658
2012-12-31,22.6077
2012-11-30,23.1450
2012-10-31,23.1740
2012-09-28,23.3282
2012-08-31,23.4862
2012-07-31,22.7917
2012-06-29,22.2064
2012-05-31,22.0470
2012-04-30,22.0263
2012-03-30,21.9693
2012-02-29,21.9357
2012-01-31,21.8899
2011-12-30,22.1141
2011-11-30,24.4839
2011-10-31,25.9014
2011-09-30,26.3648
2011-08-31,26.7969
2011-07-29,26.8923
2011-06-30,26.9983
2011-05-31,27.1775
2011-04-29,27.4232
2011-03-31,27.2527
2011-02-28,26.7194
2011-01-31,23.4207
2010-12-31,20.5157
2010-11-30,17.7221
2010-10-29,14.9985
2010-09-30,13.5774
2010-08-31,12.3508
2010-07-30,11.5388
2010-06-30,11.2854
2010-05-28,11.0059
2010-04-30,10.8451
2010-03-31,10.3633
2010-02-26,10.0109
2010-01-29,9.6306
2009-12-31,9.5043
2009-11-30,8.9311
2009-10-30,8.5441
2009-09-30,8.4788
2009-08-31,7.4332
2009-07-31,7.1311
2009-06-30,6.8869
2009-05-29,6.8779
2009-04-30,6.8702
2009-03-31,6.8546
2009-02-27,6.8407
2009-01-30,6.8786
2008-12-31,7.0722
2008-11-28,7.1961
2008-10-31,7.3291
2008-09-30,7.3551
2008-08-29,7.3533
2008-07-31,7.3375
2008-06-30,7.3253
2008-05-30,7.2412
2008-04-30,7.0727
2008-03-31,7.0416
2008-02-29,7.0459
2008-01-31,7.0161
2007-12-31,6.9887
2007-11-30,6.9328
2007-10-31,6.7108
2007-09-28,6.5276
2007-08-31,6.3891
2007-07-31,6.3488
2007-06-29,6.2465
2007-05-31,6.2011
2007-04-30,6.1817
2007-03-30,6.1824
2007-02-28,6.1881
2007-01-31,6.1920
2006-12-29,6.1943
2006-11-30,6.1880
2006-10-31,6.1731
2006-09-29,6.1827
2006-08-31,6.1939
2006-07-31,6.2384
2006-06-30,6.4611
2006-05-31,6.5753
2006-04-28,6.6539
2006-03-31,6.6563
2006-02-28,6.6639
2006-01-31,6.6733
2005-12-30,6.7290
2005-11-30,6.8746
2005-10-31,7.0140
2005-09-30,7.3057
2005-08-31,7.4012
2005-07-29,7.4177
2005-06-30,7.4600
2005-05-31,7.4736
2005-04-29,7.5549
2005-03-31,7.9134
2005-02-28,8.1158
2005-01-31,8.1732
2004-12-31,8.3429
2004-11-30,8.3388
2004-10-29,8.3314
2004-09-30,8.3337
2004-08-31,8.3317
2004-07-30,8.3381
2004-06-30,8.3504
2004-05-28,8.3798
2004-04-30,8.3826
2004-03-31,8.3979
2004-02-27,8.2144
2004-01-30,7.9745
2003-12-31,7.8617
2003-11-28,7.8635
2003-10-31,7.8638
2003-09-30,7.8647
2003-08-29,7.8562
2003-07-31,7.7615
2003-06-30,7.7675
2003-05-30,7.8087
2003-04-30,7.8643
2003-03-31,7.8799
2003-02-28,7.9498
2003-01-31,8.0201
2002-12-31,8.1420
2002-11-29,8.1656
2002-10-31,7.9712
2002-09-30,8.3774
2002-08-30,10.5736
2002-07-31,13.7116
2002-06-28,16.5339
2002-05-31,20.5895
2002-04-30,24.7696
2002-03-28,26.1649
2002-02-28,26.4483
2002-01-31,26.8409
2001-12-31,26.9657
2001-11-30,27.0910
2001-10-31,27.1731
2001-09-28,27.3862
2001-08-31,27.6360
2001-07-31,27.6220
2001-06-29,27.5575
2001-05-31,27.6178
2001-04-30,27.7956
2001-03-30,28.0108
2001-02-28,29.1310
2001-01-31,30.5483
2000-12-29,30.6879
2000-11-30,30.4911
2000-10-31,30.5361
