,KAMA_monthly_10
2022-04-04,42.8442
2022-03-31,40.8495
2022-02-28,39.4773
2022-01-31,38.4727
2021-12-31,37.7495
2021-11-30,36.3734
2021-10-29,36.0767
2021-09-30,34.9587
2021-08-31,34.7192
2021-07-30,34.4022
2021-06-30,33.7320
2021-05-28,33.2337
2021-04-30,32.4988
2021-03-31,32.3862
2021-02-26,32.3630
2021-01-29,31.7825
2020-12-31,31.4045
2020-11-30,31.1925
2020-10-30,31.1713
2020-09-30,31.2149
2020-08-31,31.8877
2020-07-31,32.3348
2020-06-30,33.0797
2020-05-29,33.6374
2020-04-30,34.0711
2020-03-31,34.1553
2020-02-28,34.4139
2020-01-31,34.8052
2019-12-31,34.8191
2019-11-29,34.8053
2019-10-31,34.7882
2019-09-30,34.7884
2019-08-30,34.7902
2019-07-31,34.7876
2019-06-28,34.8101
2019-05-31,34.9686
2019-04-30,35.2962
2019-03-29,35.0742
2019-02-28,34.9538
2019-01-31,34.8574
2018-12-31,34.7624
2018-11-30,34.7922
2018-10-31,34.7701
2018-09-28,34.7867
2018-08-31,34.8088
2018-07-31,34.7546
2018-06-29,33.5257
2018-05-31,32.3172
2018-04-30,31.2458
2018-03-29,30.9455
2018-02-28,29.4964
2018-01-31,29.3863
2017-12-29,28.8022
2017-11-30,28.5751
2017-10-31,28.3420
2017-09-29,28.3553
2017-08-31,28.3707
2017-07-31,28.4524
2017-06-30,28.4765
2017-05-31,28.4925
2017-04-28,28.6229
2017-03-31,28.6450
2017-02-28,28.6910
2017-01-31,28.7552
2016-12-30,28.7818
2016-11-30,28.9880
2016-10-31,29.1122
2016-09-30,29.6727
2016-08-31,30.1140
2016-07-29,31.3432
2016-06-30,32.8006
2016-05-31,34.3001
2016-04-29,36.8039
2016-03-31,38.5273
2016-02-29,40.4892
2016-01-29,41.3746
2015-12-31,42.2945
2015-11-30,42.6599
2015-10-30,42.7341
2015-09-30,42.7520
2015-08-31,42.5537
2015-07-31,42.6445
2015-06-30,39.7294
2015-05-29,37.9799
2015-04-30,34.3263
2015-03-31,34.3021
2015-02-27,33.0666
2015-01-30,31.3510
2014-12-31,30.5524
2014-11-28,29.8338
2014-10-31,29.6997
2014-09-30,29.4905
