,KAMA_monthly_10
2022-04-04,3.4914
2022-03-31,3.4810
2022-02-28,3.4509
2022-01-31,3.4498
2021-12-31,3.4543
2021-11-30,3.4758
2021-10-29,3.4823
2021-09-30,3.4795
2021-08-31,3.4433
2021-07-30,3.4233
2021-06-30,3.3940
2021-05-28,3.0963
2021-04-30,3.0432
2021-03-31,3.0325
2021-02-26,2.9675
2021-01-29,2.9052
2020-12-31,2.8486
2020-11-30,2.8641
2020-10-30,2.9670
2020-09-30,3.8815
2020-08-31,4.2389
2020-07-31,4.5101
2020-06-30,4.6442
2020-05-29,4.8301
2020-04-30,5.3288
2020-03-31,5.9616
2020-02-28,6.6754
2020-01-31,7.1189
2019-12-31,7.4330
2019-11-29,7.4488
2019-10-31,7.9724
2019-09-30,8.1696
2019-08-30,8.7460
2019-07-31,9.5999
2019-06-28,10.4437
2019-05-31,10.8642
2019-04-30,11.4655
2019-03-29,11.8531
2019-02-28,12.0448
2019-01-31,12.3141
2018-12-31,12.3658
2018-11-30,12.4986
2018-10-31,12.5541
2018-09-28,12.5642
2018-08-31,12.4293
2018-07-31,12.4400
2018-06-29,12.4168
2018-05-31,12.2373
2018-04-30,12.1916
2018-03-29,12.1711
2018-02-28,12.2069
2018-01-31,12.3221
2017-12-29,12.3709
2017-11-30,12.4824
2017-10-31,12.7110
2017-09-29,12.9510
2017-08-31,13.0187
2017-07-31,13.1076
2017-06-30,13.2200
2017-05-31,13.3050
2017-04-28,13.3965
2017-03-31,13.4225
2017-02-28,13.4555
2017-01-31,13.4425
2016-12-30,13.4065
2016-11-30,13.2681
2016-10-31,13.2782
2016-09-30,13.4094
2016-08-31,13.5444
2016-07-29,13.9459
2016-06-30,13.9996
2016-05-31,14.0458
2016-04-29,14.2008
2016-03-31,14.3733
2016-02-29,15.2180
2016-01-29,16.3864
2015-12-31,16.5884
2015-11-30,16.7108
2015-10-30,16.7328
2015-09-30,16.7438
2015-08-31,17.0869
2015-07-31,17.5764
2015-06-30,18.6775
2015-05-29,19.4550
2015-04-30,19.6717
2015-03-31,20.0559
2015-02-27,22.5545
2015-01-30,25.3442
2014-12-31,28.7223
2014-11-28,32.4801
2014-10-31,36.3262
2014-09-30,38.8106
2014-08-29,41.2978
2014-07-31,41.6079
2014-06-30,41.6940
2014-05-30,41.7113
2014-04-30,41.7805
2014-03-31,41.8870
2014-02-28,42.3603
2014-01-31,42.7341
2013-12-31,43.1242
2013-11-29,43.1248
2013-10-31,43.0908
2013-09-30,43.1560
2013-08-30,43.1790
2013-07-31,43.2128
2013-06-28,43.2816
2013-05-31,43.2921
2013-04-30,43.3061
2013-03-28,43.3230
2013-02-28,43.3218
2013-01-31,43.3192
2012-12-31,43.2838
2012-11-30,43.6408
2012-10-31,43.6662
2012-09-28,43.8376
2012-08-31,43.9009
2012-07-31,43.9535
2012-06-29,43.9781
2012-05-31,44.1249
2012-04-30,44.6279
2012-03-30,44.7057
2012-02-29,44.6777
2012-01-31,44.6861
2011-12-30,45.3683
2011-11-30,49.6154
2011-10-31,52.2992
2011-09-30,52.4885
2011-08-31,53.5712
2011-07-29,53.7312
2011-06-30,53.7721
2011-05-31,53.9008
2011-04-29,53.7599
2011-03-31,53.2270
2011-02-28,52.5128
2011-01-31,52.0656
2010-12-31,51.9199
2010-11-30,51.8575
2010-10-29,51.8216
