,KAMA_monthly_10
2022-04-04,381.9824
2022-03-31,380.1468
2022-02-28,377.4242
2022-01-31,377.4776
2021-12-31,376.8258
2021-11-30,356.1831
2021-10-29,337.3167
2021-09-30,325.4489
2021-08-31,323.4202
2021-07-30,310.8227
2021-06-30,303.3926
2021-05-28,297.8579
2021-04-30,293.7872
2021-03-31,288.2790
2021-02-26,281.5719
2021-01-29,275.7459
2020-12-31,268.0633
2020-11-30,263.2914
2020-10-30,259.1932
2020-09-30,257.9569
2020-08-31,254.4178
2020-07-31,251.4073
2020-06-30,250.4385
2020-05-29,250.3768
2020-04-30,250.4428
2020-03-31,250.7882
2020-02-28,254.8202
2020-01-31,253.6792
2019-12-31,245.1193
2019-11-29,239.4041
2019-10-31,235.3291
2019-09-30,219.9218
2019-08-30,210.1955
2019-07-31,198.7655
2019-06-28,191.9695
2019-05-31,190.6881
2019-04-30,190.0852
2019-03-29,189.1744
2019-02-28,188.9888
2019-01-31,188.3644
2018-12-31,188.5365
2018-11-30,188.6599
2018-10-31,189.0000
2018-09-28,189.8944
2018-08-31,189.9572
2018-07-31,180.2835
2018-06-29,169.9564
2018-05-31,165.2566
2018-04-30,159.3506
2018-03-29,156.9754
2018-02-28,152.8160
2018-01-31,145.7729
2017-12-29,139.2598
2017-11-30,135.2915
2017-10-31,127.7628
2017-09-29,121.9540
2017-08-31,115.9672
2017-07-31,111.1122
2017-06-30,108.0816
2017-05-31,107.5194
2017-04-28,106.2907
2017-03-31,104.9798
2017-02-28,101.6007
2017-01-31,99.4987
2016-12-30,97.4636
2016-11-30,94.7654
2016-10-31,92.2805
2016-09-30,91.7917
2016-08-31,90.0329
2016-07-29,85.4399
2016-06-30,82.3371
2016-05-31,81.0564
2016-04-29,80.3559
2016-03-31,80.1651
2016-02-29,80.0380
2016-01-29,80.0892
2015-12-31,80.0782
2015-11-30,79.5600
2015-10-30,78.4725
2015-09-30,76.9555
2015-08-31,76.5462
2015-07-31,76.1656
2015-06-30,75.4696
2015-05-29,74.7057
2015-04-30,72.7450
2015-03-31,72.4109
2015-02-27,71.1341
2015-01-30,67.2016
2014-12-31,64.2777
2014-11-28,60.9069
2014-10-31,58.2987
2014-09-30,56.7458
2014-08-29,55.2350
2014-07-31,54.3747
2014-06-30,53.9901
2014-05-30,53.0719
2014-04-30,52.2970
2014-03-31,52.0764
2014-02-28,51.5926
2014-01-31,50.4082
2013-12-31,50.0350
2013-11-29,47.1430
2013-10-31,44.8821
2013-09-30,42.6245
2013-08-30,41.0006
2013-07-31,40.2820
2013-06-28,39.3209
2013-05-31,38.7780
2013-04-30,37.8201
2013-03-28,36.7161
2013-02-28,35.3189
2013-01-31,34.7604
2012-12-31,34.4629
2012-11-30,34.3066
2012-10-31,33.8704
2012-09-28,33.2402
2012-08-31,32.2616
2012-07-31,31.2516
2012-06-29,30.0804
2012-05-31,29.7363
2012-04-30,29.5929
2012-03-30,29.0793
2012-02-29,28.5039
2012-01-31,27.8146
2011-12-30,27.2575
2011-11-30,26.8799
2011-10-31,26.8897
2011-09-30,26.9214
2011-08-31,26.9750
2011-07-29,26.8235
2011-06-30,26.3531
2011-05-31,25.0398
2011-04-29,23.9398
2011-03-31,22.9378
2011-02-28,22.5874
2011-01-31,22.5539
2010-12-31,22.5411
2010-11-30,22.4657
2010-10-29,22.4467
2010-09-30,22.4295
2010-08-31,22.4258
2010-07-30,22.4416
2010-06-30,22.4436
2010-05-28,22.5105
2010-04-30,22.5170
2010-03-31,22.4861
2010-02-26,22.4007
2010-01-29,22.4095
2009-12-31,22.4192
2009-11-30,22.4642
2009-10-30,22.4153
2009-09-30,22.3899
2009-08-31,22.1534
2009-07-31,22.1219
2009-06-30,22.1532
2009-05-29,22.4707
2009-04-30,22.5992
2009-03-31,22.6063
2009-02-27,22.6754
2009-01-30,23.5455
2008-12-31,23.9363
2008-11-28,24.3097
2008-10-31,24.8538
2008-09-30,25.6175
2008-08-29,25.6825
2008-07-31,25.7189
2008-06-30,26.0758
2008-05-30,27.1028
2008-04-30,27.5908
2008-03-31,28.3476
2008-02-29,29.4592
2008-01-31,30.3979
2007-12-31,30.5740
2007-11-30,30.9178
2007-10-31,31.8353
