,KAMA_monthly_10
2022-04-04,18.5414
2022-03-31,20.5930
2022-02-28,23.6262
2022-01-31,27.4565
2021-12-31,28.8389
2021-11-30,29.4045
2021-10-29,29.6327
2021-09-30,29.7632
2021-08-31,29.8562
2021-07-30,30.1138
2021-06-30,30.3478
2021-05-28,28.8217
2021-04-30,26.4220
2021-03-31,22.8073
2021-02-26,19.1182
2021-01-29,16.2276
2020-12-31,14.4343
2020-11-30,14.1650
2020-10-30,14.0196
2020-09-30,13.9518
2020-08-31,13.9336
2020-07-31,13.9020
2020-06-30,13.9286
2020-05-29,13.9642
2020-04-30,14.8152
2020-03-31,15.6637
2020-02-28,17.2319
2020-01-31,17.7988
2019-12-31,17.8937
2019-11-29,17.9722
2019-10-31,18.2358
2019-09-30,18.6278
2019-08-30,18.9784
2019-07-31,20.0775
2019-06-28,20.4275
2019-05-31,22.2838
2019-04-30,24.5144
2019-03-29,24.5365
2019-02-28,24.5399
2019-01-31,24.5881
2018-12-31,24.6657
2018-11-30,24.7491
2018-10-31,24.7188
2018-09-28,24.6811
2018-08-31,24.6314
2018-07-31,24.4865
2018-06-29,24.4533
2018-05-31,24.0664
2018-04-30,24.0208
2018-03-29,23.8384
2018-02-28,23.3722
2018-01-31,23.1472
2017-12-29,22.5167
2017-11-30,21.7626
2017-10-31,21.0867
2017-09-29,21.0090
2017-08-31,20.7193
2017-07-31,20.7133
2017-06-30,20.7065
2017-05-31,20.7240
2017-04-28,20.7423
2017-03-31,20.6367
2017-02-28,20.6129
2017-01-31,20.6012
2016-12-30,20.6179
2016-11-30,20.6404
2016-10-31,20.6352
2016-09-30,20.5792
2016-08-31,20.6139
2016-07-29,20.6088
2016-06-30,20.5951
2016-05-31,20.8793
2016-04-29,22.3584
2016-03-31,22.9679
2016-02-29,22.7725
2016-01-29,22.7034
2015-12-31,24.2421
2015-11-30,26.0125
2015-10-30,27.5100
2015-09-30,29.4394
2015-08-31,30.4992
2015-07-31,30.6872
2015-06-30,30.7267
2015-05-29,30.6939
2015-04-30,30.6894
2015-03-31,30.6764
2015-02-27,30.5904
2015-01-30,30.5263
2014-12-31,30.4871
2014-11-28,30.4610
2014-10-31,30.4435
2014-09-30,30.4429
2014-08-29,30.4154
2014-07-31,29.8059
2014-06-30,29.7898
2014-05-30,29.7461
2014-04-30,29.6711
2014-03-31,29.6549
2014-02-28,29.6456
2014-01-31,29.4441
2013-12-31,29.4284
2013-11-29,29.3645
2013-10-31,29.1380
2013-09-30,29.1348
2013-08-30,29.0074
2013-07-31,28.9071
2013-06-28,27.6215
2013-05-31,27.0826
2013-04-30,26.2024
2013-03-28,25.5588
2013-02-28,25.2441
2013-01-31,25.2223
2012-12-31,25.2027
2012-11-30,25.2988
2012-10-31,24.8447
2012-09-28,23.5779
2012-08-31,21.7893
2012-07-31,19.3166
2012-06-29,18.0344
2012-05-31,17.0941
2012-04-30,16.7253
2012-03-30,15.4626
2012-02-29,14.9073
2012-01-31,14.8862
2011-12-30,14.9013
2011-11-30,14.9373
2011-10-31,14.9411
2011-09-30,14.9541
2011-08-31,15.1086
2011-07-29,15.1562
2011-06-30,15.1621
2011-05-31,15.1830
2011-04-29,15.1916
2011-03-31,15.0555
2011-02-28,15.0329
2011-01-31,15.0050
2010-12-31,15.0251
2010-11-30,15.0103
2010-10-29,14.9893
2010-09-30,15.0011
2010-08-31,15.0288
2010-07-30,15.1617
2010-06-30,15.2240
2010-05-28,15.2279
2010-04-30,15.1575
2010-03-31,14.3304
2010-02-26,14.0259
2010-01-29,13.7978
2009-12-31,13.7702
2009-11-30,13.2435
2009-10-30,12.4241
2009-09-30,11.9106
2009-08-31,11.2938
2009-07-31,10.8817
2009-06-30,10.8708
2009-05-29,10.8458
2009-04-30,10.8121
2009-03-31,10.8085
2009-02-27,10.8988
2009-01-30,11.3841
2008-12-31,11.9193
2008-11-28,12.2309
2008-10-31,12.5220
2008-09-30,12.9798
2008-08-29,12.9903
2008-07-31,12.9813
2008-06-30,13.0356
2008-05-30,13.0765
2008-04-30,13.0799
2008-03-31,13.0794
2008-02-29,13.0634
2008-01-31,13.0160
2007-12-31,13.0004
2007-11-30,12.9214
2007-10-31,12.8864
2007-09-28,12.8834
2007-08-31,12.8834
2007-07-31,12.8763
2007-06-29,12.8936
2007-05-31,12.8782
2007-04-30,12.8781
2007-03-30,12.8825
2007-02-28,12.8934
2007-01-31,12.8840
2006-12-29,12.8793
2006-11-30,12.8659
2006-10-31,12.8652
2006-09-29,12.6237
2006-08-31,12.5961
2006-07-31,12.6093
2006-06-30,12.6158
2006-05-31,12.6567
2006-04-28,12.6841
2006-03-31,12.6956
2006-02-28,12.6915
2006-01-31,12.6966
2005-12-30,12.7439
2005-11-30,12.8315
2005-10-31,13.0099
2005-09-30,13.1414
2005-08-31,13.3031
2005-07-29,13.3088
2005-06-30,13.2531
2005-05-31,13.2502
2005-04-29,13.2278
2005-03-31,13.1757
2005-02-28,13.1238
2005-01-31,13.1132
2004-12-31,13.1043
2004-11-30,13.0966
2004-10-29,13.0263
2004-09-30,13.0131
2004-08-31,13.0250
2004-07-30,13.0272
