,KAMA_monthly_10
2022-04-04,27.3763
2022-03-31,26.3064
2022-02-28,25.4766
2022-01-31,25.2573
2021-12-31,24.4220
2021-11-30,23.2193
2021-10-29,22.8619
2021-09-30,22.5579
2021-08-31,22.5129
2021-07-30,22.3426
2021-06-30,22.0355
2021-05-28,21.8882
2021-04-30,21.5238
2021-03-31,21.2599
2021-02-26,21.1823
2021-01-29,21.2925
2020-12-31,21.4361
2020-11-30,21.4404
2020-10-30,21.4210
2020-09-30,21.4873
2020-08-31,21.6130
2020-07-31,21.7975
2020-06-30,22.2530
2020-05-29,22.5767
2020-04-30,23.1524
2020-03-31,23.9756
2020-02-28,25.5065
2020-01-31,25.8428
2019-12-31,25.8835
2019-11-29,25.8908
2019-10-31,26.1879
2019-09-30,26.1711
2019-08-30,26.0677
2019-07-31,26.0823
2019-06-28,26.0600
2019-05-31,26.0550
2019-04-30,26.0552
2019-03-29,25.6718
2019-02-28,25.1660
2019-01-31,24.6246
2018-12-31,24.2919
2018-11-30,24.2432
2018-10-31,24.2274
2018-09-28,24.2295
2018-08-31,24.2197
2018-07-31,24.2143
2018-06-29,24.2095
2018-05-31,24.2061
2018-04-30,24.2259
2018-03-29,24.2755
2018-02-28,24.2791
2018-01-31,24.2854
2017-12-29,24.2852
2017-11-30,24.2788
2017-10-31,23.9294
2017-09-29,23.5955
2017-08-31,23.2394
2017-07-31,22.4650
2017-06-30,22.1193
2017-05-31,21.8603
2017-04-28,21.2511
2017-03-31,20.6281
2017-02-28,20.0077
2017-01-31,19.1891
2016-12-30,18.5357
2016-11-30,18.0092
2016-10-31,17.5050
2016-09-30,17.2882
2016-08-31,16.7978
2016-07-29,16.5934
2016-06-30,15.8811
2016-05-31,15.1730
2016-04-29,14.8129
2016-03-31,14.6070
2016-02-29,14.5565
2016-01-29,14.5461
2015-12-31,14.5656
2015-11-30,14.5679
2015-10-30,14.8756
2015-09-30,14.9684
2015-08-31,15.2972
2015-07-31,15.5742
2015-06-30,15.7866
2015-05-29,16.2710
2015-04-30,16.3697
2015-03-31,16.4590
2015-02-27,16.5584
2015-01-30,16.6381
2014-12-31,16.6343
2014-11-28,16.6224
2014-10-31,16.5611
2014-09-30,16.4259
2014-08-29,16.3228
2014-07-31,16.2596
2014-06-30,16.2175
2014-05-30,15.8067
2014-04-30,15.7930
2014-03-31,15.6827
2014-02-28,15.6382
2014-01-31,15.6286
2013-12-31,15.6227
2013-11-29,15.5785
2013-10-31,15.4823
2013-09-30,15.1542
2013-08-30,14.9368
2013-07-31,14.8947
2013-06-28,14.6442
2013-05-31,14.4789
2013-04-30,14.3698
2013-03-28,13.9608
2013-02-28,13.5900
2013-01-31,13.5055
2012-12-31,13.4797
2012-11-30,13.4803
2012-10-31,13.4615
2012-09-28,13.3399
2012-08-31,13.2393
2012-07-31,13.2303
2012-06-29,13.1535
2012-05-31,13.1211
2012-04-30,13.0942
2012-03-30,13.0721
2012-02-29,13.0653
2012-01-31,13.0602
2011-12-30,13.0867
2011-11-30,12.9844
2011-10-31,12.8984
2011-09-30,12.4429
2011-08-31,12.1903
2011-07-29,11.8357
2011-06-30,11.4947
2011-05-31,11.0522
2011-04-29,10.4040
2011-03-31,9.7323
2011-02-28,9.3139
2011-01-31,9.2210
2010-12-31,9.1025
2010-11-30,8.9777
2010-10-29,8.8861
2010-09-30,8.7149
2010-08-31,8.5643
2010-07-30,8.4707
2010-06-30,8.4321
2010-05-28,8.4424
2010-04-30,8.4349
2010-03-31,8.3193
2010-02-26,8.1471
2010-01-29,8.1274
2009-12-31,8.0213
2009-11-30,7.5862
2009-10-30,7.5784
2009-09-30,7.5789
2009-08-31,7.5797
2009-07-31,7.5850
2009-06-30,7.5987
2009-05-29,7.6919
2009-04-30,7.9133
2009-03-31,8.1355
2009-02-27,8.4827
2009-01-30,8.6589
2008-12-31,8.6661
2008-11-28,8.6993
2008-10-31,8.7453
2008-09-30,9.0328
2008-08-29,9.0880
2008-07-31,9.0890
2008-06-30,9.0912
2008-05-30,9.0926
2008-04-30,9.0857
2008-03-31,9.1153
2008-02-29,9.3217
2008-01-31,9.4734
2007-12-31,9.4997
2007-11-30,9.5011
2007-10-31,9.4953
2007-09-28,9.5037
2007-08-31,9.5095
2007-07-31,9.5393
2007-06-29,9.6010
2007-05-31,9.6563
2007-04-30,9.3762
2007-03-30,8.9905
2007-02-28,8.6662
2007-01-31,8.1540
2006-12-29,7.5597
2006-11-30,7.2831
2006-10-31,6.9611
2006-09-29,6.7614
2006-08-31,6.7133
2006-07-31,6.6438
2006-06-30,6.6357
2006-05-31,6.6478
2006-04-28,6.6759
2006-03-31,6.6936
2006-02-28,6.6965
2006-01-31,6.7039
2005-12-30,6.7132
2005-11-30,6.7242
2005-10-31,6.7363
2005-09-30,6.7506
2005-08-31,6.3846
2005-07-29,6.0164
2005-06-30,5.5820
2005-05-31,5.3567
2005-04-29,5.3186
2005-03-31,5.2993
2005-02-28,5.2357
2005-01-31,5.1728
2004-12-31,5.1708
2004-11-30,5.1570
2004-10-29,5.1466
2004-09-30,5.1512
2004-08-31,5.1579
2004-07-30,5.1494
2004-06-30,5.0443
2004-05-28,4.9078
2004-04-30,4.8312
2004-03-31,4.7629
2004-02-27,4.6909
2004-01-30,4.6548
2003-12-31,4.6089
2003-11-28,4.6319
2003-10-31,4.6386
2003-09-30,4.6410
2003-08-29,4.6510
2003-07-31,4.6693
2003-06-30,4.6847
2003-05-30,4.7170
2003-04-30,4.7187
2003-03-31,4.8251
2003-02-28,5.0206
2003-01-31,6.0411
2002-12-31,6.9915
2002-11-29,7.3276
2002-10-31,7.9691
2002-09-30,8.9535
2002-08-30,9.6145
2002-07-31,10.2590
2002-06-28,11.1896
2002-05-31,11.6749
2002-04-30,12.2554
