,KAMA_monthly_10
2022-04-04,20.9645
2022-03-31,20.9055
2022-02-28,20.8926
2022-01-31,20.7125
2021-12-31,20.7099
2021-11-30,20.6948
2021-10-29,20.6737
2021-09-30,20.5963
2021-08-31,20.6906
2021-07-30,20.5156
2021-06-30,20.0735
2021-05-28,20.0641
2021-04-30,19.4952
2021-03-31,18.3472
2021-02-26,17.4536
2021-01-29,15.6398
2020-12-31,14.1464
2020-11-30,13.7245
2020-10-30,13.7055
2020-09-30,13.7052
2020-08-31,13.7135
2020-07-31,13.7609
2020-06-30,13.7774
2020-05-29,13.7981
2020-04-30,14.1338
2020-03-31,14.2448
2020-02-28,14.2941
2020-01-31,14.3089
2019-12-31,14.3043
2019-11-29,14.3109
2019-10-31,14.3233
2019-09-30,14.3589
2019-08-30,14.4079
2019-07-31,14.5359
2019-06-28,14.5353
2019-05-31,14.6951
2019-04-30,15.1408
2019-03-29,15.3260
2019-02-28,15.3954
2019-01-31,15.4019
2018-12-31,15.4598
2018-11-30,16.1085
2018-10-31,16.1858
2018-09-28,16.2670
2018-08-31,16.2927
2018-07-31,16.3051
2018-06-29,16.3078
2018-05-31,16.3072
2018-04-30,16.3422
2018-03-29,16.4636
2018-02-28,16.9880
2018-01-31,17.0773
2017-12-29,17.2376
2017-11-30,17.5162
2017-10-31,17.4376
2017-09-29,19.2364
2017-08-31,21.3948
2017-07-31,23.9153
2017-06-30,24.9626
2017-05-31,25.9876
2017-04-28,26.7790
2017-03-31,27.5532
2017-02-28,27.8225
2017-01-31,27.9809
2016-12-30,28.2515
2016-11-30,28.3339
2016-10-31,28.1996
2016-09-30,28.0848
2016-08-31,28.0338
2016-07-29,27.2426
2016-06-30,26.0679
2016-05-31,25.6533
2016-04-29,24.9727
2016-03-31,24.7124
2016-02-29,23.7829
2016-01-29,23.3532
2015-12-31,23.2318
2015-11-30,23.2076
2015-10-30,23.2104
2015-09-30,23.2518
2015-08-31,23.7753
2015-07-31,23.9551
2015-06-30,24.2037
2015-05-29,24.3340
2015-04-30,24.4742
2015-03-31,24.4666
2015-02-27,26.6621
2015-01-30,28.2464
2014-12-31,30.4901
2014-11-28,30.8657
2014-10-31,31.1917
2014-09-30,32.6551
2014-08-29,34.2870
2014-07-31,34.7857
