,KAMA_monthly_10
2022-04-04,157.8087
2022-03-31,157.6603
2022-02-28,157.5383
2022-01-31,157.5787
2021-12-31,157.5308
2021-11-30,151.7369
2021-10-29,151.3669
2021-09-30,150.2288
2021-08-31,149.5281
2021-07-30,144.9056
2021-06-30,142.1864
2021-05-28,141.5753
2021-04-30,141.2084
2021-03-31,139.9480
2021-02-26,139.2912
2021-01-29,139.2514
2020-12-31,132.2153
2020-11-30,127.7548
2020-10-30,126.2005
2020-09-30,123.9756
2020-08-31,122.3558
2020-07-31,121.3150
2020-06-30,119.0570
2020-05-29,118.9890
2020-04-30,118.7608
2020-03-31,118.7746
2020-02-28,118.8397
2020-01-31,118.7586
2019-12-31,114.6832
2019-11-29,113.7117
2019-10-31,112.8075
2019-09-30,110.5859
2019-08-30,108.3774
2019-07-31,102.7487
2019-06-28,100.4354
2019-05-31,96.3401
2019-04-30,92.2210
2019-03-29,88.6760
2019-02-28,85.3673
2019-01-31,83.4475
2018-12-31,82.3624
2018-11-30,81.8801
2018-10-31,80.4423
2018-09-28,80.4114
2018-08-31,80.3770
2018-07-31,80.3559
2018-06-29,80.2457
2018-05-31,80.2448
2018-04-30,80.2814
2018-03-29,80.2388
2018-02-28,80.3418
2018-01-31,80.3929
2017-12-29,80.5408
2017-11-30,78.5073
2017-10-31,75.0890
2017-09-29,72.1392
2017-08-31,71.1736
2017-07-31,70.3663
2017-06-30,69.6898
2017-05-31,69.4619
2017-04-28,69.4065
2017-03-31,69.3051
2017-02-28,69.2521
2017-01-31,69.1641
2016-12-30,69.2350
2016-11-30,69.4020
2016-10-31,69.5822
2016-09-30,69.8438
2016-08-31,70.1145
2016-07-29,70.5252
2016-06-30,68.3284
2016-05-31,61.9637
2016-04-29,58.0246
2016-03-31,52.1697
2016-02-29,49.4322
2016-01-29,47.9950
2015-12-31,46.3533
2015-11-30,45.6958
2015-10-30,45.5256
2015-09-30,45.2504
2015-08-31,45.1441
2015-07-31,45.1391
2015-06-30,45.1094
2015-05-29,45.1318
2015-04-30,44.9970
2015-03-31,44.7772
2015-02-27,44.5414
2015-01-30,44.1682
2014-12-31,43.1449
2014-11-28,42.5574
2014-10-31,41.7841
2014-09-30,40.8074
2014-08-29,40.6822
2014-07-31,39.7297
2014-06-30,39.3678
2014-05-30,37.2760
2014-04-30,36.0967
2014-03-31,35.5361
2014-02-28,34.7678
2014-01-31,34.4579
2013-12-31,34.3708
2013-11-29,34.2550
2013-10-31,34.0716
2013-09-30,33.7625
2013-08-30,33.6851
2013-07-31,33.6191
2013-06-28,33.2380
2013-05-31,33.0479
2013-04-30,32.9934
2013-03-28,32.2157
2013-02-28,31.2914
2013-01-31,30.7701
2012-12-31,30.4311
2012-11-30,30.3295
2012-10-31,29.7637
2012-09-28,29.5676
2012-08-31,29.0119
2012-07-31,28.1919
2012-06-29,27.1828
2012-05-31,26.7217
2012-04-30,25.9678
2012-03-30,25.4835
2012-02-29,25.1422
2012-01-31,24.5676
2011-12-30,23.9647
2011-11-30,23.6570
2011-10-31,23.3404
2011-09-30,23.1126
2011-08-31,22.8835
2011-07-29,22.6639
2011-06-30,22.7604
2011-05-31,22.4620
2011-04-29,21.4161
2011-03-31,20.0739
2011-02-28,18.4941
2011-01-31,17.3356
2010-12-31,16.6806
2010-11-30,16.1753
2010-10-29,15.7038
2010-09-30,15.5141
2010-08-31,15.3827
2010-07-30,15.0813
2010-06-30,15.0243
2010-05-28,15.0081
2010-04-30,14.9921
2010-03-31,14.8208
2010-02-26,14.5329
2010-01-29,14.1304
2009-12-31,13.9757
2009-11-30,13.6288
2009-10-30,13.5491
2009-09-30,13.5372
2009-08-31,13.5280
2009-07-31,13.5111
2009-06-30,13.4928
2009-05-29,13.4570
2009-04-30,13.4688
2009-03-31,13.4867
