,KAMA_monthly_10
2022-04-04,11.1428
2022-03-31,11.1290
2022-02-28,11.1208
2022-01-31,11.1777
2021-12-31,11.1694
2021-11-30,11.1310
2021-10-29,11.1079
2021-09-30,11.0861
2021-08-31,11.0277
2021-07-30,10.9278
2021-06-30,10.8853
2021-05-28,10.7458
2021-04-30,10.4820
2021-03-31,10.3875
2021-02-26,10.1938
2021-01-29,10.1501
2020-12-31,10.0714
2020-11-30,10.0952
2020-10-30,10.1145
2020-09-30,10.3485
2020-08-31,10.4718
2020-07-31,10.4881
2020-06-30,10.5693
2020-05-29,10.5893
2020-04-30,10.6288
2020-03-31,10.6425
2020-02-28,10.6623
2020-01-31,10.6785
2019-12-31,10.6415
2019-11-29,10.6361
2019-10-31,10.6254
2019-09-30,10.6284
2019-08-30,10.6964
2019-07-31,11.1127
2019-06-28,11.5465
2019-05-31,12.3033
2019-04-30,12.9761
2019-03-29,13.5638
2019-02-28,13.9159
2019-01-31,14.1889
2018-12-31,14.2034
2018-11-30,14.2270
2018-10-31,14.2215
2018-09-28,14.0042
2018-08-31,13.4041
2018-07-31,13.2226
2018-06-29,13.2151
2018-05-31,13.2127
2018-04-30,13.2311
2018-03-29,13.2411
2018-02-28,13.4855
2018-01-31,13.6927
2017-12-29,13.7793
2017-11-30,14.0147
2017-10-31,15.2148
2017-09-29,15.3797
2017-08-31,15.5415
2017-07-31,15.7617
2017-06-30,15.8015
2017-05-31,15.8242
2017-04-28,15.8478
2017-03-31,15.8457
2017-02-28,15.8701
2017-01-31,15.9309
2016-12-30,15.9400
2016-11-30,16.0184
2016-10-31,16.0257
2016-09-30,16.0303
2016-08-31,16.0257
2016-07-29,16.0189
2016-06-30,15.8097
2016-05-31,15.7694
2016-04-29,15.7689
2016-03-31,15.7065
2016-02-29,15.6892
2016-01-29,15.6462
2015-12-31,15.8094
2015-11-30,16.1019
2015-10-30,16.2150
2015-09-30,16.3076
2015-08-31,17.2595
2015-07-31,18.2303
2015-06-30,18.9984
2015-05-29,19.8205
2015-04-30,19.9293
2015-03-31,19.9400
2015-02-27,19.9596
2015-01-30,19.9668
2014-12-31,20.0099
2014-11-28,19.7929
2014-10-31,18.9970
2014-09-30,18.4743
2014-08-29,17.8836
2014-07-31,17.5056
2014-06-30,17.2155
2014-05-30,17.1512
2014-04-30,17.1019
2014-03-31,17.0966
2014-02-28,17.1000
2014-01-31,17.1694
2013-12-31,17.2959
2013-11-29,17.3076
2013-10-31,17.4647
2013-09-30,17.4922
2013-08-30,17.6041
2013-07-31,17.6579
2013-06-28,17.6696
2013-05-31,17.7007
2013-04-30,17.7699
2013-03-28,17.7702
2013-02-28,17.7871
2013-01-31,17.8177
2012-12-31,17.7288
