,KAMA_monthly_10
2022-04-04,61.0453
2022-03-31,61.0307
2022-02-28,61.0152
2022-01-31,61.0884
2021-12-31,61.0721
2021-11-30,57.8519
2021-10-29,57.7163
2021-09-30,57.1516
2021-08-31,56.8316
2021-07-30,53.8082
2021-06-30,51.0836
2021-05-28,47.7821
2021-04-30,44.2953
2021-03-31,41.1668
2021-02-26,36.6905
2021-01-29,34.6235
2020-12-31,32.3193
2020-11-30,31.4319
2020-10-30,31.3995
2020-09-30,31.3197
2020-08-31,31.2590
2020-07-31,31.2285
2020-06-30,31.2095
2020-05-29,31.2020
2020-04-30,31.2112
2020-03-31,31.2531
2020-02-28,31.2849
2020-01-31,31.2819
2019-12-31,30.6545
2019-11-29,29.6409
2019-10-31,28.8199
2019-09-30,28.1331
2019-08-30,27.5594
2019-07-31,27.5379
2019-06-28,27.4664
2019-05-31,27.4192
2019-04-30,27.5030
2019-03-29,27.4460
2019-02-28,27.4715
2019-01-31,27.4651
2018-12-31,27.4981
2018-11-30,27.5834
2018-10-31,27.6000
2018-09-28,27.6482
2018-08-31,27.6694
2018-07-31,27.6510
2018-06-29,27.6531
2018-05-31,27.6915
2018-04-30,27.6981
2018-03-29,27.7515
2018-02-28,27.7520
2018-01-31,27.7846
2017-12-29,27.9884
2017-11-30,28.0197
2017-10-31,28.0493
2017-09-29,28.1406
2017-08-31,28.2674
2017-07-31,27.3493
2017-06-30,26.6442
2017-05-31,26.1739
2017-04-28,24.7855
2017-03-31,23.0984
2017-02-28,21.1433
2017-01-31,19.8749
2016-12-30,19.5118
2016-11-30,19.3680
2016-10-31,19.3507
2016-09-30,19.3348
2016-08-31,19.2824
2016-07-29,19.2724
2016-06-30,19.2735
2016-05-31,19.2870
2016-04-29,19.2978
2016-03-31,19.4049
2016-02-29,19.4706
2016-01-29,19.4694
2015-12-31,19.4922
2015-11-30,19.4609
2015-10-30,19.1648
2015-09-30,19.1332
2015-08-31,19.1023
2015-07-31,19.1187
2015-06-30,19.1207
2015-05-29,19.1178
2015-04-30,18.7289
2015-03-31,18.6687
2015-02-27,18.3723
2015-01-30,18.1681
2014-12-31,18.1299
2014-11-28,17.9864
2014-10-31,17.9163
2014-09-30,17.8124
2014-08-29,17.8087
2014-07-31,17.7806
2014-06-30,17.7708
2014-05-30,17.7394
2014-04-30,17.7955
2014-03-31,17.9148
2014-02-28,17.9635
2014-01-31,17.9784
2013-12-31,17.9893
2013-11-29,18.0216
2013-10-31,18.0101
2013-09-30,17.9796
2013-08-30,17.8456
2013-07-31,17.1009
2013-06-28,16.6476
2013-05-31,16.5938
2013-04-30,16.5696
2013-03-28,16.5917
2013-02-28,16.5919
2013-01-31,16.5810
2012-12-31,16.5577
2012-11-30,16.5031
2012-10-31,16.4909
2012-09-28,16.5074
2012-08-31,16.5061
2012-07-31,16.4175
2012-06-29,16.3070
2012-05-31,16.2478
2012-04-30,16.2408
2012-03-30,16.0699
2012-02-29,15.7989
2012-01-31,15.1806
2011-12-30,15.0451
2011-11-30,15.0017
2011-10-31,14.9832
2011-09-30,14.9552
2011-08-31,14.9352
2011-07-29,14.9387
2011-06-30,14.8773
2011-05-31,14.2360
2011-04-29,13.7977
2011-03-31,13.4974
2011-02-28,13.0993
2011-01-31,12.6691
2010-12-31,12.4600
2010-11-30,12.1971
2010-10-29,12.1879
2010-09-30,12.1717
2010-08-31,12.1691
2010-07-30,12.2649
2010-06-30,12.2622
2010-05-28,12.2888
2010-04-30,12.3258
2010-03-31,12.2047
2010-02-26,11.8942
2010-01-29,11.7268
2009-12-31,11.6169
2009-11-30,9.7154
2009-10-30,9.3197
2009-09-30,8.9864
2009-08-31,8.5788
2009-07-31,8.5499
2009-06-30,8.5541
2009-05-29,8.9440
2009-04-30,9.2501
2009-03-31,9.5732
2009-02-27,10.0182
2009-01-30,10.5270
2008-12-31,10.7073
2008-11-28,10.9985
2008-10-31,11.3478
2008-09-30,11.6401
2008-08-29,11.9135
2008-07-31,11.8380
2008-06-30,11.7490
2008-05-30,11.6680
2008-04-30,11.9156
2008-03-31,12.8469
2008-02-29,15.5235
2008-01-31,17.8558
2007-12-31,19.3138
2007-11-30,21.1937
2007-10-31,21.8800
2007-09-28,22.0245
2007-08-31,22.2855
2007-07-31,22.7098
2007-06-29,23.1115
2007-05-31,23.3932
2007-04-30,23.4175
2007-03-30,23.4895
2007-02-28,24.2725
2007-01-31,24.6062
2006-12-29,25.9433
2006-11-30,26.5558
2006-10-31,26.9019
2006-09-29,27.0805
2006-08-31,27.1591
2006-07-31,27.2274
2006-06-30,27.5474
2006-05-31,27.6643
2006-04-28,27.6691
2006-03-31,27.4702
2006-02-28,26.2778
2006-01-31,25.7663
2005-12-30,24.3779
2005-11-30,23.3091
2005-10-31,22.7845
2005-09-30,22.7478
2005-08-31,22.5984
2005-07-29,22.5535
2005-06-30,22.1450
2005-05-31,21.6485
2005-04-29,21.4596
2005-03-31,21.4544
2005-02-28,21.4495
2005-01-31,21.4589
2004-12-31,21.6456
2004-11-30,21.6767
2004-10-29,21.7595
2004-09-30,21.8491
2004-08-31,22.0050
2004-07-30,22.5956
2004-06-30,22.8300
2004-05-28,22.9170
2004-04-30,22.9534
2004-03-31,23.0498
2004-02-27,23.0373
2004-01-30,23.2206
2003-12-31,23.2075
2003-11-28,23.5121
2003-10-31,24.1153
2003-09-30,24.4995
2003-08-29,24.6669
2003-07-31,25.0932
2003-06-30,25.8572
2003-05-30,26.0622
2003-04-30,26.2802
2003-03-31,26.4658
2003-02-28,26.9908
2003-01-31,27.3216
2002-12-31,28.1907
2002-11-29,28.2789
2002-10-31,28.3889
2002-09-30,29.3206
2002-08-30,31.1006
2002-07-31,31.3162
2002-06-28,31.3933
2002-05-31,31.5407
2002-04-30,32.1076
2002-03-28,32.9021
2002-02-28,33.2496
2002-01-31,34.4155
2001-12-31,34.5465
2001-11-30,34.6247
2001-10-31,35.2637
2001-09-28,35.4806
2001-08-31,36.3319
2001-07-31,38.3191
2001-06-29,39.2835
2001-05-31,40.9723
2001-04-30,41.7340
2001-03-30,42.5354
2001-02-28,43.1634
2001-01-31,43.9600
2000-12-29,44.0913
2000-11-30,44.5250
2000-10-31,44.6160
