,KAMA_monthly_10
2015-10-30,9.2971
2015-09-30,9.2928
2015-08-31,9.2833
2015-07-31,9.2831
2015-06-30,9.2639
2015-05-29,9.2606
2015-04-30,9.2592
2015-03-31,9.2592
2015-02-27,9.2104
2015-01-30,9.2078
2014-12-31,9.2277
2014-11-28,9.1241
2014-10-31,9.0329
2014-09-30,9.0187
2014-08-29,8.9912
2014-07-31,8.8914
2014-06-30,8.8258
2014-05-30,8.7606
2014-04-30,8.7404
2014-03-31,8.6656
2014-02-28,8.5496
2014-01-31,8.4639
2013-12-31,8.4539
2013-11-29,8.3886
2013-10-31,8.3276
2013-09-30,8.2940
2013-08-30,8.2431
2013-07-31,8.1959
2013-06-28,7.9870
2013-05-31,7.7832
2013-04-30,7.6743
2013-03-28,7.6067
2013-02-28,7.3177
2013-01-31,7.2084
2012-12-31,7.1306
2012-11-30,7.0781
2012-10-31,7.0226
2012-09-28,6.8434
2012-08-31,6.7197
2012-07-31,6.7155
2012-06-29,6.7469
2012-05-31,6.7576
2012-04-30,6.8086
2012-03-30,6.8158
2012-02-29,6.8190
2012-01-31,6.8637
2011-12-30,6.9472
2011-11-30,7.2777
2011-10-31,7.8600
2011-09-30,8.5521
2011-08-31,9.2275
2011-07-29,9.8891
2011-06-30,10.2295
2011-05-31,10.4714
2011-04-29,10.6485
2011-03-31,10.7765
2011-02-28,10.9165
2011-01-31,10.9381
2010-12-31,11.0629
2010-11-30,11.0627
2010-10-29,11.1216
2010-09-30,11.1915
2010-08-31,11.2027
2010-07-30,11.2515
2010-06-30,11.2595
2010-05-28,11.2738
2010-04-30,11.2924
2010-03-31,11.2942
2010-02-26,11.2282
2010-01-29,11.2168
2009-12-31,11.2417
2009-11-30,11.1948
2009-10-30,11.2099
2009-09-30,11.2287
2009-08-31,11.2545
2009-07-31,11.3041
2009-06-30,11.2965
2009-05-29,11.3494
2009-04-30,11.4558
2009-03-31,11.5421
2009-02-27,11.8113
2009-01-30,12.7266
2008-12-31,13.1556
2008-11-28,13.1594
2008-10-31,13.1583
2008-09-30,12.9684
2008-08-29,12.8254
2008-07-31,12.7025
2008-06-30,12.5889
2008-05-30,12.5610
2008-04-30,12.2855
2008-03-31,11.2294
2008-02-29,10.7592
2008-01-31,10.5933
2007-12-31,10.3458
2007-11-30,10.2526
2007-10-31,10.1595
2007-09-28,9.9942
2007-08-31,9.8065
2007-07-31,9.7768
2007-06-29,9.7956
2007-05-31,9.8085
2007-04-30,9.8004
2007-03-30,9.7948
2007-02-28,9.7880
2007-01-31,9.7824
2006-12-29,9.7491
2006-11-30,9.6883
2006-10-31,9.6621
2006-09-29,9.5362
2006-08-31,9.4668
2006-07-31,9.4116
2006-06-30,9.3755
2006-05-31,9.3283
2006-04-28,9.1101
2006-03-31,8.8990
2006-02-28,8.6153
2006-01-31,8.3255
2005-12-30,8.2804
2005-11-30,8.2625
2005-10-31,8.2381
2005-09-30,8.2307
2005-08-31,8.2253
2005-07-29,8.1936
2005-06-30,8.1842
2005-05-31,8.1810
2005-04-29,8.1834
2005-03-31,8.1870
2005-02-28,8.1861
2005-01-31,8.1776
2004-12-31,8.1815
2004-11-30,8.1804
2004-10-29,8.1689
2004-09-30,8.1689
2004-08-31,8.1697
2004-07-30,8.1727
2004-06-30,8.1905
2004-05-28,8.2246
2004-04-30,8.2566
2004-03-31,8.3510
2004-02-27,8.3557
2004-01-30,8.1765
2003-12-31,7.7590
2003-11-28,7.2316
2003-10-31,6.6641
2003-09-30,5.9513
2003-08-29,5.4746
2003-07-31,4.9863
2003-06-30,4.4367
2003-05-30,4.2217
2003-04-30,3.9703
2003-03-31,3.9034
2003-02-28,3.8956
2003-01-31,3.8932
2002-12-31,3.8796
2002-11-29,3.8721
2002-10-31,3.8479
2002-09-30,3.8291
2002-08-30,3.8567
2002-07-31,3.8183
2002-06-28,3.7848
2002-05-31,3.4532
2002-04-30,3.2079
2002-03-28,2.9391
2002-02-28,2.7979
2002-01-31,2.6386
2001-12-31,2.4752
2001-11-30,2.4220
2001-10-31,2.3982
2001-09-28,2.3914
2001-08-31,2.3749
2001-07-31,2.3723
2001-06-29,2.2093
2001-05-31,2.1205
2001-04-30,2.0452
2001-03-30,2.0105
2001-02-28,2.0002
2001-01-31,1.9690
2000-12-29,1.9094
2000-11-30,1.8297
2000-10-31,1.7824
