,KAMA_monthly_10
2022-04-04,208.5843
2022-03-31,208.1683
2022-02-28,207.4798
2022-01-31,206.8156
2021-12-31,206.5888
2021-11-30,206.0102
2021-10-29,205.5692
2021-09-30,204.2340
2021-08-31,203.4332
2021-07-30,202.7438
2021-06-30,202.7382
2021-05-28,202.0139
2021-04-30,195.8289
2021-03-31,188.1245
2021-02-26,186.3158
2021-01-29,183.9538
2020-12-31,183.0226
2020-11-30,182.2663
2020-10-30,182.1649
2020-09-30,182.2303
2020-08-31,181.7562
2020-07-31,181.2060
2020-06-30,180.5868
2020-05-29,180.5216
2020-04-30,180.2841
2020-03-31,180.4148
2020-02-28,180.5216
2020-01-31,180.4835
2019-12-31,176.7805
2019-11-29,174.2756
2019-10-31,172.0351
2019-09-30,170.7474
2019-08-30,168.5450
2019-07-31,162.8522
2019-06-28,156.4313
2019-05-31,151.7198
2019-04-30,151.0740
2019-03-29,148.2524
2019-02-28,146.5471
2019-01-31,145.1416
2018-12-31,144.8131
2018-11-30,144.8080
2018-10-31,144.7685
2018-09-28,144.9116
2018-08-31,145.5569
2018-07-31,145.7902
2018-06-29,145.6632
2018-05-31,145.6945
2018-04-30,145.7314
2018-03-29,145.8130
2018-02-28,145.8688
2018-01-31,145.4357
2017-12-29,144.2313
2017-11-30,144.6261
2017-10-31,140.5748
2017-09-29,133.3533
2017-08-31,127.5583
2017-07-31,123.5478
2017-06-30,121.5125
2017-05-31,119.0469
2017-04-28,115.7596
2017-03-31,115.2192
2017-02-28,115.0528
2017-01-31,114.9486
2016-12-30,114.9002
