,KAMA_monthly_10
2022-04-04,71.5012
2022-03-31,71.5991
2022-02-28,71.6760
2022-01-31,71.7122
2021-12-31,71.7544
2021-11-30,70.9474
2021-10-29,70.3547
2021-09-30,68.8550
2021-08-31,68.8415
2021-07-30,66.0888
2021-06-30,64.2012
2021-05-28,61.7937
2021-04-30,58.9738
2021-03-31,56.0094
2021-02-26,52.8785
2021-01-29,48.3801
2020-12-31,44.4403
2020-11-30,41.5659
2020-10-30,40.0213
2020-09-30,39.8725
2020-08-31,39.7407
2020-07-31,39.6829
2020-06-30,39.6656
2020-05-29,39.6634
2020-04-30,39.6695
2020-03-31,39.9207
2020-02-28,41.1406
2020-01-31,41.3526
2019-12-31,41.3730
2019-11-29,41.4042
2019-10-31,41.4617
2019-09-30,41.8403
2019-08-30,41.9331
2019-07-31,42.0642
2019-06-28,42.0687
2019-05-31,42.0823
2019-04-30,42.1337
2019-03-29,42.1958
2019-02-28,42.2418
2019-01-31,42.4234
2018-12-31,42.4882
2018-11-30,42.5931
2018-10-31,42.8696
