,KAMA_monthly_10
2022-04-04,16.1606
2022-03-31,16.4342
2022-02-28,16.8403
2022-01-31,17.2538
2021-12-31,17.3798
2021-11-30,17.3882
2021-10-29,17.4145
2021-09-30,17.4471
2021-08-31,17.4822
2021-07-30,17.4351
2021-06-30,17.4172
2021-05-28,17.3599
2021-04-30,17.1048
2021-03-31,15.9157
2021-02-26,14.7833
2021-01-29,14.0405
2020-12-31,13.8508
2020-11-30,13.8483
2020-10-30,13.8510
2020-09-30,13.8256
2020-08-31,13.8113
2020-07-31,13.8050
2020-06-30,13.8097
2020-05-29,13.8918
2020-04-30,14.4228
2020-03-31,15.1645
2020-02-28,16.1824
2020-01-31,16.4979
2019-12-31,16.7519
2019-11-29,16.9329
2019-10-31,16.9584
2019-09-30,17.0516
2019-08-30,17.0669
2019-07-31,17.1767
2019-06-28,17.2189
2019-05-31,17.2274
2019-04-30,17.5009
2019-03-29,17.5474
2019-02-28,17.5550
2019-01-31,17.5626
2018-12-31,17.6848
2018-11-30,18.3511
2018-10-31,18.6935
2018-09-28,18.8439
2018-08-31,18.9089
2018-07-31,19.1436
2018-06-29,19.1400
2018-05-31,19.1415
2018-04-30,19.5285
2018-03-29,19.9696
2018-02-28,20.0710
2018-01-31,20.1547
2017-12-29,20.1879
2017-11-30,20.2333
2017-10-31,20.2933
2017-09-29,20.3115
2017-08-31,20.3006
2017-07-31,20.2986
2017-06-30,20.3183
2017-05-31,20.3435
2017-04-28,20.6300
2017-03-31,20.7157
2017-02-28,21.0331
2017-01-31,21.7246
2016-12-30,21.8636
2016-11-30,22.6137
2016-10-31,23.2684
2016-09-30,23.4060
2016-08-31,23.7075
2016-07-29,23.9136
2016-06-30,23.9566
2016-05-31,24.1982
2016-04-29,24.3032
2016-03-31,24.3365
2016-02-29,24.3833
2016-01-29,24.4083
2015-12-31,24.3942
2015-11-30,24.3970
2015-10-30,24.3665
2015-09-30,24.2494
2015-08-31,24.2679
2015-07-31,24.2548
2015-06-30,24.1832
2015-05-29,23.6323
2015-04-30,23.2161
2015-03-31,22.9034
2015-02-27,21.0337
2015-01-30,20.0576
2014-12-31,19.9159
2014-11-28,19.6958
2014-10-31,18.7739
2014-09-30,18.4515
2014-08-29,17.5591
2014-07-31,16.6605
2014-06-30,15.8082
2014-05-30,14.0535
2014-04-30,13.5260
2014-03-31,12.9054
2014-02-28,12.4897
2014-01-31,12.1710
2013-12-31,11.8847
2013-11-29,11.5158
2013-10-31,10.9873
2013-09-30,10.4049
2013-08-30,10.0784
2013-07-31,9.8228
2013-06-28,8.6205
2013-05-31,8.2271
2013-04-30,7.7611
2013-03-28,6.9593
2013-02-28,6.2419
2013-01-31,5.8535
2012-12-31,5.6583
2012-11-30,5.5017
2012-10-31,5.1887
2012-09-28,4.9247
2012-08-31,4.8370
2012-07-31,4.7655
2012-06-29,4.7287
2012-05-31,4.7266
2012-04-30,4.7209
2012-03-30,4.7191
2012-02-29,4.7148
2012-01-31,4.7033
2011-12-30,4.7076
2011-11-30,4.7298
2011-10-31,4.7332
2011-09-30,4.7332
2011-08-31,4.7365
2011-07-29,4.7262
2011-06-30,4.6990
2011-05-31,4.6837
2011-04-29,4.6497
2011-03-31,4.5265
2011-02-28,4.5247
2011-01-31,4.5219
2010-12-31,4.5452
2010-11-30,4.5451
2010-10-29,4.5298
2010-09-30,4.5304
2010-08-31,4.5282
2010-07-30,4.5337
2010-06-30,4.5353
2010-05-28,4.5435
2010-04-30,4.4609
2010-03-31,4.1306
2010-02-26,3.9082
2010-01-29,3.7365
2009-12-31,3.6203
2009-11-30,3.2995
2009-10-30,3.0251
2009-09-30,2.9488
2009-08-31,2.8747
2009-07-31,2.8563
2009-06-30,2.8490
2009-05-29,2.8592
2009-04-30,2.8547
2009-03-31,2.8478
2009-02-27,3.1993
2009-01-30,4.1765
2008-12-31,4.6545
2008-11-28,5.0132
2008-10-31,5.2334
2008-09-30,5.3612
2008-08-29,5.4182
2008-07-31,5.4681
2008-06-30,5.5296
2008-05-30,5.5402
2008-04-30,5.5348
2008-03-31,5.4805
2008-02-29,5.4865
2008-01-31,5.4916
2007-12-31,5.5218
2007-11-30,5.5297
2007-10-31,5.5391
2007-09-28,5.5357
2007-08-31,5.5541
