,SMA_monthly_10
2022-04-04,42.6481
2022-03-31,42.5945
2022-02-28,42.8832
2022-01-31,43.0423
2021-12-31,43.4954
2021-11-30,43.5870
2021-10-29,44.2436
2021-09-30,44.9247
2021-08-31,45.6175
2021-07-30,45.9964
2021-06-30,46.3095
2021-05-28,46.8798
2021-04-30,46.8599
2021-03-31,46.9027
2021-02-26,46.8643
2021-01-29,47.1947
2020-12-31,46.8760
2020-11-30,46.4728
2020-10-30,46.2164
2020-09-30,46.3451
2020-08-31,46.0781
2020-07-31,45.3826
2020-06-30,45.0013
2020-05-29,44.4693
2020-04-30,43.4705
2020-03-31,42.4173
2020-02-28,41.4135
2020-01-31,40.7259
2019-12-31,39.6485
2019-11-29,38.3159
2019-10-31,37.1955
2019-09-30,35.8463
2019-08-30,35.0319
2019-07-31,34.2342
2019-06-28,33.6743
2019-05-31,33.5150
2019-04-30,33.8304
2019-03-29,33.8648
2019-02-28,33.3712
2019-01-31,33.7012
2018-12-31,34.2776
2018-11-30,35.0841
2018-10-31,35.6385
2018-09-28,36.4599
2018-08-31,37.4861
2018-07-31,38.0925
2018-06-29,38.4909
2018-05-31,38.8982
2018-04-30,40.4890
2018-03-29,41.3587
2018-02-28,42.5080
2018-01-31,43.6707
2017-12-29,44.4702
2017-11-30,45.3440
2017-10-31,46.3598
2017-09-29,47.3635
2017-08-31,48.1422
2017-07-31,48.7582
2017-06-30,48.8016
2017-05-31,49.4419
2017-04-28,49.7406
2017-03-31,50.3817
2017-02-28,50.5789
2017-01-31,50.6916
2016-12-30,50.7071
2016-11-30,50.7325
2016-10-31,50.6158
2016-09-30,50.3664
2016-08-31,50.0907
2016-07-29,49.1873
2016-06-30,48.1187
2016-05-31,46.4952
2016-04-29,45.4806
2016-03-31,44.2076
2016-02-29,42.8427
2016-01-29,41.3506
2015-12-31,40.4296
2015-11-30,39.8608
2015-10-30,39.2485
2015-09-30,38.5906
2015-08-31,38.0708
2015-07-31,37.6830
2015-06-30,37.0449
2015-05-29,36.7373
2015-04-30,36.1139
2015-03-31,36.1018
2015-02-27,35.9716
2015-01-30,35.8055
2014-12-31,35.6350
2014-11-28,35.5062
2014-10-31,35.1077
2014-09-30,34.9378
2014-08-29,34.5519
2014-07-31,34.2999
2014-06-30,34.1366
2014-05-30,33.8520
2014-04-30,33.8426
2014-03-31,33.6863
2014-02-28,33.4503
2014-01-31,33.6174
2013-12-31,33.8693
2013-11-29,33.6572
2013-10-31,33.4578
2013-09-30,32.8157
2013-08-30,32.4426
2013-07-31,31.7642
2013-06-28,30.7475
2013-05-31,29.9344
2013-04-30,29.1212
2013-03-28,28.0278
2013-02-28,26.8898
2013-01-31,26.2367
2012-12-31,25.9081
