,SMA_monthly_10
2022-04-04,88.5959
2022-03-31,86.7700
2022-02-28,85.1695
2022-01-31,84.6721
2021-12-31,83.8907
2021-11-30,82.2998
2021-10-29,82.0074
2021-09-30,81.6563
2021-08-31,81.8068
2021-07-30,81.5457
2021-06-30,80.7202
2021-05-28,79.9633
2021-04-30,79.7671
2021-03-31,78.6978
2021-02-26,78.5441
2021-01-29,79.0712
2020-12-31,78.7926
2020-11-30,79.1542
2020-10-30,80.6902
2020-09-30,80.9140
2020-08-31,81.6231
2020-07-31,82.8213
2020-06-30,83.2571
2020-05-29,84.1410
2020-04-30,84.1296
2020-03-31,84.4070
2020-02-28,84.8040
2020-01-31,84.2203
2019-12-31,82.1442
2019-11-29,80.7326
2019-10-31,79.3702
2019-09-30,77.4007
2019-08-30,75.7650
2019-07-31,73.9107
2019-06-28,72.2028
2019-05-31,70.5523
2019-04-30,68.9670
2019-03-29,67.3296
2019-02-28,65.7405
2019-01-31,64.5087
2018-12-31,63.3991
2018-11-30,62.4198
2018-10-31,61.3925
2018-09-28,61.2321
2018-08-31,61.6437
2018-07-31,61.6485
2018-06-29,61.4027
2018-05-31,61.6146
2018-04-30,61.6263
2018-03-29,61.4250
2018-02-28,61.5419
2018-01-31,61.5357
2017-12-29,61.2489
2017-11-30,60.5341
2017-10-31,59.1727
2017-09-29,58.0504
2017-08-31,56.9591
2017-07-31,56.0109
2017-06-30,55.3255
2017-05-31,54.7609
2017-04-28,54.3441
2017-03-31,54.3785
2017-02-28,54.0314
2017-01-31,53.5519
2016-12-30,53.6039
2016-11-30,53.3690
2016-10-31,53.3534
2016-09-30,52.6858
2016-08-31,51.8878
2016-07-29,51.0647
2016-06-30,49.9140
2016-05-31,48.4930
2016-04-29,47.6524
2016-03-31,46.6728
2016-02-29,45.7197
2016-01-29,45.1484
2015-12-31,44.6362
2015-11-30,44.4462
2015-10-30,44.8051
2015-09-30,44.9969
2015-08-31,44.9255
2015-07-31,45.0798
2015-06-30,44.6219
2015-05-29,44.5638
2015-04-30,44.0710
2015-03-31,43.8634
2015-02-27,43.5200
2015-01-30,43.0693
2014-12-31,42.0144
2014-11-28,41.0871
2014-10-31,40.2629
2014-09-30,39.2637
2014-08-29,38.7606
2014-07-31,38.0891
2014-06-30,37.3315
2014-05-30,36.2450
2014-04-30,35.5690
2014-03-31,34.7811
2014-02-28,34.3071
2014-01-31,34.2420
2013-12-31,34.1173
2013-11-29,34.0139
2013-10-31,33.7438
2013-09-30,33.3400
2013-08-30,33.1921
2013-07-31,33.1781
2013-06-28,32.9026
2013-05-31,32.6746
2013-04-30,32.2845
2013-03-28,31.3562
2013-02-28,30.5333
2013-01-31,29.8337
2012-12-31,29.2591
2012-11-30,28.8043
2012-10-31,28.4545
2012-09-28,28.1313
2012-08-31,27.7319
2012-07-31,27.3407
2012-06-29,26.9503
2012-05-31,26.7653
2012-04-30,26.5247
2012-03-30,26.3488
2012-02-29,26.2256
2012-01-31,26.0244
2011-12-30,25.6322
2011-11-30,25.1623
2011-10-31,24.7676
2011-09-30,24.4517
2011-08-31,24.1963
2011-07-29,23.9894
2011-06-30,23.8579
2011-05-31,23.6189
2011-04-29,23.3552
2011-03-31,23.0029
2011-02-28,22.7173
2011-01-31,22.5101
2010-12-31,22.3318
2010-11-30,22.0989
2010-10-29,21.9284
2010-09-30,21.6769
2010-08-31,21.3421
2010-07-30,20.9136
2010-06-30,20.5222
2010-05-28,20.3915
2010-04-30,20.2288
2010-03-31,19.8206
2010-02-26,19.2661
2010-01-29,18.7245
2009-12-31,18.0787
2009-11-30,17.5899
2009-10-30,17.4355
2009-09-30,17.5407
2009-08-31,17.4821
2009-07-31,17.4488
2009-06-30,17.7237
2009-05-29,18.2397
2009-04-30,18.9124
2009-03-31,19.6490
2009-02-27,20.5723
2009-01-30,21.4379
2008-12-31,21.9600
2008-11-28,22.3286
2008-10-31,22.8940
2008-09-30,23.6226
2008-08-29,24.1589
2008-07-31,24.5855
2008-06-30,24.8907
2008-05-30,25.0649
2008-04-30,25.0442
2008-03-31,25.0012
2008-02-29,25.2714
2008-01-31,25.7035
2007-12-31,25.9749
2007-11-30,25.8199
2007-10-31,25.5070
2007-09-28,25.1359
2007-08-31,24.8253
2007-07-31,24.5783
2007-06-29,24.1337
2007-05-31,23.6093
2007-04-30,22.9029
2007-03-30,21.9753
2007-02-28,21.1293
2007-01-31,20.4316
2006-12-29,19.8591
2006-11-30,19.4689
2006-10-31,19.1600
2006-09-29,18.8646
2006-08-31,18.8130
2006-07-31,18.8098
2006-06-30,18.9354
2006-05-31,19.0305
2006-04-28,19.1844
2006-03-31,19.3074
2006-02-28,19.3405
2006-01-31,19.2011
2005-12-30,18.9797
2005-11-30,18.7368
2005-10-31,18.5988
2005-09-30,18.3606
2005-08-31,18.0240
2005-07-29,17.7388
2005-06-30,17.3455
2005-05-31,17.0841
2005-04-29,16.7860
2005-03-31,16.5733
2005-02-28,16.4082
2005-01-31,16.1942
2004-12-31,16.0245
2004-11-30,15.9773
2004-10-29,15.8321
2004-09-30,15.6630
2004-08-31,15.4065
2004-07-30,15.1187
2004-06-30,15.0141
2004-05-28,14.7855
2004-04-30,14.5396
2004-03-31,14.4590
2004-02-27,14.2209
2004-01-30,13.7647
2003-12-31,13.2518
2003-11-28,12.7922
2003-10-31,12.5243
2003-09-30,12.4163
2003-08-29,12.2715
2003-07-31,12.0580
2003-06-30,11.9996
2003-05-30,12.1047
2003-04-30,12.1673
2003-03-31,12.6788
2003-02-28,13.4707
2003-01-31,14.4194
2002-12-31,15.3243
2002-11-29,15.9667
2002-10-31,16.4438
2002-09-30,17.1451
2002-08-30,17.6240
2002-07-31,17.8600
2002-06-28,18.2307
2002-05-31,18.3992
2002-04-30,18.3936
2002-03-28,18.3287
2002-02-28,18.4164
2002-01-31,18.5392
2001-12-31,18.6835
2001-11-30,18.7744
2001-10-31,18.7644
2001-09-28,18.8806
2001-08-31,18.9217
2001-07-31,18.6536
2001-06-29,18.3498
2001-05-31,17.8408
2001-04-30,17.0536
2001-03-30,16.2041
2001-02-28,15.6784
2001-01-31,15.1484
2000-12-29,14.5561
2000-11-30,13.7702
2000-10-31,13.1859
2000-09-29,12.7540
