,SMA_monthly_10
2022-04-04,73.3680
2022-03-31,73.6900
2022-02-28,74.1260
2022-01-31,75.8340
2021-12-31,76.5280
2021-11-30,77.0540
2021-10-29,79.2570
2021-09-30,81.2570
2021-08-31,82.8330
2021-07-30,83.8480
2021-06-30,85.0870
2021-05-28,86.3090
2021-04-30,87.8070
2021-03-31,89.6660
2021-02-26,91.7300
2021-01-29,93.6300
2020-12-31,91.9780
2020-11-30,90.8210
2020-10-30,89.6740
2020-09-30,89.7420
2020-08-31,90.1840
2020-07-31,88.9410
2020-06-30,86.4880
2020-05-29,84.2730
2020-04-30,82.5740
2020-03-31,81.3040
2020-02-28,81.8440
2020-01-31,81.9830
2019-12-31,83.2770
2019-11-29,83.1680
2019-10-31,81.8110
2019-09-30,79.7780
2019-08-30,78.7800
2019-07-31,77.0800
2019-06-28,75.4960
2019-05-31,74.3910
2019-04-30,73.1820
2019-03-29,72.2020
2019-02-28,70.4280
2019-01-31,67.9990
2018-12-31,68.2730
2018-11-30,70.4300
2018-10-31,73.0340
2018-09-28,76.0230
2018-08-31,79.0140
2018-07-31,82.9480
2018-06-29,87.9680
2018-05-31,95.0090
2018-04-30,101.5110
2018-03-29,107.9080
2018-02-28,112.5080
2018-01-31,116.4200
2017-12-29,120.7580
2017-11-30,124.5970
2017-10-31,126.8190
2017-09-29,125.5210
2017-08-31,124.0760
2017-07-31,119.0320
2017-06-30,115.1320
2017-05-31,110.6510
2017-04-28,106.7390
2017-03-31,102.3090
2017-02-28,97.3830
2017-01-31,91.3000
2016-12-30,86.4260
2016-11-30,83.7490
2016-10-31,80.5760
2016-09-30,82.7240
2016-08-31,84.7190
2016-07-29,88.3620
2016-06-30,90.3740
2016-05-31,93.9950
2016-04-29,95.9820
2016-03-31,99.1760
2016-02-29,102.9440
2016-01-29,105.3100
2015-12-31,107.4200
2015-11-30,105.1600
2015-10-30,101.7070
2015-09-30,97.2650
2015-08-31,93.7870
2015-07-31,88.8740
2015-06-30,83.3510
2015-05-29,78.3500
2015-04-30,72.0920
2015-03-31,68.0200
2015-02-27,63.8090
2015-01-30,60.0800
2014-12-31,57.4610
2014-11-28,56.5760
2014-10-31,55.5730
2014-09-30,53.9300
2014-08-29,53.6850
2014-07-31,52.1650
2014-06-30,51.2230
2014-05-30,48.9680
2014-04-30,46.3540
2014-03-31,43.6980
2014-02-28,40.5630
2014-01-31,36.3520
2013-12-31,32.1410
2013-11-29,29.3010
2013-10-31,26.4790
2013-09-30,24.2400
