,SMA_monthly_10
2022-04-04,218.7183
2022-03-31,215.9604
2022-02-28,213.3788
2022-01-31,209.4071
2021-12-31,206.3524
2021-11-30,202.8794
2021-10-29,198.8556
2021-09-30,194.8587
2021-08-31,192.5306
2021-07-30,187.1756
2021-06-30,182.3791
2021-05-28,178.2562
2021-04-30,172.7166
2021-03-31,168.4594
2021-02-26,165.7998
2021-01-29,163.2500
2020-12-31,161.9362
2020-11-30,162.9471
2020-10-30,166.6554
2020-09-30,171.1351
2020-08-31,173.9304
2020-07-31,176.2763
2020-06-30,180.0497
2020-05-29,184.6443
2020-04-30,185.3279
2020-03-31,186.3951
2020-02-28,187.7122
2020-01-31,185.4676
2019-12-31,180.2059
2019-11-29,177.9867
2019-10-31,175.9138
2019-09-30,174.0942
2019-08-30,171.7122
2019-07-31,168.2386
2019-06-28,165.6919
2019-05-31,163.5163
2019-04-30,160.1931
2019-03-29,158.5061
2019-02-28,157.9766
2019-01-31,155.4718
2018-12-31,153.2947
2018-11-30,150.9189
2018-10-31,147.4672
2018-09-28,143.9707
2018-08-31,141.5864
2018-07-31,137.7932
2018-06-29,135.2667
2018-05-31,131.4030
2018-04-30,127.4169
2018-03-29,124.1201
2018-02-28,119.7250
2018-01-31,114.9039
2017-12-29,111.4293
2017-11-30,108.7849
2017-10-31,106.1654
2017-09-29,104.1260
2017-08-31,101.7030
2017-07-31,99.1364
2017-06-30,97.2054
2017-05-31,95.3145
2017-04-28,93.6616
2017-03-31,91.7074
2017-02-28,89.5206
2017-01-31,86.6769
2016-12-30,84.2014
2016-11-30,81.7904
2016-10-31,79.7632
2016-09-30,78.8483
2016-08-31,77.8570
2016-07-29,76.3536
2016-06-30,75.2146
2016-05-31,74.5645
2016-04-29,74.0481
2016-03-31,73.7865
2016-02-29,73.2390
2016-01-29,72.8599
2015-12-31,72.9014
2015-11-30,72.9378
2015-10-30,71.8742
2015-09-30,71.3143
2015-08-31,70.4087
2015-07-31,69.3476
2015-06-30,67.8757
2015-05-29,66.3456
2015-04-30,64.5722
2015-03-31,62.8306
2015-02-27,60.8387
2015-01-30,58.6731
2014-12-31,57.5878
2014-11-28,56.1984
2014-10-31,55.3579
2014-09-30,54.8495
2014-08-29,54.6625
2014-07-31,54.2193
2014-06-30,53.9461
2014-05-30,53.6683
2014-04-30,53.5550
2014-03-31,53.6921
2014-02-28,52.9704
2014-01-31,51.8052
2013-12-31,50.6095
2013-11-29,48.9927
2013-10-31,47.2154
2013-09-30,45.4882
2013-08-30,43.9771
2013-07-31,42.7358
2013-06-28,41.3788
2013-05-31,39.7013
2013-04-30,38.4308
2013-03-28,37.7518
2013-02-28,36.8669
2013-01-31,36.2413
2012-12-31,36.0506
2012-11-30,36.2859
2012-10-31,35.6841
2012-09-28,35.0919
2012-08-31,34.4626
2012-07-31,34.3585
2012-06-29,34.0655
2012-05-31,33.9200
2012-04-30,34.2233
2012-03-30,34.4489
2012-02-29,34.2730
2012-01-31,34.2928
2011-12-30,35.0301
2011-11-30,35.8190
2011-10-31,36.5200
2011-09-30,37.0508
2011-08-31,37.5169
2011-07-29,37.7555
2011-06-30,37.3455
2011-05-31,36.7365
2011-04-29,36.6041
2011-03-31,36.3791
2011-02-28,36.5052
2011-01-31,36.6834
2010-12-31,36.7318
2010-11-30,36.4200
2010-10-29,36.3617
2010-09-30,36.8942
2010-08-31,37.6832
2010-07-30,38.3232
2010-06-30,38.6487
2010-05-28,38.7121
2010-04-30,38.2006
2010-03-31,37.9299
2010-02-26,37.9394
2010-01-29,36.9100
2009-12-31,36.3732
2009-11-30,34.4250
2009-10-30,32.4839
2009-09-30,31.2778
2009-08-31,30.0362
2009-07-31,29.8751
2009-06-30,30.9505
2009-05-29,31.1212
2009-04-30,31.4716
2009-03-31,33.3302
2009-02-27,35.4289
2009-01-30,38.6515
2008-12-31,42.1166
2008-11-28,45.6768
2008-10-31,50.4408
2008-09-30,55.1673
2008-08-29,58.4727
2008-07-31,62.3753
2008-06-30,65.0454
2008-05-30,67.0433
2008-04-30,68.4661
2008-03-31,69.3505
2008-02-29,70.0462
2008-01-31,70.0605
2007-12-31,69.0233
2007-11-30,67.2399
2007-10-31,66.0774
2007-09-28,64.1911
2007-08-31,63.5398
2007-07-31,62.8766
2007-06-29,61.9722
2007-05-31,60.8240
2007-04-30,59.9754
2007-03-30,59.6486
2007-02-28,58.5408
2007-01-31,57.5602
2006-12-29,56.1706
2006-11-30,55.1486
2006-10-31,53.8008
2006-09-29,52.2061
2006-08-31,50.7176
2006-07-31,49.8171
2006-06-30,48.3399
2006-05-31,45.8038
2006-04-28,44.1376
2006-03-31,42.2097
2006-02-28,39.4712
2006-01-31,36.7562
2005-12-30,34.0513
2005-11-30,32.1434
2005-10-31,30.4897
2005-09-30,28.8727
2005-08-31,27.1948
2005-07-29,25.9897
2005-06-30,24.3416
2005-05-31,22.4274
2005-04-29,21.3587
2005-03-31,20.7513
2005-02-28,19.9817
2005-01-31,18.9324
2004-12-31,17.5524
2004-11-30,15.9632
2004-10-29,14.6943
2004-09-30,13.4839
2004-08-31,12.3943
2004-07-30,11.6298
2004-06-30,10.9640
2004-05-28,10.0953
2004-04-30,9.4438
2004-03-31,8.8842
2004-02-27,8.4677
2004-01-30,8.0379
2003-12-31,7.5792
2003-11-28,7.2346
2003-10-31,6.9311
