,SMA_monthly_10
2022-04-04,189.8986
2022-03-31,190.0566
2022-02-28,189.6639
2022-01-31,189.9412
2021-12-31,187.2421
2021-11-30,178.3791
2021-10-29,170.2474
2021-09-30,161.7793
2021-08-31,156.2898
2021-07-30,146.7393
2021-06-30,139.4044
2021-05-28,131.6109
2021-04-30,122.9314
2021-03-31,113.9282
2021-02-26,106.0326
2021-01-29,102.3392
2020-12-31,98.8448
2020-11-30,96.9851
2020-10-30,96.8501
2020-09-30,101.6437
2020-08-31,104.4201
2020-07-31,105.9128
2020-06-30,109.3957
2020-05-29,112.2970
2020-04-30,117.0229
2020-03-31,122.0570
2020-02-28,125.7891
2020-01-31,130.0558
2019-12-31,130.2204
2019-11-29,129.4017
2019-10-31,128.3885
2019-09-30,127.3676
2019-08-30,126.8570
2019-07-31,126.8427
2019-06-28,129.0547
2019-05-31,130.4851
2019-04-30,131.9621
2019-03-29,128.9042
2019-02-28,128.6939
2019-01-31,127.6347
2018-12-31,129.3841
2018-11-30,132.0682
2018-10-31,134.4321
2018-09-28,139.3355
2018-08-31,140.6903
2018-07-31,142.0600
2018-06-29,145.1788
2018-05-31,151.1332
2018-04-30,159.3934
2018-03-29,167.5530
2018-02-28,169.8510
2018-01-31,173.1103
2017-12-29,177.9265
2017-11-30,181.3516
2017-10-31,184.8276
2017-09-29,191.0221
2017-08-31,198.8434
2017-07-31,203.3943
2017-06-30,209.4136
2017-05-31,216.4145
2017-04-28,226.1348
2017-03-31,233.1308
2017-02-28,238.4879
2017-01-31,241.6454
2016-12-30,242.6695
2016-11-30,240.5375
2016-10-31,235.7059
2016-09-30,236.6592
2016-08-31,233.3183
2016-07-29,227.7456
2016-06-30,219.1969
2016-05-31,213.9635
2016-04-29,208.2629
2016-03-31,201.9608
2016-02-29,197.8502
2016-01-29,193.6603
2015-12-31,190.2611
2015-11-30,182.8612
2015-10-30,174.9084
2015-09-30,167.1865
2015-08-31,163.5014
2015-07-31,158.0506
2015-06-30,149.8518
2015-05-29,144.3393
2015-04-30,137.5494
2015-03-31,134.6942
2015-02-27,130.4938
2015-01-30,127.1467
2014-12-31,125.4031
2014-11-28,125.4542
2014-10-31,124.3257
2014-09-30,121.3443
2014-08-29,119.8338
2014-07-31,117.5259
2014-06-30,115.9998
2014-05-30,110.8386
2014-04-30,107.0141
2014-03-31,102.2050
2014-02-28,96.5873
2014-01-31,89.9410
2013-12-31,84.2944
2013-11-29,80.2628
2013-10-31,76.9555
2013-09-30,73.7282
2013-08-30,71.1850
2013-07-31,69.1343
2013-06-28,66.8379
2013-05-31,65.7014
2013-04-30,64.0096
2013-03-28,61.8346
2013-02-28,60.3667
2013-01-31,59.1194
2012-12-31,58.4904
2012-11-30,57.9160
2012-10-31,57.1146
2012-09-28,55.9402
2012-08-31,54.6517
2012-07-31,52.9017
2012-06-29,50.7598
2012-05-31,50.2589
2012-04-30,49.6657
2012-03-30,49.6325
2012-02-29,49.4091
2012-01-31,49.0415
2011-12-30,49.0115
2011-11-30,49.3073
2011-10-31,49.7408
2011-09-30,50.7734
2011-08-31,52.4361
2011-07-29,52.7866
2011-06-30,52.3217
2011-05-31,50.6746
2011-04-29,48.8549
2011-03-31,46.6869
2011-02-28,45.0079
2011-01-31,43.8998
2010-12-31,42.6232
2010-11-30,40.8220
2010-10-29,39.0812
2010-09-30,37.6748
2010-08-31,36.5170
2010-07-30,35.8205
2010-06-30,34.8439
2010-05-28,34.4119
2010-04-30,33.2905
2010-03-31,31.6372
2010-02-26,30.1968
2010-01-29,29.2043
2009-12-31,27.9261
2009-11-30,26.7072
2009-10-30,26.1671
2009-09-30,26.4128
2009-08-31,25.8882
2009-07-31,26.1078
2009-06-30,27.1784
2009-05-29,28.5571
2009-04-30,29.7741
2009-03-31,31.4920
2009-02-27,34.2674
2009-01-30,36.5145
2008-12-31,37.9404
2008-11-28,38.7712
2008-10-31,40.4323
2008-09-30,41.2995
2008-08-29,41.0585
2008-07-31,41.4106
2008-06-30,42.2336
2008-05-30,42.5972
2008-04-30,43.0820
2008-03-31,44.1539
2008-02-29,45.7213
2008-01-31,47.0126
2007-12-31,47.7701
2007-11-30,48.6703
2007-10-31,50.3072
2007-09-28,50.6417
2007-08-31,50.8041
2007-07-31,50.4997
2007-06-29,49.2187
2007-05-31,47.6053
2007-04-30,46.0425
2007-03-30,44.1797
2007-02-28,42.8388
2007-01-31,41.5372
2006-12-29,39.8708
2006-11-30,38.7085
2006-10-31,37.3476
2006-09-29,35.7153
2006-08-31,34.4040
2006-07-31,33.0416
2006-06-30,31.7402
2006-05-31,30.8699
2006-04-28,29.8807
2006-03-31,28.4489
2006-02-28,27.0449
2006-01-31,25.6302
2005-12-30,24.6140
2005-11-30,24.2065
2005-10-31,23.8461
2005-09-30,24.1375
2005-08-31,24.0736
2005-07-29,23.7713
2005-06-30,23.2490
2005-05-31,22.9810
2005-04-29,22.8848
2005-03-31,23.1008
2005-02-28,22.8604
2005-01-31,22.5473
2004-12-31,22.1866
2004-11-30,21.5107
2004-10-29,21.0287
2004-09-30,20.9118
2004-08-31,20.8810
2004-07-30,20.7174
2004-06-30,20.1805
2004-05-28,19.3750
2004-04-30,18.7894
2004-03-31,18.2089
2004-02-27,17.5587
2004-01-30,16.7505
2003-12-31,15.7941
2003-11-28,14.7110
2003-10-31,13.7883
2003-09-30,13.0759
2003-08-29,12.6677
2003-07-31,12.1428
2003-06-30,11.6082
2003-05-30,11.2246
2003-04-30,10.9057
2003-03-31,11.0896
2003-02-28,11.3293
2003-01-31,11.7126
2002-12-31,11.9281
2002-11-29,11.9475
2002-10-31,11.8729
