,SMA_monthly_10
2022-04-04,55.3490
2022-03-31,55.6640
2022-02-28,56.7830
2022-01-31,58.0830
2021-12-31,59.5300
2021-11-30,60.8220
2021-10-29,60.8480
2021-09-30,60.7680
2021-08-31,60.0050
2021-07-30,58.0600
2021-06-30,55.9200
2021-05-28,53.7840
2021-04-30,50.3080
2021-03-31,47.0200
2021-02-26,43.5180
2021-01-29,40.2680
2020-12-31,38.2320
2020-11-30,38.0780
2020-10-30,39.4036
2020-09-30,42.3514
2020-08-31,45.5504
2020-07-31,48.5250
2020-06-30,51.5033
2020-05-29,53.7861
2020-04-30,56.6000
2020-03-31,59.6350
2020-02-28,62.5134
2020-01-31,63.5225
2019-12-31,62.5896
2019-11-29,61.8884
2019-10-31,61.2491
2019-09-30,60.3007
2019-08-30,61.0071
2019-07-31,61.0467
2019-06-28,61.4826
2019-05-31,61.7317
2019-04-30,62.0623
2019-03-29,61.8279
2019-02-28,62.1994
2019-01-31,62.3878
2018-12-31,62.1042
2018-11-30,62.3657
2018-10-31,61.5067
2018-09-28,62.5703
2018-08-31,62.4992
2018-07-31,62.2329
2018-06-29,63.4193
2018-05-31,64.6879
2018-04-30,66.8889
2018-03-29,69.1557
2018-02-28,71.4508
2018-01-31,73.2886
2017-12-29,75.7115
2017-11-30,77.9200
2017-10-31,80.1382
2017-09-29,82.2061
2017-08-31,82.6945
2017-07-31,82.3667
2017-06-30,80.4706
2017-05-31,78.3023
2017-04-28,76.3353
2017-03-31,73.7495
2017-02-28,71.2477
2017-01-31,68.5663
2016-12-30,67.3654
2016-11-30,65.8888
2016-10-31,64.6696
2016-09-30,65.3546
2016-08-31,66.5630
2016-07-29,67.2745
2016-06-30,68.3365
2016-05-31,69.8076
2016-04-29,70.5871
2016-03-31,69.9769
2016-02-29,68.3099
2016-01-29,67.3258
2015-12-31,66.8860
2015-11-30,65.2790
2015-10-30,64.1119
2015-09-30,62.5435
2015-08-31,60.6131
2015-07-31,58.5647
2015-06-30,55.5675
2015-05-29,53.8674
2015-04-30,51.9207
2015-03-31,50.3685
2015-02-27,48.7769
2015-01-30,47.2070
2014-12-31,45.2344
2014-11-28,43.7008
2014-10-31,41.8794
2014-09-30,40.3416
2014-08-29,39.8857
2014-07-31,38.8456
2014-06-30,37.6699
2014-05-30,35.9000
2014-04-30,34.1715
2014-03-31,32.2409
2014-02-28,30.5621
2014-01-31,29.4029
2013-12-31,28.7025
2013-11-29,27.7017
2013-10-31,26.2595
2013-09-30,25.0093
2013-08-30,24.1065
2013-07-31,23.2717
2013-06-28,22.0972
2013-05-31,21.2673
2013-04-30,20.2790
2013-03-28,19.1211
2013-02-28,17.7870
2013-01-31,16.9885
2012-12-31,16.5248
2012-11-30,16.1287
2012-10-31,15.9179
2012-09-28,15.8867
2012-08-31,15.8709
2012-07-31,15.8581
2012-06-29,15.5565
2012-05-31,15.2401
2012-04-30,15.0718
2012-03-30,15.0912
