,SMA_monthly_10
2022-04-04,94.6913
2022-03-31,94.2367
2022-02-28,94.6525
2022-01-31,94.7418
2021-12-31,94.0970
2021-11-30,94.0074
2021-10-29,94.3350
2021-09-30,94.8497
2021-08-31,95.1991
2021-07-30,93.6625
2021-06-30,92.2841
2021-05-28,90.9667
2021-04-30,88.3568
2021-03-31,85.4894
2021-02-26,83.4966
2021-01-29,82.3464
2020-12-31,80.4550
2020-11-30,80.1576
2020-10-30,81.1811
2020-09-30,83.4712
2020-08-31,85.6535
2020-07-31,87.0500
2020-06-30,88.5594
2020-05-29,89.9818
2020-04-30,91.3313
2020-03-31,91.9597
2020-02-28,93.2421
2020-01-31,92.7059
2019-12-31,90.4595
2019-11-29,88.1923
2019-10-31,86.2856
2019-09-30,83.9967
2019-08-30,83.0324
2019-07-31,82.5332
2019-06-28,82.0145
2019-05-31,81.8132
2019-04-30,82.0116
2019-03-29,81.3395
2019-02-28,81.5712
2019-01-31,81.9283
2018-12-31,81.9042
2018-11-30,82.9096
2018-10-31,83.2905
2018-09-28,83.8133
2018-08-31,83.9751
2018-07-31,83.5627
2018-06-29,82.7320
2018-05-31,82.2620
2018-04-30,81.6536
2018-03-29,80.6229
2018-02-28,79.7461
2018-01-31,78.8696
2017-12-29,77.4958
2017-11-30,76.1826
2017-10-31,74.6662
2017-09-29,73.6127
2017-08-31,72.6118
2017-07-31,71.2721
2017-06-30,69.7727
2017-05-31,68.5863
2017-04-28,67.2422
2017-03-31,65.7771
2017-02-28,64.2486
2017-01-31,62.3313
2016-12-30,60.4412
2016-11-30,58.2506
2016-10-31,56.7075
2016-09-30,56.0582
2016-08-31,55.7040
2016-07-29,55.0272
2016-06-30,54.4659
2016-05-31,54.0914
2016-04-29,54.0465
2016-03-31,54.0372
2016-02-29,54.2619
2016-01-29,54.6887
2015-12-31,54.7069
2015-11-30,54.3004
2015-10-30,53.2669
2015-09-30,52.8664
2015-08-31,52.5671
2015-07-31,52.0118
2015-06-30,51.0913
2015-05-29,50.6955
2015-04-30,50.2513
2015-03-31,50.0730
2015-02-27,49.9452
2015-01-30,49.9027
2014-12-31,50.0891
2014-11-28,49.8158
2014-10-31,49.4469
2014-09-30,49.3389
2014-08-29,49.1541
2014-07-31,48.5703
2014-06-30,48.1137
2014-05-30,47.2674
2014-04-30,46.6185
2014-03-31,45.6759
2014-02-28,44.7645
2014-01-31,43.7764
2013-12-31,42.7842
2013-11-29,41.3829
2013-10-31,40.0961
2013-09-30,38.7463
2013-08-30,37.4585
2013-07-31,36.2990
2013-06-28,35.0413
2013-05-31,34.1515
2013-04-30,33.2130
2013-03-28,32.4652
2013-02-28,31.6309
2013-01-31,31.1441
2012-12-31,30.7474
2012-11-30,30.5228
2012-10-31,30.1098
2012-09-28,29.6368
2012-08-31,29.0777
2012-07-31,28.4283
2012-06-29,27.4908
2012-05-31,26.7161
2012-04-30,26.3108
2012-03-30,25.9237
2012-02-29,25.5633
2012-01-31,25.3092
2011-12-30,25.2061
2011-11-30,25.1932
2011-10-31,25.1103
2011-09-30,25.0191
2011-08-31,25.2125
2011-07-29,25.1957
2011-06-30,24.8810
2011-05-31,24.2651
2011-04-29,23.7107
2011-03-31,22.9936
2011-02-28,22.3687
2011-01-31,21.8797
2010-12-31,21.5081
2010-11-30,20.9611
2010-10-29,20.4415
2010-09-30,19.8860
2010-08-31,19.4778
2010-07-30,19.1133
2010-06-30,18.7123
2010-05-28,18.4156
2010-04-30,17.9043
2010-03-31,17.2278
2010-02-26,16.6750
2010-01-29,15.9811
2009-12-31,15.2233
2009-11-30,14.2890
2009-10-30,13.7409
2009-09-30,13.8816
2009-08-31,13.5714
2009-07-31,13.5181
2009-06-30,14.3021
2009-05-29,15.1690
2009-04-30,15.8475
2009-03-31,16.9697
2009-02-27,18.4038
2009-01-30,20.1097
2008-12-31,21.2632
2008-11-28,21.8476
2008-10-31,22.7988
2008-09-30,23.5085
2008-08-29,23.5653
2008-07-31,23.7589
2008-06-30,23.9036
2008-05-30,24.0010
2008-04-30,23.9130
2008-03-31,23.9789
2008-02-29,24.3493
2008-01-31,24.6443
2007-12-31,24.8022
2007-11-30,24.9184
2007-10-31,25.0313
2007-09-28,24.9577
2007-08-31,24.9781
2007-07-31,24.9687
2007-06-29,25.0099
2007-05-31,24.8113
2007-04-30,24.4265
2007-03-30,24.1159
2007-02-28,23.8444
2007-01-31,23.6839
2006-12-29,23.3633
2006-11-30,23.0024
2006-10-31,22.7166
2006-09-29,22.4665
2006-08-31,22.1104
2006-07-31,21.7396
2006-06-30,21.4312
2006-05-31,21.1147
2006-04-28,20.8507
2006-03-31,20.5328
2006-02-28,20.3548
2006-01-31,20.2951
2005-12-30,20.1344
2005-11-30,19.9893
2005-10-31,19.9945
2005-09-30,20.1405
2005-08-31,20.2066
2005-07-29,20.2426
2005-06-30,20.2607
2005-05-31,20.2217
2005-04-29,20.1919
2005-03-31,20.1936
