,SMA_monthly_10
2022-04-04,104.8150
2022-03-31,105.1860
2022-02-28,106.5660
2022-01-31,108.8110
2021-12-31,110.1450
2021-11-30,111.3030
2021-10-29,111.9200
2021-09-30,113.4570
2021-08-31,114.1250
2021-07-30,111.8930
2021-06-30,110.6870
2021-05-28,109.9560
2021-04-30,108.4150
2021-03-31,106.1650
2021-02-26,104.9380
2021-01-29,103.7070
2020-12-31,102.9370
2020-11-30,102.4870
2020-10-30,102.8300
2020-09-30,104.8460
2020-08-31,106.1650
2020-07-31,106.8210
2020-06-30,107.2010
2020-05-29,108.1330
2020-04-30,107.9990
2020-03-31,106.8090
2020-02-28,105.8960
2020-01-31,103.6840
2019-12-31,100.6510
2019-11-29,97.5570
2019-10-31,94.2260
2019-09-30,90.9610
2019-08-30,88.5150
2019-07-31,85.7510
2019-06-28,83.4460
2019-05-31,82.3370
2019-04-30,81.2990
2019-03-29,79.9840
2019-02-28,78.4160
2019-01-31,77.0330
2018-12-31,75.8710
2018-11-30,75.6915
2018-10-31,74.8205
2018-09-28,73.4470
2018-08-31,71.7815
2018-07-31,70.2460
2018-06-29,69.1460
2018-05-31,67.9225
2018-04-30,67.0875
2018-03-29,66.1185
2018-02-28,65.2515
2018-01-31,64.0390
2017-12-29,62.7625
2017-11-30,61.9760
2017-10-31,60.7750
2017-09-29,59.6175
2017-08-31,58.4005
2017-07-31,57.1390
2017-06-30,55.6875
2017-05-31,54.7230
2017-04-28,53.9770
2017-03-31,53.4565
2017-02-28,52.9575
2017-01-31,52.0735
2016-12-30,51.8310
2016-11-30,51.2985
2016-10-31,50.7955
2016-09-30,50.4445
2016-08-31,50.2830
2016-07-29,49.9560
2016-06-30,48.7685
2016-05-31,47.5955
2016-04-29,46.6720
2016-03-31,45.9275
2016-02-29,44.8060
2016-01-29,43.9045
2015-12-31,43.1465
2015-11-30,42.4770
2015-10-30,41.2915
2015-09-30,40.0145
2015-08-31,39.2585
2015-07-31,38.4690
2015-06-30,37.3577
2015-05-29,36.4397
2015-04-30,35.5157
2015-03-31,34.6517
2015-02-27,33.6872
2015-01-30,32.8227
2014-12-31,32.0307
2014-11-28,31.3847
2014-10-31,30.6127
2014-09-30,30.0912
2014-08-29,29.6067
2014-07-31,29.0015
2014-06-30,28.4442
2014-05-30,27.8350
