,SMA_monthly_10
2022-04-04,481.2820
2022-03-31,471.0252
2022-02-28,456.5783
2022-01-31,446.7155
2021-12-31,441.6087
2021-11-30,429.5299
2021-10-29,409.6056
2021-09-30,393.5597
2021-08-31,376.9434
2021-07-30,359.3302
2021-06-30,342.3015
2021-05-28,331.5387
2021-04-30,323.6413
2021-03-31,311.1564
2021-02-26,296.7424
2021-01-29,279.3027
2020-12-31,260.5680
2020-11-30,239.8291
2020-10-30,224.9609
2020-09-30,210.8026
2020-08-31,198.8663
2020-07-31,187.1581
2020-06-30,176.2205
2020-05-29,167.5190
2020-04-30,161.3238
2020-03-31,154.8874
2020-02-28,149.7270
2020-01-31,149.3195
2019-12-31,145.7035
2019-11-29,141.2395
2019-10-31,137.7826
2019-09-30,134.3786
2019-08-30,131.9208
2019-07-31,128.6437
2019-06-28,126.3215
2019-05-31,127.5419
2019-04-30,129.0245
2019-03-29,126.7683
2019-02-28,126.2785
2019-01-31,124.5401
2018-12-31,123.4084
2018-11-30,123.3755
2018-10-31,122.0341
2018-09-28,121.3958
2018-08-31,120.5953
2018-07-31,117.7847
2018-06-29,115.1843
2018-05-31,111.9663
2018-04-30,109.0530
2018-03-29,106.9931
2018-02-28,105.2158
2018-01-31,102.7012
2017-12-29,100.0456
2017-11-30,97.6274
2017-10-31,94.5819
2017-09-29,90.7087
2017-08-31,88.2828
2017-07-31,86.0702
2017-06-30,83.9229
2017-05-31,81.9651
2017-04-28,79.4725
2017-03-31,77.2035
2017-02-28,74.8583
2017-01-31,72.3665
2016-12-30,70.0603
2016-11-30,67.8094
2016-10-31,65.8990
2016-09-30,64.4047
2016-08-31,63.1665
2016-07-29,61.7500
2016-06-30,59.6561
2016-05-31,57.6693
2016-04-29,56.0412
2016-03-31,54.8802
2016-02-29,53.9494
2016-01-29,53.2120
2015-12-31,52.2192
2015-11-30,51.1075
2015-10-30,49.0898
2015-09-30,47.8394
2015-08-31,47.4839
2015-07-31,47.0738
2015-06-30,46.3107
2015-05-29,45.9733
2015-04-30,44.6840
2015-03-31,43.7569
2015-02-27,42.4564
2015-01-30,40.9649
2014-12-31,40.1161
2014-11-28,38.7871
2014-10-31,37.3307
2014-09-30,36.4225
2014-08-29,35.4110
2014-07-31,33.9236
2014-06-30,32.8982
2014-05-30,31.8012
2014-04-30,30.5910
2014-03-31,29.3918
2014-02-28,28.0810
2014-01-31,26.9991
2013-12-31,26.2310
2013-11-29,25.3014
2013-10-31,24.3709
2013-09-30,23.4884
2013-08-30,22.5596
2013-07-31,21.4469
2013-06-28,20.7723
2013-05-31,20.4485
2013-04-30,19.8898
2013-03-28,19.4142
2013-02-28,18.8220
2013-01-31,18.3797
2012-12-31,17.9621
2012-11-30,17.5452
2012-10-31,17.1244
2012-09-28,16.7398
2012-08-31,16.0597
2012-07-31,15.2570
2012-06-29,14.4455
2012-05-31,13.8086
2012-04-30,13.3410
2012-03-30,12.8735
2012-02-29,12.6645
2012-01-31,12.5224
2011-12-30,12.3284
2011-11-30,12.3619
2011-10-31,12.5939
2011-09-30,12.9520
2011-08-31,13.4769
2011-07-29,13.7803
2011-06-30,14.0309
2011-05-31,14.1182
2011-04-29,14.1464
2011-03-31,14.2240
2011-02-28,14.6651
2011-01-31,15.4766
2010-12-31,16.1497
2010-11-30,16.4840
2010-10-29,16.8801
2010-09-30,17.5769
2010-08-31,18.0330
2010-07-30,18.3488
2010-06-30,18.8631
2010-05-28,19.2750
2010-04-30,19.5396
2010-03-31,19.3420
2010-02-26,19.2018
2010-01-29,19.0421
2009-12-31,18.5905
2009-11-30,17.6184
2009-10-30,16.7936
2009-09-30,16.1426
2009-08-31,14.9183
2009-07-31,14.4296
2009-06-30,14.0044
2009-05-29,14.1729
2009-04-30,14.2646
2009-03-31,14.5398
2009-02-27,15.3099
2009-01-30,16.1876
2008-12-31,16.6710
2008-11-28,17.0265
2008-10-31,17.5619
2008-09-30,17.9571
2008-08-29,18.1080
2008-07-31,17.8972
2008-06-30,18.2191
2008-05-30,18.1186
2008-04-30,17.4561
2008-03-31,16.9753
2008-02-29,16.9127
2008-01-31,16.6481
2007-12-31,16.4064
2007-11-30,15.6319
2007-10-31,15.0347
2007-09-28,14.0803
2007-08-31,12.7791
2007-07-31,11.8582
2007-06-29,11.2178
2007-05-31,10.4777
2007-04-30,9.8197
2007-03-30,9.6600
2007-02-28,9.8144
2007-01-31,10.3066
2006-12-29,10.8650
2006-11-30,11.3889
2006-10-31,11.9720
2006-09-29,12.4087
2006-08-31,12.7483
2006-07-31,13.0808
2006-06-30,12.9953
2006-05-31,12.6618
2006-04-28,12.1767
2006-03-31,11.3484
2006-02-28,10.3586
2006-01-31,9.5647
2005-12-30,8.8211
2005-11-30,8.0625
2005-10-31,7.5394
2005-09-30,7.2280
