,SMA_monthly_10
2022-04-04,80.5430
2022-03-31,80.7290
2022-02-28,81.6780
2022-01-31,82.3010
2021-12-31,83.0810
2021-11-30,84.7180
2021-10-29,84.2360
2021-09-30,83.2620
2021-08-31,82.2480
2021-07-30,79.6170
2021-06-30,78.4030
2021-05-28,76.7590
2021-04-30,72.3030
2021-03-31,68.6380
2021-02-26,65.2640
2021-01-29,60.6140
2020-12-31,57.3310
2020-11-30,57.8088
2020-10-30,61.4986
2020-09-30,69.0511
2020-08-31,74.3670
2020-07-31,78.1727
2020-06-30,83.9423
2020-05-29,89.0846
2020-04-30,95.2463
2020-03-31,102.3930
2020-02-28,110.9849
2020-01-31,114.7675
2019-12-31,114.3132
2019-11-29,112.5411
2019-10-31,112.3261
2019-09-30,111.0642
2019-08-30,111.2502
2019-07-31,111.1060
2019-06-28,112.1992
2019-05-31,112.0508
2019-04-30,110.9819
2019-03-29,109.1201
2019-02-28,107.9466
2019-01-31,106.7710
2018-12-31,106.3486
2018-11-30,108.8535
2018-10-31,110.6147
2018-09-28,111.8295
2018-08-31,111.0075
2018-07-31,110.9417
2018-06-29,111.3207
2018-05-31,113.0675
2018-04-30,113.6760
2018-03-29,113.6222
2018-02-28,112.7525
2018-01-31,110.7243
2017-12-29,107.2522
2017-11-30,104.8937
2017-10-31,101.9297
2017-09-29,97.9046
2017-08-31,94.2278
2017-07-31,89.6789
2017-06-30,86.0164
2017-05-31,82.3173
2017-04-28,78.6511
2017-03-31,74.8790
2017-02-28,72.8309
2017-01-31,70.9802
2016-12-30,69.7894
2016-11-30,68.9632
2016-10-31,68.9291
2016-09-30,71.0118
2016-08-31,72.4603
2016-07-29,74.8205
2016-06-30,76.2256
2016-05-31,77.9994
2016-04-29,78.9896
2016-03-31,79.0130
2016-02-29,78.3618
2016-01-29,77.6828
2015-12-31,77.5857
2015-11-30,75.2635
2015-10-30,73.6476
2015-09-30,72.1270
2015-08-31,70.6422
2015-07-31,68.7604
2015-06-30,66.6668
2015-05-29,65.2364
2015-04-30,63.6864
2015-03-31,62.5136
2015-02-27,60.0818
2015-01-30,57.9218
2014-12-31,55.9919
2014-11-28,53.3067
2014-10-31,51.1061
2014-09-30,49.2264
2014-08-29,47.0902
2014-07-31,45.1169
2014-06-30,43.1795
2014-05-30,41.4412
2014-04-30,39.8512
2014-03-31,38.0641
2014-02-28,36.2956
2014-01-31,34.7914
2013-12-31,33.3156
2013-11-29,32.1723
2013-10-31,31.4498
2013-09-30,30.7132
2013-08-30,30.4001
2013-07-31,30.1102
2013-06-28,29.4036
2013-05-31,28.8256
2013-04-30,27.9297
2013-03-28,27.0021
2013-02-28,26.1481
2013-01-31,25.4675
2012-12-31,24.8577
2012-11-30,24.3569
2012-10-31,23.6401
2012-09-28,22.8547
2012-08-31,22.6041
2012-07-31,22.8042
2012-06-29,22.4980
2012-05-31,22.4660
2012-04-30,23.0265
2012-03-30,23.8599
2012-02-29,24.6326
2012-01-31,25.5537
2011-12-30,26.7148
2011-11-30,28.2915
2011-10-31,29.7222
2011-09-30,31.1598
2011-08-31,32.7117
2011-07-29,33.8406
2011-06-30,33.9168
2011-05-31,32.8207
2011-04-29,31.9710
2011-03-31,30.5422
2011-02-28,29.5148
2011-01-31,28.8486
2010-12-31,27.8505
2010-11-30,26.2809
2010-10-29,25.0943
2010-09-30,23.8993
2010-08-31,23.3160
2010-07-30,22.9531
2010-06-30,22.5526
2010-05-28,22.2433
2010-04-30,21.0299
2010-03-31,19.1611
2010-02-26,17.6586
2010-01-29,16.5239
2009-12-31,15.0088
2009-11-30,13.3931
2009-10-30,11.8780
2009-09-30,11.3349
2009-08-31,10.1064
2009-07-31,9.6438
2009-06-30,10.1659
2009-05-29,11.2966
2009-04-30,12.1582
2009-03-31,12.7966
2009-02-27,14.5894
2009-01-30,16.7314
2008-12-31,18.9152
2008-11-28,20.6528
2008-10-31,23.1833
2008-09-30,25.5501
2008-08-29,27.1476
2008-07-31,28.4095
2008-06-30,29.4964
2008-05-30,30.7399
2008-04-30,31.4330
2008-03-31,32.3101
2008-02-29,33.1326
2008-01-31,33.6370
2007-12-31,33.7596
2007-11-30,33.5658
2007-10-31,33.8845
2007-09-28,33.7235
2007-08-31,33.9534
2007-07-31,34.1196
2007-06-29,34.1078
2007-05-31,33.5311
2007-04-30,32.7177
2007-03-30,32.4114
2007-02-28,32.0310
2007-01-31,32.0820
2006-12-29,31.8057
2006-11-30,31.9822
2006-10-31,31.8195
2006-09-29,32.1481
2006-08-31,32.6662
2006-07-31,33.0315
2006-06-30,33.7457
2006-05-31,34.0583
2006-04-28,34.6141
2006-03-31,35.1033
2006-02-28,35.3846
2006-01-31,35.1771
2005-12-30,35.4468
2005-11-30,35.5863
2005-10-31,36.1183
2005-09-30,37.1175
2005-08-31,37.5913
2005-07-29,37.8707
2005-06-30,37.6959
2005-05-31,37.0977
2005-04-29,36.8032
2005-03-31,36.8853
2005-02-28,36.4177
2005-01-31,35.8475
2004-12-31,35.1125
2004-11-30,34.2752
2004-10-29,33.6654
2004-09-30,32.7073
2004-08-31,31.6235
2004-07-30,30.6877
2004-06-30,29.5131
2004-05-28,28.5132
2004-04-30,27.7036
2004-03-31,26.3207
2004-02-27,24.4616
2004-01-30,22.4218
2003-12-31,20.2662
2003-11-28,18.5895
2003-10-31,17.4502
2003-09-30,16.4104
2003-08-29,15.8645
2003-07-31,14.8399
2003-06-30,13.7777
2003-05-30,13.3117
2003-04-30,13.2012
2003-03-31,13.2357
2003-02-28,13.7598
2003-01-31,14.4790
2002-12-31,14.9455
2002-11-29,15.0434
2002-10-31,14.7409
2002-09-30,14.5521
2002-08-30,14.4877
2002-07-31,13.9673
2002-06-28,13.2675
2002-05-31,13.5042
2002-04-30,13.5453
2002-03-28,13.3948
2002-02-28,13.2665
2002-01-31,13.3713
2001-12-31,13.7011
2001-11-30,14.5464
2001-10-31,15.2933
2001-09-28,16.3923
2001-08-31,17.0243
2001-07-31,16.9363
2001-06-29,17.0597
2001-05-31,17.0794
2001-04-30,16.9404
2001-03-30,16.7827
2001-02-28,16.8601
2001-01-31,16.2894
2000-12-29,16.3886
2000-11-30,16.9928
2000-10-31,19.0716
2000-09-29,20.9488
