,SMA_monthly_10
2022-04-04,11.5960
2022-03-31,12.0460
2022-02-28,12.4940
2022-01-31,12.4320
2021-12-31,12.5630
2021-11-30,13.0480
2021-10-29,13.3030
2021-09-30,12.9880
2021-08-31,12.8630
2021-07-30,12.0940
2021-06-30,11.4060
2021-05-28,10.6215
2021-04-30,9.5405
2021-03-31,8.7155
2021-02-26,7.7805
2021-01-29,6.6625
2020-12-31,5.5415
2020-11-30,5.1335
2020-10-30,4.7465
2020-09-30,4.9635
2020-08-31,5.1385
2020-07-31,5.5830
2020-06-30,6.5030
2020-05-29,7.3180
2020-04-30,8.1170
2020-03-31,8.8710
2020-02-28,9.5210
2020-01-31,10.3690
2019-12-31,11.0680
2019-11-29,11.8440
2019-10-31,12.7910
2019-09-30,13.2760
2019-08-30,13.9580
2019-07-31,14.8490
2019-06-28,16.0730
2019-05-31,17.1900
2019-04-30,18.8310
2019-03-29,20.2110
2019-02-28,21.0270
2019-01-31,20.9580
2018-12-31,20.5320
2018-11-30,20.2970
2018-10-31,19.1600
2018-09-28,17.7660
2018-08-31,16.1460
2018-07-31,14.6670
2018-06-29,12.9800
2018-05-31,11.1220
2018-04-30,10.0590
2018-03-29,9.5990
2018-02-28,9.4060
2018-01-31,9.7930
2017-12-29,10.7420
2017-11-30,11.8560
2017-10-31,13.7050
2017-09-29,15.5030
2017-08-31,17.9120
2017-07-31,19.8100
2017-06-30,21.4620
2017-05-31,23.2830
2017-04-28,25.3660
2017-03-31,26.4940
2017-02-28,27.5360
2017-01-31,29.6950
2016-12-30,31.5800
2016-11-30,33.6850
2016-10-31,33.6030
2016-09-30,34.5320
2016-08-31,35.6020
2016-07-29,38.1870
2016-06-30,40.6150
2016-05-31,43.9200
2016-04-29,48.0080
2016-03-31,50.8940
2016-02-29,53.5530
2016-01-29,57.2600
2015-12-31,62.2450
2015-11-30,67.1900
2015-10-30,73.1230
2015-09-30,78.7560
2015-08-31,84.3400
2015-07-31,88.3480
2015-06-30,90.8630
2015-05-29,94.0560
2015-04-30,96.7550
2015-03-31,98.8090
2015-02-27,101.0400
2015-01-30,103.1040
2014-12-31,104.9810
2014-11-28,105.3980
2014-10-31,105.4090
2014-09-30,107.2370
2014-08-29,110.5740
2014-07-31,113.1390
2014-06-30,114.9630
2014-05-30,116.1250
2014-04-30,116.6390
2014-03-31,116.3050
2014-02-28,115.2680
2014-01-31,113.5890
2013-12-31,112.0660
2013-11-29,110.3490
2013-10-31,108.1800
2013-09-30,104.7960
2013-08-30,101.8160
2013-07-31,98.9120
2013-06-28,96.3920
2013-05-31,94.5560
2013-04-30,91.1050
2013-03-28,88.9470
2013-02-28,86.6030
2013-01-31,89.3930
2012-12-31,92.0330
2012-11-30,94.9210
2012-10-31,95.7820
2012-09-28,95.0080
2012-08-31,95.4970
2012-07-31,97.3680
2012-06-29,98.3050
2012-05-31,100.3120
2012-04-30,105.5630
2012-03-30,104.2680
2012-02-29,101.6540
2012-01-31,99.0340
2011-12-30,98.8940
2011-11-30,98.6320
2011-10-31,96.7780
2011-09-30,93.4600
2011-08-31,92.1190
2011-07-29,88.3570
2011-06-30,81.1690
2011-05-31,74.1460
2011-04-29,67.5220
2011-03-31,61.4140
2011-02-28,55.7990
2011-01-31,52.0210
2010-12-31,48.6900
2010-11-30,45.2670
2010-10-29,41.7670
2010-09-30,39.2240
2010-08-31,36.9300
2010-07-30,34.8540
2010-06-30,33.7390
2010-05-28,32.8070
2010-04-30,31.6910
2010-03-31,30.2030
2010-02-26,28.6630
2010-01-29,27.0540
2009-12-31,25.3590
2009-11-30,23.2650
2009-10-30,21.3340
2009-09-30,20.3310
2009-08-31,19.0060
2009-07-31,18.2830
2009-06-30,18.4720
2009-05-29,19.0560
2009-04-30,19.5000
2009-03-31,20.3910
2009-02-27,21.9920
2009-01-30,24.3090
2008-12-31,26.2090
2008-11-28,27.7570
2008-10-31,29.6350
2008-09-30,32.0180
2008-08-29,33.5290
2008-07-31,34.2930
2008-06-30,35.3510
2008-05-30,35.7950
2008-04-30,35.1790
2008-03-31,34.5490
2008-02-29,34.6160
2008-01-31,34.2150
2007-12-31,33.4640
2007-11-30,31.9580
2007-10-31,29.8750
2007-09-28,28.3770
2007-08-31,26.7430
2007-07-31,25.5760
2007-06-29,25.1750
2007-05-31,24.1080
2007-04-30,22.8030
2007-03-30,21.7870
2007-02-28,20.9630
2007-01-31,19.8970
2006-12-29,19.5040
2006-11-30,18.9480
2006-10-31,19.2150
2006-09-29,19.1820
2006-08-31,19.0220
2006-07-31,18.7060
2006-06-30,18.7090
2006-05-31,19.1070
2006-04-28,19.6630
2006-03-31,20.3070
2006-02-28,20.5840
2006-01-31,21.2080
2005-12-30,21.4315
2005-11-30,21.8605
2005-10-31,22.6565
2005-09-30,23.6545
2005-08-31,24.5405
2005-07-29,25.3175
2005-06-30,26.0325
2005-05-31,26.6335
2005-04-29,26.9175
