,SMA_monthly_10
2022-04-04,131.2990
2022-03-31,136.0900
2022-02-28,139.5540
2022-01-31,143.9680
2021-12-31,146.4360
2021-11-30,148.4960
2021-10-29,149.4830
2021-09-30,149.5240
2021-08-31,147.7460
2021-07-30,145.6800
2021-06-30,140.8180
2021-05-28,135.8610
2021-04-30,131.7930
2021-03-31,126.9350
2021-02-26,122.1010
2021-01-29,114.5120
2020-12-31,107.1300
2020-11-30,98.5110
2020-10-30,92.4120
2020-09-30,88.9450
2020-08-31,84.9280
2020-07-31,81.0590
2020-06-30,77.9330
2020-05-29,75.7080
2020-04-30,74.3330
2020-03-31,73.3640
2020-02-28,73.6250
2020-01-31,73.1650
2019-12-31,71.0040
2019-11-29,68.3310
2019-10-31,66.6320
2019-09-30,63.6100
2019-08-30,60.2937
2019-07-31,56.7298
2019-06-28,54.7053
2019-05-31,52.7356
2019-04-30,49.3039
2019-03-29,46.9462
2019-02-28,45.1966
2019-01-31,44.1375
2018-12-31,43.0126
2018-11-30,42.5424
2018-10-31,42.0358
2018-09-28,40.0958
2018-08-31,37.3858
2018-07-31,35.1702
2018-06-29,33.9412
2018-05-31,32.3262
2018-04-30,30.1495
2018-03-29,27.3227
2018-02-28,24.9502
2018-01-31,22.9142
2017-12-29,21.1453
2017-11-30,19.7052
2017-10-31,18.5617
2017-09-29,17.6454
2017-08-31,17.1502
2017-07-31,16.7995
2017-06-30,16.7558
2017-05-31,16.6426
2017-04-28,16.2881
2017-03-31,15.9502
2017-02-28,15.7287
2017-01-31,15.2763
2016-12-30,14.6765
2016-11-30,14.0862
2016-10-31,13.5701
2016-09-30,13.1414
