,SMA_monthly_10
2022-04-04,91.2710
2022-03-31,93.5770
2022-02-28,96.5860
2022-01-31,97.9510
2021-12-31,99.0820
2021-11-30,99.0730
2021-10-29,97.1050
2021-09-30,93.5860
2021-08-31,89.1700
2021-07-30,83.4890
2021-06-30,80.3590
2021-05-28,74.5640
2021-04-30,66.9240
2021-03-31,61.1460
2021-02-26,55.9470
2021-01-29,48.7470
2020-12-31,43.1480
2020-11-30,40.7390
2020-10-30,39.9050
2020-09-30,41.3870
2020-08-31,41.1320
2020-07-31,41.0290
2020-06-30,41.9110
2020-05-29,41.7560
2020-04-30,42.7220
2020-03-31,45.1850
2020-02-28,48.6620
2020-01-31,48.5810
2019-12-31,47.2720
2019-11-29,46.1290
2019-10-31,45.4400
2019-09-30,44.5840
2019-08-30,44.9950
2019-07-31,44.7940
2019-06-28,45.1420
2019-05-31,45.3400
2019-04-30,44.7080
2019-03-29,43.6810
2019-02-28,43.5320
2019-01-31,42.7610
2018-12-31,41.3990
2018-11-30,41.1880
2018-10-31,40.2450
2018-09-28,39.9100
2018-08-31,38.1100
2018-07-31,35.8750
2018-06-29,34.1550
2018-05-31,32.5450
2018-04-30,30.0650
2018-03-29,28.0150
2018-02-28,26.7900
2018-01-31,25.2925
2017-12-29,23.7300
2017-11-30,22.0450
2017-10-31,20.5350
2017-09-29,19.6600
2017-08-31,18.4700
2017-07-31,17.3800
2017-06-30,16.7460
2017-05-31,16.1420
2017-04-28,15.5120
2017-03-31,15.1190
2017-02-28,14.7165
2017-01-31,14.3975
2016-12-30,13.9915
2016-11-30,13.2975
2016-10-31,12.9545
2016-09-30,12.8445
2016-08-31,12.4075
2016-07-29,12.0015
2016-06-30,11.4585
2016-05-31,10.8810
2016-04-29,10.2360
2016-03-31,9.7070
2016-02-29,9.3790
2016-01-29,9.0830
2015-12-31,8.5540
2015-11-30,7.9140
2015-10-30,7.3415
2015-09-30,6.7565
2015-08-31,6.2685
2015-07-31,5.7385
