,SMA_monthly_10
2013-10-17,71.1615
2013-09-30,69.6395
2013-08-30,68.1441
2013-07-31,66.5553
2013-06-28,64.8128
2013-05-31,62.9984
2013-04-30,61.1472
2013-03-28,59.2091
2013-02-28,57.1104
2013-01-31,55.0693
2012-12-31,54.2231
2012-11-30,53.5427
2012-10-31,52.7533
2012-09-28,52.2672
2012-08-31,51.7562
2012-07-31,51.3923
2012-06-29,50.7972
2012-05-31,50.4411
2012-04-30,50.2606
2012-03-30,50.1180
2012-02-29,50.0604
2012-01-31,49.7861
2011-12-30,49.3697
2011-11-30,48.8310
2011-10-31,48.2195
2011-09-30,47.7140
2011-08-31,47.3397
2011-07-29,46.8842
2011-06-30,46.2695
2011-05-31,45.4520
2011-04-29,44.3669
2011-03-31,43.5113
2011-02-28,42.9278
2011-01-31,42.4981
2010-12-31,42.2065
2010-11-30,41.7234
2010-10-29,41.1882
2010-09-30,40.4987
2010-08-31,39.9035
2010-07-30,39.2563
2010-06-30,38.7255
2010-05-28,38.1633
2010-04-30,37.5501
2010-03-31,36.4551
2010-02-26,35.5127
2010-01-29,34.3949
2009-12-31,33.3618
2009-11-30,32.3376
2009-10-30,31.7042
2009-09-30,31.3588
2009-08-31,31.1267
2009-07-31,31.4590
2009-06-30,32.3124
2009-05-29,33.4006
2009-04-30,34.4542
2009-03-31,35.4827
2009-02-27,36.7655
2009-01-30,37.8785
2008-12-31,38.6607
2008-11-28,39.0819
2008-10-31,39.3076
2008-09-30,39.4507
2008-08-29,39.0955
2008-07-31,38.7037
2008-06-30,38.2596
2008-05-30,37.9065
2008-04-30,37.3088
2008-03-31,37.2490
2008-02-29,37.1719
2008-01-31,37.3247
2007-12-31,37.6037
2007-11-30,37.4159
2007-10-31,37.3114
2007-09-28,37.0815
2007-08-31,36.8274
2007-07-31,36.5128
2007-06-29,36.2875
2007-05-31,35.7280
2007-04-30,35.2008
2007-03-30,34.6526
2007-02-28,34.1638
2007-01-31,33.7404
2006-12-29,32.9360
2006-11-30,32.2723
2006-10-31,31.3777
2006-09-29,30.6468
2006-08-31,30.0109
2006-07-31,29.4697
2006-06-30,28.9984
2006-05-31,28.5140
2006-04-28,28.0350
2006-03-31,27.5175
2006-02-28,27.3276
2006-01-31,27.2010
2005-12-30,27.3761
2005-11-30,27.6063
2005-10-31,27.7724
2005-09-30,27.9670
2005-08-31,27.9238
2005-07-29,27.8920
2005-06-30,27.7700
2005-05-31,27.8708
2005-04-29,27.8469
2005-03-31,27.9574
2005-02-28,27.9107
2005-01-31,27.8881
2004-12-31,27.7867
2004-11-30,27.6439
2004-10-29,27.4528
2004-09-30,27.3984
2004-08-31,27.3251
2004-07-30,27.0771
2004-06-30,26.8285
2004-05-28,26.2522
2004-04-30,25.9557
2004-03-31,25.5194
2004-02-27,25.1367
2004-01-30,24.4800
2003-12-31,23.9810
2003-11-28,23.4927
2003-10-31,23.1615
2003-09-30,22.9254
2003-08-29,22.8744
2003-07-31,22.7951
2003-06-30,22.6781
2003-05-30,22.9141
2003-04-30,23.2093
2003-03-31,23.9139
2003-02-28,24.6072
2003-01-31,25.3060
2002-12-31,25.8578
2002-11-29,26.2934
2002-10-31,26.6623
2002-09-30,27.1978
2002-08-30,27.4209
2002-07-31,27.6575
2002-06-28,27.8278
2002-05-31,27.9890
2002-04-30,28.0795
2002-03-28,27.9237
2002-02-28,27.9350
2002-01-31,27.7502
2001-12-31,27.5917
2001-11-30,27.5799
