,SMA_monthly_10
2022-04-04,126.7206
2022-03-31,126.1881
2022-02-28,126.3567
2022-01-31,126.4000
2021-12-31,124.4307
2021-11-30,120.6949
2021-10-29,117.1665
2021-09-30,113.9388
2021-08-31,111.4101
2021-07-30,108.1050
2021-06-30,104.7909
2021-05-28,101.3775
2021-04-30,97.1810
2021-03-31,93.2801
2021-02-26,89.8863
2021-01-29,87.1776
2020-12-31,84.4509
2020-11-30,82.8930
2020-10-30,82.2023
2020-09-30,83.4557
2020-08-31,84.0091
2020-07-31,84.5398
2020-06-30,85.2012
2020-05-29,85.2359
2020-04-30,86.3054
2020-03-31,88.3585
2020-02-28,91.0393
2020-01-31,92.2505
2019-12-31,93.7367
2019-11-29,93.6731
2019-10-31,93.0427
2019-09-30,92.2338
2019-08-30,92.3328
2019-07-31,92.8408
2019-06-28,92.8537
2019-05-31,92.2495
2019-04-30,91.9171
2019-03-29,90.7591
2019-02-28,88.5840
2019-01-31,86.5568
2018-12-31,85.4767
2018-11-30,84.8541
2018-10-31,84.6771
2018-09-28,84.2241
2018-08-31,83.3998
2018-07-31,82.1844
2018-06-29,81.8443
2018-05-31,80.8201
2018-04-30,80.1287
2018-03-29,80.3350
2018-02-28,80.3357
2018-01-31,80.1718
2017-12-29,78.9652
2017-11-30,78.7805
2017-10-31,78.9278
2017-09-29,79.3807
2017-08-31,79.1905
2017-07-31,79.6990
2017-06-30,80.8624
2017-05-31,81.4913
2017-04-28,82.1421
2017-03-31,82.7610
2017-02-28,82.9259
2017-01-31,82.7865
2016-12-30,82.8371
2016-11-30,82.1722
2016-10-31,81.1713
2016-09-30,80.6256
2016-08-31,79.5855
2016-07-29,78.4118
2016-06-30,76.6371
2016-05-31,74.9438
2016-04-29,74.1186
2016-03-31,73.4204
2016-02-29,72.4655
2016-01-29,72.2841
2015-12-31,72.7055
2015-11-30,73.3346
2015-10-30,73.3676
2015-09-30,74.4922
2015-08-31,75.9143
2015-07-31,76.8799
2015-06-30,76.6442
2015-05-29,76.3174
2015-04-30,75.5702
2015-03-31,75.2715
2015-02-27,74.5374
2015-01-30,73.6814
2014-12-31,73.0580
2014-11-28,71.3851
2014-10-31,69.6040
2014-09-30,68.3556
2014-08-29,67.7905
2014-07-31,66.9548
2014-06-30,66.6737
2014-05-30,65.6489
2014-04-30,65.1752
2014-03-31,64.3337
2014-02-28,63.4451
2014-01-31,62.3948
2013-12-31,61.9341
2013-11-29,60.8204
2013-10-31,59.5472
2013-09-30,58.2468
2013-08-30,56.8628
2013-07-31,55.6334
2013-06-28,53.8987
2013-05-31,52.5923
2013-04-30,51.4202
2013-03-28,50.0717
2013-02-28,48.7634
2013-01-31,48.1670
2012-12-31,47.6488
2012-11-30,47.4294
2012-10-31,47.2142
2012-09-28,46.9983
2012-08-31,46.6671
2012-07-31,46.1335
2012-06-29,45.0455
2012-05-31,44.5204
2012-04-30,43.6900
2012-03-30,42.8171
2012-02-29,42.0900
2012-01-31,41.3255
2011-12-30,40.4749
2011-11-30,39.7149
2011-10-31,39.1206
2011-09-30,38.5757
2011-08-31,38.2620
2011-07-29,37.6508
2011-06-30,36.9425
2011-05-31,35.9252
2011-04-29,34.9775
2011-03-31,33.8710
2011-02-28,32.8211
2011-01-31,32.0252
2010-12-31,31.2579
2010-11-30,30.3602
2010-10-29,29.5347
2010-09-30,28.7486
2010-08-31,28.0214
2010-07-30,27.4550
2010-06-30,27.0352
2010-05-28,26.7558
2010-04-30,26.3146
2010-03-31,25.5945
2010-02-26,24.8828
2010-01-29,24.3629
2009-12-31,23.7542
2009-11-30,22.9836
2009-10-30,22.6429
2009-09-30,22.7446
2009-08-31,22.6945
2009-07-31,22.7556
2009-06-30,22.9825
2009-05-29,23.4540
2009-04-30,23.8070
2009-03-31,24.1001
2009-02-27,24.9220
2009-01-30,25.7870
2008-12-31,26.2528
2008-11-28,26.3746
2008-10-31,26.6081
2008-09-30,26.9790
2008-08-29,27.3820
2008-07-31,27.7304
2008-06-30,28.2867
2008-05-30,28.8269
2008-04-30,28.9815
2008-03-31,29.3616
2008-02-29,29.9693
2008-01-31,30.4176
2007-12-31,30.6704
2007-11-30,30.7334
2007-10-31,30.6337
2007-09-28,30.4642
2007-08-31,30.1826
2007-07-31,29.8610
2007-06-29,29.5245
2007-05-31,28.9311
2007-04-30,28.2723
2007-03-30,27.7332
2007-02-28,27.2834
2007-01-31,26.9086
2006-12-29,26.6191
2006-11-30,26.3563
2006-10-31,26.0283
2006-09-29,25.8670
2006-08-31,25.8563
2006-07-31,25.9799
2006-06-30,25.9976
2006-05-31,26.1686
2006-04-28,26.2740
2006-03-31,26.0672
2006-02-28,25.9412
2006-01-31,25.7904
2005-12-30,25.7929
2005-11-30,25.6819
2005-10-31,25.5114
2005-09-30,25.4377
2005-08-31,25.3958
2005-07-29,24.9966
2005-06-30,24.5122
2005-05-31,24.2602
2005-04-29,23.9065
2005-03-31,23.6677
2005-02-28,23.2615
2005-01-31,22.7813
2004-12-31,22.1816
2004-11-30,21.5786
2004-10-29,20.9312
2004-09-30,20.5002
2004-08-31,20.0433
2004-07-30,19.6495
2004-06-30,19.2750
2004-05-28,18.7754
2004-04-30,18.3492
2004-03-31,18.0863
2004-02-27,18.0297
2004-01-30,17.8268
2003-12-31,17.6434
2003-11-28,17.3366
2003-10-31,17.1806
2003-09-30,17.0760
2003-08-29,17.0000
2003-07-31,16.8167
2003-06-30,16.7521
2003-05-30,16.7525
2003-04-30,16.5864
2003-03-31,16.6908
2003-02-28,16.9489
2003-01-31,17.2094
2002-12-31,17.5512
2002-11-29,17.7951
2002-10-31,17.9486
2002-09-30,18.2847
2002-08-30,18.3905
2002-07-31,18.3098
2002-06-28,18.3310
2002-05-31,18.0593
2002-04-30,17.8250
2002-03-28,17.6252
2002-02-28,17.1411
2002-01-31,16.6045
2001-12-31,16.0652
2001-11-30,15.5034
2001-10-31,15.0323
2001-09-28,14.6653
2001-08-31,13.9653
2001-07-31,13.4423
2001-06-29,12.6963
2001-05-31,12.0847
2001-04-30,11.6137
2001-03-30,11.2197
2001-02-28,11.0581
2001-01-31,10.9722
2000-12-29,10.8521
2000-11-30,10.6124
2000-10-31,10.8138
2000-09-29,10.9428
