,SMA_monthly_10
2016-05-20,70.6100
2016-04-29,69.0210
2016-03-31,67.3013
2016-02-29,66.4976
2016-01-29,65.9326
2015-12-31,65.1650
2015-11-30,65.4841
2015-10-30,65.5882
2015-09-30,67.5572
2015-08-31,72.3340
2015-07-31,76.1681
2015-06-30,79.7732
2015-05-29,83.6149
2015-04-30,85.8309
2015-03-31,89.4079
2015-02-27,92.5787
2015-01-30,92.9688
2014-12-31,93.4163
2014-11-28,91.0121
2014-10-31,87.6027
2014-09-30,85.1879
2014-08-29,82.1961
2014-07-31,79.3344
2014-06-30,76.0955
2014-05-30,71.2183
2014-04-30,67.0794
2014-03-31,64.6843
2014-02-28,62.4575
2014-01-31,60.2675
2013-12-31,58.7859
2013-11-29,56.7892
2013-10-31,54.9848
2013-09-30,52.4212
2013-08-30,50.4237
2013-07-31,49.1063
2013-06-28,47.9749
2013-05-31,46.0510
2013-04-30,44.3197
2013-03-28,42.7752
2013-02-28,40.6209
2013-01-31,39.3231
2012-12-31,39.2844
2012-11-30,39.8632
2012-10-31,40.5193
2012-09-28,41.2383
2012-08-31,41.8074
2012-07-31,42.7219
2012-06-29,42.6469
2012-05-31,42.6634
2012-04-30,43.6147
2012-03-30,44.0502
2012-02-29,43.8499
2012-01-31,43.8353
2011-12-30,43.8557
2011-11-30,43.8934
2011-10-31,43.5121
2011-09-30,43.4337
2011-08-31,43.8445
2011-07-29,43.9394
2011-06-30,43.3703
2011-05-31,42.5603
2011-04-29,42.1906
2011-03-31,41.4880
2011-02-28,41.5393
2011-01-31,40.5948
2010-12-31,39.5554
2010-11-30,37.5512
2010-10-29,35.6950
2010-09-30,34.8588
2010-08-31,33.2204
2010-07-30,31.9962
2010-06-30,29.8671
2010-05-28,27.5087
2010-04-30,24.7215
2010-03-31,22.2886
2010-02-26,20.4527
2010-01-29,19.1530
2009-12-31,17.9172
2009-11-30,15.9739
2009-10-30,15.1716
2009-09-30,14.1187
2009-08-31,12.7929
2009-07-31,11.9403
2009-06-30,12.1077
2009-05-29,12.0845
2009-04-30,11.9335
2009-03-31,12.2219
2009-02-27,13.7374
2009-01-30,15.4968
2008-12-31,16.5749
2008-11-28,17.9249
2008-10-31,19.6137
2008-09-30,21.9634
2008-08-29,23.6947
2008-07-31,26.5922
2008-06-30,30.5600
2008-05-30,34.1756
2008-04-30,36.6260
2008-03-31,38.7405
2008-02-29,40.7709
2008-01-31,42.6968
2007-12-31,44.4726
2007-11-30,44.7871
2007-10-31,45.0523
2007-09-28,44.9197
2007-08-31,43.8842
2007-07-31,43.1139
2007-06-29,43.1052
2007-05-31,44.0661
2007-04-30,44.3671
2007-03-30,45.0958
2007-02-28,46.3027
2007-01-31,48.9553
2006-12-29,50.6334
2006-11-30,52.3086
2006-10-31,54.5306
2006-09-29,55.9551
2006-08-31,55.7151
2006-07-31,55.7161
2006-06-30,55.8690
2006-05-31,54.6932
2006-04-28,52.5205
2006-03-31,48.6398
2006-02-28,45.5865
2006-01-31,42.0406
2005-12-30,38.2121
2005-11-30,34.7340
2005-10-31,32.1830
2005-09-30,28.9013
2005-08-31,26.4180
2005-07-29,24.6799
2005-06-30,24.2251
2005-05-31,24.1883
2005-04-29,24.0286
2005-03-31,23.8341
2005-02-28,23.5292
2005-01-31,23.1683
2004-12-31,23.5225
2004-11-30,23.5660
2004-10-29,24.0083
2004-09-30,24.9499
2004-08-31,26.0425
2004-07-30,27.6921
2004-06-30,28.4218
2004-05-28,29.2478
2004-04-30,29.6053
2004-03-31,29.3281
2004-02-27,28.3419
2004-01-30,27.0524
2003-12-31,25.2388
2003-11-28,23.0845
2003-10-31,19.9117
2003-09-30,16.9847
2003-08-29,15.2442
2003-07-31,13.2758
2003-06-30,11.1670
2003-05-30,9.9883
2003-04-30,8.9267
2003-03-31,8.3562
2003-02-28,8.2202
2003-01-31,8.2047
2002-12-31,8.5168
2002-11-29,8.2463
2002-10-31,7.6492
2002-09-30,7.3894
2002-08-30,7.4416
2002-07-31,7.1866
2002-06-28,6.9669
2002-05-31,7.3594
2002-04-30,7.8253
2002-03-28,8.3833
2002-02-28,8.4679
2002-01-31,9.0558
2001-12-31,9.2963
2001-11-30,9.6462
2001-10-31,10.5051
2001-09-28,11.3185
2001-08-31,12.7677
2001-07-31,14.3752
2001-06-29,16.4612
2001-05-31,19.1520
2001-04-30,21.1021
2001-03-30,22.7633
2001-02-28,24.4718
2001-01-31,27.8590
2000-12-29,32.2410
2000-11-30,35.2048
2000-10-31,36.5181
2000-09-29,36.2469
