,SMA_monthly_10
2022-04-04,62.5960
2022-03-31,63.8750
2022-02-28,65.8390
2022-01-31,67.6310
2021-12-31,68.5080
2021-11-30,69.0310
2021-10-29,69.9290
2021-09-30,70.1700
2021-08-31,70.4170
2021-07-30,69.6870
2021-06-30,68.9380
2021-05-28,68.1940
2021-04-30,66.3815
2021-03-31,64.3515
2021-02-26,63.0835
2021-01-29,61.4765
2020-12-31,59.7865
2020-11-30,58.5965
2020-10-30,57.8205
2020-09-30,57.9715
2020-08-31,57.9475
2020-07-31,57.2965
2020-06-30,56.3460
2020-05-29,55.2370
2020-04-30,54.3500
2020-03-31,54.2450
2020-02-28,54.0250
2020-01-31,54.1210
2019-12-31,53.2950
2019-11-29,51.3720
2019-10-31,49.4980
2019-09-30,47.4070
2019-08-30,47.1210
2019-07-31,47.6290
2019-06-28,48.9010
2019-05-31,50.2950
2019-04-30,52.6430
2019-03-29,53.3330
2019-02-28,54.2410
2019-01-31,55.6540
2018-12-31,57.0990
2018-11-30,59.6970
2018-10-31,62.4260
2018-09-28,64.2280
2018-08-31,64.9910
2018-07-31,65.9070
2018-06-29,66.0830
2018-05-31,66.7430
2018-04-30,68.1010
2018-03-29,69.8620
2018-02-28,72.1860
2018-01-31,74.4530
2017-12-29,75.2060
2017-11-30,76.6950
2017-10-31,77.7780
2017-09-29,78.3970
2017-08-31,78.5320
2017-07-31,79.3520
2017-06-30,79.6580
2017-05-31,80.6240
2017-04-28,81.4740
2017-03-31,83.3520
2017-02-28,84.8620
2017-01-31,86.1300
2016-12-30,91.0350
2016-11-30,94.7240
2016-10-31,99.4620
2016-09-30,103.5130
2016-08-31,107.5710
2016-07-29,111.1100
2016-06-30,116.0140
2016-05-31,119.7160
2016-04-29,124.0140
2016-03-31,127.8490
2016-02-29,128.9600
2016-01-29,130.9100
2015-12-31,132.9180
2015-11-30,134.3550
2015-10-30,135.4120
2015-09-30,136.3830
2015-08-31,135.3440
2015-07-31,133.8300
2015-06-30,131.3890
2015-05-29,129.8830
2015-04-30,127.9180
2015-03-31,126.4170
2015-02-27,123.8110
2015-01-30,121.9580
2014-12-31,120.1910
2014-11-28,118.4830
2014-10-31,117.2970
2014-09-30,116.3140
2014-08-29,116.4060
2014-07-31,116.1410
2014-06-30,115.9160
2014-05-30,115.3300
2014-04-30,115.4870
2014-03-31,114.8860
2014-02-28,114.5000
2014-01-31,113.9320
2013-12-31,112.8440
2013-11-29,110.8190
2013-10-31,108.5060
2013-09-30,106.2140
2013-08-30,104.0210
2013-07-31,102.2410
2013-06-28,99.6953
2013-05-31,97.8043
2013-04-30,96.1133
2013-03-28,94.4483
2013-02-28,92.5563
2013-01-31,91.6243
2012-12-31,90.5533
2012-11-30,89.9023
2012-10-31,88.9573
2012-09-28,87.2733
2012-08-31,86.3270
2012-07-31,85.5330
2012-06-29,84.3200
2012-05-31,83.9240
2012-04-30,83.4100
2012-03-30,83.6620
2012-02-29,84.2070
2012-01-31,84.6580
2011-12-30,85.1230
2011-11-30,85.9730
2011-10-31,85.7200
2011-09-30,85.4540
2011-08-31,84.7720
2011-07-29,83.1750
2011-06-30,81.9110
2011-05-31,79.5490
2011-04-29,76.9400
2011-03-31,74.3700
2011-02-28,71.3650
2011-01-31,68.6130
2010-12-31,66.2140
2010-11-30,63.6400
2010-10-29,61.5410
2010-09-30,59.8840
2010-08-31,58.4090
2010-07-30,57.0960
2010-06-30,55.6400
2010-05-28,54.0340
2010-04-30,53.2920
2010-03-31,52.5550
2010-02-26,52.1030
2010-01-29,51.2930
2009-12-31,50.7750
2009-11-30,50.0560
2009-10-30,49.4750
2009-09-30,49.4460
2009-08-31,50.3320
2009-07-31,51.2230
2009-06-30,51.9940
2009-05-29,52.7710
2009-04-30,53.7480
2009-03-31,54.2100
2009-02-27,55.2670
2009-01-30,55.8070
2008-12-31,56.0650
2008-11-28,56.2460
2008-10-31,56.4420
2008-09-30,56.5390
2008-08-29,56.5330
2008-07-31,56.4360
2008-06-30,56.1770
2008-05-30,55.9970
2008-04-30,54.9610
2008-03-31,54.0690
2008-02-29,53.4775
2008-01-31,52.4455
2007-12-31,50.5945
2007-11-30,48.5450
2007-10-31,46.5100
2007-09-28,44.4520
2007-08-31,42.3570
2007-07-31,40.9025
2007-06-29,39.5980
2007-05-31,38.4865
2007-04-30,37.2870
2007-03-30,36.1850
2007-02-28,35.4435
2007-01-31,34.8450
2006-12-29,34.3760
2006-11-30,33.6235
2006-10-31,32.9910
2006-09-29,32.3995
2006-08-31,31.9760
2006-07-31,31.5195
2006-06-30,31.0180
2006-05-31,30.6695
2006-04-28,30.2420
2006-03-31,29.4660
2006-02-28,28.5675
2006-01-31,27.9785
2005-12-30,27.2000
2005-11-30,26.5550
2005-10-31,26.0605
2005-09-30,25.4800
2005-08-31,24.7120
2005-07-29,24.0720
2005-06-30,23.4610
2005-05-31,23.3040
2005-04-29,23.2715
2005-03-31,23.4250
2005-02-28,23.5165
2005-01-31,23.6055
2004-12-31,23.4320
2004-11-30,23.4465
2004-10-29,23.5670
2004-09-30,23.6355
2004-08-31,23.8065
2004-07-30,23.7595
2004-06-30,23.6720
2004-05-28,23.4805
2004-04-30,23.4375
2004-03-31,22.9675
2004-02-27,22.5475
2004-01-30,22.1980
2003-12-31,21.8675
2003-11-28,21.3040
2003-10-31,20.5325
2003-09-30,19.8395
2003-08-29,19.1430
2003-07-31,18.4125
2003-06-30,17.8500
2003-05-30,17.4840
2003-04-30,17.1565
2003-03-31,16.9645
2003-02-28,16.8040
2003-01-31,16.7208
2002-12-31,16.5903
2002-11-29,16.5840
2002-10-31,16.3430
2002-09-30,16.2000
2002-08-30,15.8885
2002-07-31,15.5365
2002-06-28,14.9280
2002-05-31,14.3618
2002-04-30,13.8738
2002-03-28,13.3592
2002-02-28,12.8660
2002-01-31,12.3007
2001-12-31,11.9915
2001-11-30,11.4507
2001-10-31,10.8773
2001-09-28,10.6305
2001-08-31,10.4120
2001-07-31,10.0172
2001-06-29,9.3987
2001-05-31,8.7875
2001-04-30,8.3417
2001-03-30,7.8942
2001-02-28,7.2847
2001-01-31,6.8285
2000-12-29,6.6425
2000-11-30,6.1510
2000-10-31,5.7322
2000-09-29,5.3930
