,SMA_monthly_10
2022-04-04,374.7270
2022-03-31,384.6990
2022-02-28,387.8450
2022-01-31,388.6930
2021-12-31,393.2000
2021-11-30,390.9640
2021-10-29,373.4820
2021-09-30,346.3670
2021-08-31,327.0600
2021-07-30,304.3770
2021-06-30,281.8050
2021-05-28,259.2880
2021-04-30,242.1740
2021-03-31,221.9720
2021-02-26,200.3540
2021-01-29,177.1420
2020-12-31,161.8170
2020-11-30,149.3750
2020-10-30,138.1740
2020-09-30,127.2180
2020-08-31,117.7040
2020-07-31,108.3640
2020-06-30,100.4400
2020-05-29,96.0460
2020-04-30,92.1490
2020-03-31,89.3460
2020-02-28,85.5440
2020-01-31,80.7440
2019-12-31,75.5080
2019-11-29,70.6050
2019-10-31,66.0480
2019-09-30,61.3600
2019-08-30,59.2180
2019-07-31,56.4920
2019-06-28,54.9030
2019-05-31,53.5110
2019-04-30,53.3710
2019-03-29,53.0450
2019-02-28,52.9310
2019-01-31,52.2760
2018-12-31,51.5740
2018-11-30,51.0520
2018-10-31,50.2530
2018-09-28,50.1320
2018-08-31,49.4080
2018-07-31,49.0680
2018-06-29,48.2860
2018-05-31,47.1510
2018-04-30,45.7390
2018-03-29,44.8510
2018-02-28,43.7250
2018-01-31,42.7940
2017-12-29,41.6290
2017-11-30,40.5810
2017-10-31,39.6900
2017-09-29,38.5550
2017-08-31,38.0600
2017-07-31,37.8310
2017-06-30,37.8640
2017-05-31,37.9810
2017-04-28,38.2950
2017-03-31,38.2740
2017-02-28,38.3370
2017-01-31,38.2450
2016-12-30,37.9430
2016-11-30,37.3430
2016-10-31,36.0870
2016-09-30,35.2550
2016-08-31,34.8350
2016-07-29,34.2610
2016-06-30,33.4910
2016-05-31,33.0870
2016-04-29,32.8030
2016-03-31,32.9660
2016-02-29,33.4200
2016-01-29,34.1150
2015-12-31,36.1420
2015-11-30,38.0940
2015-10-30,39.2580
2015-09-30,40.7780
2015-08-31,42.1070
2015-07-31,43.5490
2015-06-30,44.0960
2015-05-29,44.7730
2015-04-30,44.9350
2015-03-31,45.6400
2015-02-27,45.6390
2015-01-30,46.5980
2014-12-31,48.1210
2014-11-28,49.1420
2014-10-31,49.6170
2014-09-30,50.7470
2014-08-29,52.0190
2014-07-31,52.3020
2014-06-30,52.2260
2014-05-30,51.3110
2014-04-30,50.7780
2014-03-31,48.5910
2014-02-28,46.2555
2014-01-31,43.7180
2013-12-31,42.0127
2013-11-29,39.3782
2013-10-31,37.3217
2013-09-30,35.4038
2013-08-30,34.0092
2013-07-31,33.0401
2013-06-28,30.7180
2013-05-31,28.9120
2013-04-30,27.3573
2013-03-28,25.8393
2013-02-28,24.4202
2013-01-31,23.0337
2012-12-31,21.4392
2012-11-30,20.1577
2012-10-31,19.2711
2012-09-28,18.1936
2012-08-31,17.8912
2012-07-31,17.5558
2012-06-29,16.8325
2012-05-31,16.5971
2012-04-30,16.1741
2012-03-30,15.8548
2012-02-29,15.4358
2012-01-31,15.1206
2011-12-30,14.5223
2011-11-30,13.8605
2011-10-31,13.1666
2011-09-30,12.7101
2011-08-31,12.4407
2011-07-29,11.9576
2011-06-30,11.6226
2011-05-31,11.1259
2011-04-29,10.8776
2011-03-31,10.4129
2011-02-28,9.7784
2011-01-31,9.5573
2010-12-31,9.4966
