,SMA_monthly_10
2022-04-04,194.0140
2022-03-31,194.4623
2022-02-28,195.1316
2022-01-31,193.5619
2021-12-31,190.0726
2021-11-30,186.5548
2021-10-29,180.9641
2021-09-30,174.4055
2021-08-31,168.4385
2021-07-30,160.3844
2021-06-30,152.8879
2021-05-28,144.8133
2021-04-30,135.9197
2021-03-31,127.5360
2021-02-26,121.2348
2021-01-29,114.9227
2020-12-31,109.8843
2020-11-30,107.2905
2020-10-30,107.8286
2020-09-30,111.8279
2020-08-31,115.5319
2020-07-31,118.5075
2020-06-30,121.2045
2020-05-29,123.1156
2020-04-30,125.4774
2020-03-31,127.9158
2020-02-28,130.5875
2020-01-31,131.2712
2019-12-31,128.4962
2019-11-29,125.1007
2019-10-31,121.9977
2019-09-30,118.8943
2019-08-30,118.2028
2019-07-31,117.8897
2019-06-28,116.8899
2019-05-31,117.1688
2019-04-30,118.4789
2019-03-29,117.9547
2019-02-28,119.5532
2019-01-31,121.0420
2018-12-31,123.2657
2018-11-30,126.6617
2018-10-31,128.3902
2018-09-28,129.5003
2018-08-31,129.6818
2018-07-31,128.8753
2018-06-29,127.7105
2018-05-31,126.6781
2018-04-30,125.2043
2018-03-29,123.1279
2018-02-28,120.0846
2018-01-31,116.5655
2017-12-29,113.0079
2017-11-30,111.3297
2017-10-31,109.3939
2017-09-29,107.4398
2017-08-31,105.1760
2017-07-31,102.4444
2017-06-30,98.8941
2017-05-31,95.7520
2017-04-28,92.5087
2017-03-31,89.0205
2017-02-28,86.2486
2017-01-31,82.7056
2016-12-30,79.4326
2016-11-30,76.2338
2016-10-31,74.0386
2016-09-30,73.8137
2016-08-31,74.1280
2016-07-29,74.0006
2016-06-30,74.3786
2016-05-31,75.0706
2016-04-29,75.6425
2016-03-31,76.1279
2016-02-29,76.9322
2016-01-29,77.6829
2015-12-31,78.0660
2015-11-30,77.6588
2015-10-30,76.6219
2015-09-30,76.5359
2015-08-31,76.2730
2015-07-31,75.7610
2015-06-30,74.5521
2015-05-29,73.5283
2015-04-30,72.3225
2015-03-31,71.9357
2015-02-27,71.1586
2015-01-30,70.3874
2014-12-31,70.4279
2014-11-28,69.5370
2014-10-31,68.8015
2014-09-30,67.9336
2014-08-29,67.1226
2014-07-31,66.1050
2014-06-30,65.1444
2014-05-30,63.6792
2014-04-30,62.8227
2014-03-31,61.7819
2014-02-28,60.4408
2014-01-31,59.2229
2013-12-31,58.0138
2013-11-29,56.7020
2013-10-31,55.3943
2013-09-30,54.0557
2013-08-30,52.6691
2013-07-31,51.4580
2013-06-28,50.2975
2013-05-31,49.3480
2013-04-30,48.2621
2013-03-28,47.6000
2013-02-28,47.1063
2013-01-31,47.3151
2012-12-31,47.3967
2012-11-30,47.4021
2012-10-31,47.5313
2012-09-28,47.3785
2012-08-31,46.6093
2012-07-31,45.8750
2012-06-29,44.9313
2012-05-31,44.0097
2012-04-30,43.3788
2012-03-30,42.7451
2012-02-29,42.4967
2012-01-31,42.6240
2011-12-30,42.8195
2011-11-30,43.0392
2011-10-31,43.3957
2011-09-30,43.8370
2011-08-31,44.2119
2011-07-29,44.4428
2011-06-30,44.2029
2011-05-31,43.5185
2011-04-29,43.2496
2011-03-31,42.7640
2011-02-28,42.7220
2011-01-31,43.1091
2010-12-31,43.0569
2010-11-30,42.5161
2010-10-29,42.6134
2010-09-30,42.5036
2010-08-31,42.8634
2010-07-30,42.6924
2010-06-30,41.8602
2010-05-28,40.8059
2010-04-30,38.8462
2010-03-31,36.7056
2010-02-26,35.6298
2010-01-29,34.5637
2009-12-31,32.5970
2009-11-30,30.6899
2009-10-30,28.8511
2009-09-30,28.7721
2009-08-31,29.0009
2009-07-31,30.6833
2009-06-30,33.3359
2009-05-29,35.6392
2009-04-30,37.3969
2009-03-31,38.5185
2009-02-27,40.9244
2009-01-30,43.8362
2008-12-31,46.0508
2008-11-28,46.8139
2008-10-31,47.5966
2008-09-30,47.3275
2008-08-29,47.0542
2008-07-31,46.9055
2008-06-30,46.4795
2008-05-30,47.2786
2008-04-30,47.3131
2008-03-31,47.2821
2008-02-29,47.7185
2008-01-31,48.4666
2007-12-31,48.7331
2007-11-30,49.1319
2007-10-31,49.0370
2007-09-28,48.9969
2007-08-31,49.0560
2007-07-31,48.9141
2007-06-29,49.1533
2007-05-31,48.9854
2007-04-30,48.6691
2007-03-30,48.2507
2007-02-28,47.9372
2007-01-31,47.7038
2006-12-29,47.1254
2006-11-30,46.7651
2006-10-31,46.2694
2006-09-29,45.5878
2006-08-31,44.9082
2006-07-31,44.1393
2006-06-30,43.1579
2006-05-31,42.1422
2006-04-28,41.1190
2006-03-31,39.8714
2006-02-28,38.9483
2006-01-31,37.7346
2005-12-30,36.7378
2005-11-30,36.0449
2005-10-31,35.3035
2005-09-30,34.9555
2005-08-31,34.6255
2005-07-29,34.2793
2005-06-30,34.1056
2005-05-31,33.9600
2005-04-29,33.6110
2005-03-31,33.4764
2005-02-28,33.6171
2005-01-31,33.5540
2004-12-31,33.5250
2004-11-30,33.4979
2004-10-29,33.5329
2004-09-30,33.5602
2004-08-31,33.4836
2004-07-30,33.3860
2004-06-30,33.0876
2004-05-28,32.6670
2004-04-30,32.1960
2004-03-31,31.8182
2004-02-27,31.3545
2004-01-30,30.3774
2003-12-31,29.4109
2003-11-28,28.7338
2003-10-31,28.0268
2003-09-30,27.2161
2003-08-29,26.8146
2003-07-31,26.3225
2003-06-30,25.8053
2003-05-30,25.5496
2003-04-30,25.0419
2003-03-31,25.4021
2003-02-28,26.1059
2003-01-31,26.5977
2002-12-31,27.4736
2002-11-29,28.1324
2002-10-31,28.9320
2002-09-30,29.7086
2002-08-30,30.5271
2002-07-31,30.9505
2002-06-28,31.7036
2002-05-31,32.4235
2002-04-30,32.9049
2002-03-28,33.3902
2002-02-28,33.7336
2002-01-31,34.2161
2001-12-31,34.6611
2001-11-30,35.3140
2001-10-31,36.1157
2001-09-28,37.0087
2001-08-31,37.4426
2001-07-31,37.3799
2001-06-29,37.2012
2001-05-31,36.7564
2001-04-30,35.6871
2001-03-30,34.6104
2001-02-28,33.5793
2001-01-31,32.1132
2000-12-29,30.4541
2000-11-30,28.5379
2000-10-31,27.4686
2000-09-29,26.1690
