,SMA_monthly_10
2022-04-04,77.2510
2022-03-31,75.8919
2022-02-28,74.7610
2022-01-31,74.6031
2021-12-31,73.9519
2021-11-30,72.7092
2021-10-29,72.6960
2021-09-30,72.4391
2021-08-31,72.7237
2021-07-30,72.7710
2021-06-30,72.9739
2021-05-28,73.1692
2021-04-30,73.4178
2021-03-31,73.3167
2021-02-26,73.8693
2021-01-29,74.4893
2020-12-31,74.2121
2020-11-30,74.2702
2020-10-30,74.6853
2020-09-30,74.6554
2020-08-31,74.7008
2020-07-31,74.8297
2020-06-30,74.5780
2020-05-29,73.9197
2020-04-30,72.6891
2020-03-31,72.4629
2020-02-28,72.4236
2020-01-31,72.0662
2019-12-31,70.9890
2019-11-29,69.9530
2019-10-31,68.5578
2019-09-30,67.3204
2019-08-30,66.4146
2019-07-31,65.6342
2019-06-28,65.0549
2019-05-31,64.1759
2019-04-30,63.6498
2019-03-29,62.5826
2019-02-28,61.2808
2019-01-31,60.3369
2018-12-31,59.8844
2018-11-30,59.8151
2018-10-31,59.7497
2018-09-28,60.3376
2018-08-31,61.2809
2018-07-31,61.9403
2018-06-29,62.1704
2018-05-31,62.8553
2018-04-30,63.6897
2018-03-29,64.3492
2018-02-28,65.2748
2018-01-31,65.3773
2017-12-29,65.2930
2017-11-30,64.7662
2017-10-31,63.8732
2017-09-29,63.3167
2017-08-31,62.8434
2017-07-31,62.3141
2017-06-30,61.9030
2017-05-31,61.5283
2017-04-28,61.0635
2017-03-31,60.9245
2017-02-28,60.2702
2017-01-31,59.6111
2016-12-30,59.3470
2016-11-30,58.5961
2016-10-31,58.2850
2016-09-30,57.5266
2016-08-31,56.8215
2016-07-29,56.3871
2016-06-30,55.6225
2016-05-31,54.8167
2016-04-29,54.6144
2016-03-31,54.1060
2016-02-29,53.5895
2016-01-29,53.5738
2015-12-31,53.3228
2015-11-30,53.5146
2015-10-30,54.0378
2015-09-30,54.2997
2015-08-31,54.3174
2015-07-31,54.2465
2015-06-30,53.9123
2015-05-29,54.0290
2015-04-30,53.6342
2015-03-31,53.4855
2015-02-27,53.2098
2015-01-30,53.0588
2014-12-31,52.4844
2014-11-28,51.7936
2014-10-31,51.2770
2014-09-30,50.6650
2014-08-29,50.1917
2014-07-31,49.5519
2014-06-30,49.0551
2014-05-30,47.9376
2014-04-30,47.0762
2014-03-31,45.8218
2014-02-28,44.6202
2014-01-31,43.8940
2013-12-31,43.0731
2013-11-29,42.3316
2013-10-31,41.4443
2013-09-30,40.4795
2013-08-30,39.5578
2013-07-31,39.0498
2013-06-28,38.4848
2013-05-31,38.0646
2013-04-30,37.7934
2013-03-28,37.1413
2013-02-28,36.6027
2013-01-31,36.1901
2012-12-31,35.8822
2012-11-30,35.6849
2012-10-31,35.4716
2012-09-28,35.3830
2012-08-31,35.1860
2012-07-31,34.9862
2012-06-29,34.6433
2012-05-31,34.1875
2012-04-30,33.8130
2012-03-30,33.4537
2012-02-29,33.1244
2012-01-31,32.7287
2011-12-30,32.2855
2011-11-30,31.6677
2011-10-31,31.0136
2011-09-30,30.3415
2011-08-31,29.6473
2011-07-29,29.1807
2011-06-30,28.7774
2011-05-31,28.3269
2011-04-29,27.8377
2011-03-31,27.2613
2011-02-28,26.8099
2011-01-31,26.4776
2010-12-31,26.2363
2010-11-30,25.8544
2010-10-29,25.4886
2010-09-30,25.1185
2010-08-31,24.5805
2010-07-30,23.9367
2010-06-30,23.3924
2010-05-28,22.9658
2010-04-30,22.5427
2010-03-31,21.9496
2010-02-26,21.3021
2010-01-29,20.7247
2009-12-31,20.2563
2009-11-30,19.6508
2009-10-30,19.4659
2009-09-30,19.4837
2009-08-31,19.5337
2009-07-31,19.6155
2009-06-30,20.0531
2009-05-29,20.5564
2009-04-30,21.1716
2009-03-31,22.0978
2009-02-27,22.9076
2009-01-30,23.5784
2008-12-31,23.8403
2008-11-28,24.0132
2008-10-31,24.2792
2008-09-30,24.8476
2008-08-29,25.0308
2008-07-31,25.0706
2008-06-30,24.8928
2008-05-30,24.5511
2008-04-30,24.2316
2008-03-31,24.1561
2008-02-29,24.2870
2008-01-31,24.5201
2007-12-31,24.5372
2007-11-30,24.2175
2007-10-31,23.8214
2007-09-28,23.5495
2007-08-31,23.3968
2007-07-31,23.2079
2007-06-29,22.9440
2007-05-31,22.7138
2007-04-30,22.3651
2007-03-30,21.8668
