,SMA_monthly_10
2022-04-04,19.5121
2022-03-31,21.4055
2022-02-28,23.2921
2022-01-31,25.0973
2021-12-31,26.2005
2021-11-30,26.8851
2021-10-29,27.2215
2021-09-30,26.9401
2021-08-31,26.7443
2021-07-30,26.0025
2021-06-30,24.7829
2021-05-28,23.1680
2021-04-30,21.1799
2021-03-31,19.1530
2021-02-26,17.1125
2021-01-29,15.4678
2020-12-31,14.1769
2020-11-30,13.6042
2020-10-30,13.2573
2020-09-30,13.0614
2020-08-31,12.9988
2020-07-31,12.8673
2020-06-30,13.2097
2020-05-29,13.4763
2020-04-30,14.4589
2020-03-31,15.3496
2020-02-28,16.4124
2020-01-31,17.4564
2019-12-31,18.1858
2019-11-29,18.8393
2019-10-31,19.5997
2019-09-30,20.4007
2019-08-30,21.2614
2019-07-31,22.2721
2019-06-28,23.0498
2019-05-31,24.1323
2019-04-30,25.1318
2019-03-29,25.6172
2019-02-28,25.7173
2019-01-31,26.0038
2018-12-31,26.4419
2018-11-30,26.9071
2018-10-31,27.3806
2018-09-28,27.9061
2018-08-31,28.1562
2018-07-31,27.7063
2018-06-29,27.5676
2018-05-31,26.7267
2018-04-30,26.3033
2018-03-29,25.6032
2018-02-28,24.7724
2018-01-31,24.2313
2017-12-29,23.3537
2017-11-30,22.4690
2017-10-31,21.5851
2017-09-29,21.2135
2017-08-31,20.7444
2017-07-31,21.0228
2017-06-30,20.8037
2017-05-31,20.9706
2017-04-28,21.1911
2017-03-31,20.6805
2017-02-28,20.0863
2017-01-31,19.8821
2016-12-30,20.3364
2016-11-30,20.6960
2016-10-31,20.6141
2016-09-30,20.2873
2016-08-31,20.6071
2016-07-29,20.7441
2016-06-30,20.8903
2016-05-31,21.7969
2016-04-29,23.2756
2016-03-31,24.4383
2016-02-29,25.1107
2016-01-29,26.0356
2015-12-31,27.4866
2015-11-30,28.8174
2015-10-30,29.9474
2015-09-30,31.0937
2015-08-31,31.9503
2015-07-31,32.3159
2015-06-30,32.6692
2015-05-29,33.2601
2015-04-30,33.3537
2015-03-31,33.4401
2015-02-27,33.2175
2015-01-30,32.9811
2014-12-31,32.8213
2014-11-28,32.8975
2014-10-31,32.7261
2014-09-30,32.7561
2014-08-29,32.6468
2014-07-31,31.8657
2014-06-30,31.8115
2014-05-30,31.6702
2014-04-30,31.9848
2014-03-31,32.1147
2014-02-28,32.1090
2014-01-31,31.6102
2013-12-31,31.3475
2013-11-29,30.8279
2013-10-31,30.1404
2013-09-30,29.6394
2013-08-30,29.1513
2013-07-31,28.7484
2013-06-28,27.9122
2013-05-31,27.4177
2013-04-30,26.5259
2013-03-28,25.6697
2013-02-28,24.9515
2013-01-31,24.5806
2012-12-31,24.0370
2012-11-30,23.4082
2012-10-31,22.1883
2012-09-28,20.8377
2012-08-31,19.4938
2012-07-31,18.1629
2012-06-29,17.1109
2012-05-31,16.2449
2012-04-30,15.6643
2012-03-30,14.8313
2012-02-29,14.2873
2012-01-31,14.2452
2011-12-30,14.4866
2011-11-30,14.7512
2011-10-31,14.7698
2011-09-30,14.9797
2011-08-31,15.3421
2011-07-29,15.5083
2011-06-30,15.4297
2011-05-31,15.3198
2011-04-29,15.2026
2011-03-31,14.8892
2011-02-28,14.8004
2011-01-31,14.9374
2010-12-31,15.1917
2010-11-30,15.1205
2010-10-29,14.9298
2010-09-30,15.0450
2010-08-31,15.2298
2010-07-30,15.5384
2010-06-30,15.7550
2010-05-28,15.7516
2010-04-30,15.3331
2010-03-31,14.6978
2010-02-26,14.2940
2010-01-29,13.8411
2009-12-31,13.3758
2009-11-30,12.6211
2009-10-30,11.8673
2009-09-30,11.2654
2009-08-31,10.6386
2009-07-31,10.1336
2009-06-30,10.2096
2009-05-29,10.4052
2009-04-30,10.2591
2009-03-31,10.3132
2009-02-27,10.6693
2009-01-30,11.2099
2008-12-31,11.7841
2008-11-28,12.2467
2008-10-31,12.6598
2008-09-30,13.2268
2008-08-29,13.3936
2008-07-31,13.3363
2008-06-30,13.4782
2008-05-30,13.6094
2008-04-30,13.5198
2008-03-31,13.5313
2008-02-29,13.4336
2008-01-31,13.2617
2007-12-31,13.1090
2007-11-30,12.9451
2007-10-31,12.8416
2007-09-28,12.8662
2007-08-31,12.8692
2007-07-31,13.0084
2007-06-29,13.1085
2007-05-31,12.9343
2007-04-30,12.8376
2007-03-30,12.7840
2007-02-28,12.8365
2007-01-31,12.7443
2006-12-29,12.6939
2006-11-30,12.6056
2006-10-31,12.5461
2006-09-29,12.2972
2006-08-31,12.1758
2006-07-31,12.1946
2006-06-30,12.1834
2006-05-31,12.2758
2006-04-28,12.4611
2006-03-31,12.5619
2006-02-28,12.7037
2006-01-31,12.8842
2005-12-30,13.1254
2005-11-30,13.3628
2005-10-31,13.6652
2005-09-30,13.9145
2005-08-31,14.2059
2005-07-29,14.2630
2005-06-30,14.0884
2005-05-31,14.0119
2005-04-29,14.1188
2005-03-31,14.3062
2005-02-28,14.4569
2005-01-31,14.4966
2004-12-31,14.4860
2004-11-30,14.4601
2004-10-29,14.2347
2004-09-30,14.4471
2004-08-31,14.6328
2004-07-30,14.6504
2004-06-30,14.2717
2004-05-28,14.0399
2004-04-30,13.6206
2004-03-31,13.3982
2004-02-27,13.0641
2004-01-30,12.7789
2003-12-31,12.5011
2003-11-28,11.8157
2003-10-31,11.3513
2003-09-30,11.1085
2003-08-29,11.0203
2003-07-31,10.4065
2003-06-30,9.9255
2003-05-30,9.4502
2003-04-30,9.1206
2003-03-31,8.9537
2003-02-28,8.9545
2003-01-31,9.0202
2002-12-31,9.0427
2002-11-29,8.8020
2002-10-31,8.6978
2002-09-30,8.8378
2002-08-30,8.9891
2002-07-31,9.0726
2002-06-28,9.0541
2002-05-31,9.4059
2002-04-30,10.2385
2002-03-28,11.2147
2002-02-28,12.2612
2002-01-31,13.2931
2001-12-31,13.9021
2001-11-30,14.7737
2001-10-31,16.0471
2001-09-28,16.8632
2001-08-31,17.7164
2001-07-31,18.1189
2001-06-29,17.6373
2001-05-31,17.1871
2001-04-30,17.4969
2001-03-30,17.7250
2001-02-28,18.4880
2001-01-31,19.1073
2000-12-29,20.2334
2000-11-30,21.7286
2000-10-31,23.0213
2000-09-29,24.3442
