,SMA_monthly_10
2017-12-29,313.2364
2017-11-30,304.5766
2017-10-31,294.6840
2017-09-29,284.3888
2017-08-31,273.3440
2017-07-31,262.8791
2017-06-30,253.1660
2017-05-31,243.5848
2017-04-28,235.1578
2017-03-31,227.8376
2017-02-28,224.8204
2017-01-31,221.4495
2016-12-30,217.9007
2016-11-30,214.6190
2016-10-31,211.8386
2016-09-30,209.0348
2016-08-31,205.2404
2016-07-29,201.7416
2016-06-30,197.9276
2016-05-31,193.7427
2016-04-29,191.4437
2016-03-31,187.2348
2016-02-29,183.9552
2016-01-29,181.3276
2015-12-31,179.6603
2015-11-30,177.5822
2015-10-30,175.9507
2015-09-30,173.9098
2015-08-31,171.9687
2015-07-31,168.9533
2015-06-30,163.5355
2015-05-29,161.2751
2015-04-30,159.1302
2015-03-31,156.7206
2015-02-27,154.7376
2015-01-30,151.5369
2014-12-31,149.1748
2014-11-28,146.8934
2014-10-31,143.1090
2014-09-30,140.0651
2014-08-29,139.6246
2014-07-31,138.3588
2014-06-30,134.9346
2014-05-30,132.1126
2014-04-30,128.7822
2014-03-31,125.8933
2014-02-28,121.4330
2014-01-31,116.9833
2013-12-31,114.0836
2013-11-29,110.5886
2013-10-31,106.9232
2013-09-30,103.0777
2013-08-30,101.4364
2013-07-31,99.5529
2013-06-28,98.4991
2013-05-31,97.4093
2013-04-30,96.7831
2013-03-28,97.4909
2013-02-28,97.0860
2013-01-31,97.0409
2012-12-31,96.6401
2012-11-30,96.1868
2012-10-31,95.5034
2012-09-28,94.3977
2012-08-31,92.6518
2012-07-31,91.4215
2012-06-29,90.4086
2012-05-31,89.1700
2012-04-30,89.2547
2012-03-30,90.2272
2012-02-29,91.4259
2012-01-31,92.6344
2011-12-30,93.2223
2011-11-30,94.3534
2011-10-31,94.9939
2011-09-30,95.4894
2011-08-31,95.1869
2011-07-29,93.9748
2011-06-30,92.2548
2011-05-31,89.0355
2011-04-29,85.7940
2011-03-31,82.9236
2011-02-28,81.1084
2011-01-31,79.9773
2010-12-31,79.1662
2010-11-30,78.3494
2010-10-29,78.1111
2010-09-30,77.5478
2010-08-31,77.5725
2010-07-30,77.3586
2010-06-30,77.3021
2010-05-28,77.5452
2010-04-30,76.7954
2010-03-31,75.5824
2010-02-26,74.0968
2010-01-29,72.8950
2009-12-31,72.5264
2009-11-30,72.6995
2009-10-30,72.9643
2009-09-30,73.7696
2009-08-31,74.0448
2009-07-31,74.7193
2009-06-30,76.6642
2009-05-29,78.4082
2009-04-30,80.3749
2009-03-31,81.8539
2009-02-27,82.8894
2009-01-30,84.1527
2008-12-31,85.1096
2008-11-28,86.0536
2008-10-31,87.3521
2008-09-30,87.9077
2008-08-29,86.8966
2008-07-31,85.9330
2008-06-30,85.4409
2008-05-30,84.9750
2008-04-30,83.7444
2008-03-31,82.6095
2008-02-29,81.4457
2008-01-31,80.3135
2007-12-31,78.6871
2007-11-30,77.2427
2007-10-31,77.0143
2007-09-28,76.9009
2007-08-31,76.3102
2007-07-31,76.1372
2007-06-29,75.7652
2007-05-31,75.0355
2007-04-30,73.7492
2007-03-30,72.7809
2007-02-28,72.2319
2007-01-31,71.6994
2006-12-29,70.2853
2006-11-30,68.6277
2006-10-31,66.8421
2006-09-29,65.3060
2006-08-31,64.3316
2006-07-31,63.1109
2006-06-30,62.6049
2006-05-31,61.7437
2006-04-28,61.0396
2006-03-31,60.2561
2006-02-28,60.2591
2006-01-31,60.7448
2005-12-30,61.1271
2005-11-30,61.1457
2005-10-31,61.3804
2005-09-30,61.4837
2005-08-31,60.8903
2005-07-29,60.1687
2005-06-30,59.1940
2005-05-31,58.2085
2005-04-29,56.9809
2005-03-31,55.6062
2005-02-28,54.4747
2005-01-31,53.2191
2004-12-31,51.4414
2004-11-30,49.8769
2004-10-29,48.6764
2004-09-30,47.1617
2004-08-31,45.4174
2004-07-30,43.9233
2004-06-30,42.0913
2004-05-28,39.9573
2004-04-30,37.9454
2004-03-31,36.3160
2004-02-27,35.0372
2004-01-30,33.6011
2003-12-31,32.1491
2003-11-28,31.1182
2003-10-31,30.2349
2003-09-30,29.1991
2003-08-29,28.4715
2003-07-31,27.9440
2003-06-30,27.2778
2003-05-30,26.5029
2003-04-30,25.7505
2003-03-31,25.4038
2003-02-28,25.0160
2003-01-31,24.7989
2002-12-31,24.8632
2002-11-29,24.6726
2002-10-31,24.3574
2002-09-30,24.6943
2002-08-30,25.0368
2002-07-31,25.0144
2002-06-28,24.8595
2002-05-31,24.8864
2002-04-30,25.0359
2002-03-28,25.0870
2002-02-28,24.9437
2002-01-31,24.4623
2001-12-31,24.2684
2001-11-30,23.3584
2001-10-31,22.5922
2001-09-28,22.1903
2001-08-31,22.0671
2001-07-31,21.3425
2001-06-29,20.5664
2001-05-31,20.1794
2001-04-30,19.8681
2001-03-30,20.0086
2001-02-28,19.9850
2001-01-31,19.9230
2000-12-29,19.5634
2000-11-30,19.2340
2000-10-31,19.0123
2000-09-29,19.4521
