,SMA_monthly_10
2019-06-28,51.5352
2019-05-31,50.6505
2019-04-30,49.2966
2019-03-29,47.6745
2019-02-28,46.2857
2019-01-31,45.2176
2018-12-31,44.6067
2018-11-30,44.3417
2018-10-31,44.0204
2018-09-28,44.1248
2018-08-31,43.8675
2018-07-31,43.3311
2018-06-29,43.2065
2018-05-31,43.1601
2018-04-30,43.0532
2018-03-29,43.2504
2018-02-28,43.2705
2018-01-31,43.2342
2017-12-29,43.3420
2017-11-30,43.4157
2017-10-31,43.4650
2017-09-29,43.6421
2017-08-31,43.9776
2017-07-31,44.4425
2017-06-30,45.1725
2017-05-31,45.6823
2017-04-28,46.1723
2017-03-31,46.7052
2017-02-28,46.7610
2017-01-31,46.7077
2016-12-30,46.9098
2016-11-30,46.9467
2016-10-31,46.6358
2016-09-30,46.1873
2016-08-31,45.7478
2016-07-29,45.0119
2016-06-30,43.8837
2016-05-31,42.9731
2016-04-29,42.3399
2016-03-31,41.7888
2016-02-29,41.1744
2016-01-29,40.7000
2015-12-31,40.4804
2015-11-30,40.7756
2015-10-30,40.4205
2015-09-30,40.2950
2015-08-31,40.2637
2015-07-31,39.8182
2015-06-30,39.1617
2015-05-29,38.7069
2015-04-30,37.9910
2015-03-31,37.5301
2015-02-27,37.0176
2015-01-30,36.1549
2014-12-31,35.6326
2014-11-28,35.0325
2014-10-31,34.8125
2014-09-30,34.9604
2014-08-29,34.9804
2014-07-31,34.8119
2014-06-30,34.7434
2014-05-30,34.5968
2014-04-30,34.4825
2014-03-31,34.3186
2014-02-28,34.2432
2014-01-31,34.1600
2013-12-31,34.2536
2013-11-29,33.8768
2013-10-31,33.5049
2013-09-30,32.8923
2013-08-30,32.3685
2013-07-31,31.7094
2013-06-28,30.8193
2013-05-31,30.0034
2013-04-30,29.2065
2013-03-28,28.4631
2013-02-28,27.5519
2013-01-31,27.0458
2012-12-31,26.6942
2012-11-30,26.4545
2012-10-31,26.1752
2012-09-28,25.8653
2012-08-31,25.6398
2012-07-31,25.3834
2012-06-29,25.2047
2012-05-31,25.1191
2012-04-30,25.1388
2012-03-30,25.1869
2012-02-29,25.1900
2012-01-31,25.1072
2011-12-30,25.1699
2011-11-30,25.3342
2011-10-31,25.5041
2011-09-30,25.8153
2011-08-31,25.9304
2011-07-29,25.9110
2011-06-30,25.8673
2011-05-31,25.4203
2011-04-29,25.0938
2011-03-31,24.6976
2011-02-28,24.3151
2011-01-31,24.0459
2010-12-31,23.6882
2010-11-30,23.3646
2010-10-29,23.0278
2010-09-30,22.8055
2010-08-31,22.5570
2010-07-30,22.2528
2010-06-30,21.8873
2010-05-28,21.8056
2010-04-30,21.5546
2010-03-31,21.1023
2010-02-26,20.7730
2010-01-29,20.3048
2009-12-31,19.7178
2009-11-30,18.8280
2009-10-30,18.2481
2009-09-30,18.0338
2009-08-31,18.0617
2009-07-31,17.8580
2009-06-30,17.7928
2009-05-29,17.9384
2009-04-30,18.0942
2009-03-31,17.9266
2009-02-27,18.2950
2009-01-30,18.8064
2008-12-31,18.9719
2008-11-28,19.0106
2008-10-31,18.9540
2008-09-30,19.0936
2008-08-29,19.1143
2008-07-31,19.0682
2008-06-30,19.0882
2008-05-30,19.5818
2008-04-30,19.7261
2008-03-31,20.1705
2008-02-29,20.7099
2008-01-31,21.2496
2007-12-31,21.6484
2007-11-30,22.0124
2007-10-31,22.4348
2007-09-28,22.8029
2007-08-31,23.1136
2007-07-31,23.3214
2007-06-29,23.5203
2007-05-31,23.4173
2007-04-30,23.1583
2007-03-30,22.9376
2007-02-28,22.6897
2007-01-31,22.5198
2006-12-29,22.3177
2006-11-30,22.0007
2006-10-31,21.6972
2006-09-29,21.2614
2006-08-31,20.8566
2006-07-31,20.4014
2006-06-30,19.9536
2006-05-31,19.6097
2006-04-28,19.3261
2006-03-31,18.9518
2006-02-28,18.6110
2006-01-31,18.3952
2005-12-30,18.3937
2005-11-30,18.4876
2005-10-31,18.5353
2005-09-30,18.6783
2005-08-31,18.8548
2005-07-29,18.8317
2005-06-30,18.7708
2005-05-31,18.7311
2005-04-29,18.6420
2005-03-31,18.6544
2005-02-28,18.3824
2005-01-31,18.1498
2004-12-31,17.9193
2004-11-30,17.6527
2004-10-29,17.3740
2004-09-30,17.2463
2004-08-31,16.9651
2004-07-30,16.7088
2004-06-30,16.3974
2004-05-28,16.0019
2004-04-30,15.6237
2004-03-31,15.3594
2004-02-27,15.1283
2004-01-30,14.9147
2003-12-31,14.6817
2003-11-28,14.3926
2003-10-31,14.2967
2003-09-30,14.3763
2003-08-29,14.5846
2003-07-31,14.7639
2003-06-30,14.8873
2003-05-30,15.0557
2003-04-30,15.0939
2003-03-31,15.1273
2003-02-28,15.3506
2003-01-31,15.6767
2002-12-31,15.9906
2002-11-29,16.1956
2002-10-31,16.1233
2002-09-30,16.0086
2002-08-30,16.0125
2002-07-31,15.6796
2002-06-28,15.4040
2002-05-31,15.2667
2002-04-30,15.0610
2002-03-28,14.6339
2002-02-28,14.1055
2002-01-31,13.4763
2001-12-31,12.9203
2001-11-30,12.4317
2001-10-31,11.8711
2001-09-28,11.5510
2001-08-31,11.2194
2001-07-31,10.6448
2001-06-29,10.2511
2001-05-31,10.0234
2001-04-30,9.8817
2001-03-30,9.7373
2001-02-28,9.7732
2001-01-31,9.8258
2000-12-29,9.9189
2000-11-30,9.7840
2000-10-31,9.8111
2000-09-29,10.0598
