,SMA_monthly_10
2022-04-04,148.7087
2022-03-31,149.9280
2022-02-28,150.4532
2022-01-31,150.7286
2021-12-31,149.4440
2021-11-30,145.6475
2021-10-29,142.5347
2021-09-30,138.5789
2021-08-31,134.4813
2021-07-30,127.1290
2021-06-30,121.8599
2021-05-28,117.0982
2021-04-30,112.8945
2021-03-31,108.3495
2021-02-26,104.4291
2021-01-29,99.8784
2020-12-31,95.0185
2020-11-30,90.8641
2020-10-30,87.4083
2020-09-30,85.6917
2020-08-31,83.6425
2020-07-31,81.1512
2020-06-30,79.1512
2020-05-29,77.3813
2020-04-30,75.4854
2020-03-31,75.2236
2020-02-28,74.7136
2020-01-31,74.8050
2019-12-31,74.5238
2019-11-29,73.8798
2019-10-31,73.3687
2019-09-30,72.5120
2019-08-30,72.0289
2019-07-31,71.3667
2019-06-28,71.4174
2019-05-31,70.6760
2019-04-30,70.5347
2019-03-29,68.8496
2019-02-28,67.0040
2019-01-31,65.6208
2018-12-31,64.6663
2018-11-30,64.7147
2018-10-31,64.7713
2018-09-28,64.9394
2018-08-31,64.7663
2018-07-31,64.7681
2018-06-29,64.5333
2018-05-31,64.7716
2018-04-30,64.5270
2018-03-29,63.8656
2018-02-28,63.1928
2018-01-31,61.8477
2017-12-29,59.8245
2017-11-30,58.2633
2017-10-31,56.2738
2017-09-29,54.0740
2017-08-31,52.0930
2017-07-31,50.0227
2017-06-30,48.7642
2017-05-31,47.5304
2017-04-28,46.3183
2017-03-31,45.2571
2017-02-28,44.5401
2017-01-31,43.5135
2016-12-30,42.5977
2016-11-30,41.7718
2016-10-31,41.1381
2016-09-30,40.9383
2016-08-31,40.3920
2016-07-29,39.4829
2016-06-30,38.1414
2016-05-31,37.3351
2016-04-29,36.8320
2016-03-31,36.5782
2016-02-29,36.6737
2016-01-29,37.0234
2015-12-31,37.3615
2015-11-30,37.3573
2015-10-30,36.9462
2015-09-30,37.2075
2015-08-31,37.9620
2015-07-31,38.2726
2015-06-30,38.2602
2015-05-29,38.4746
2015-04-30,38.3803
2015-03-31,38.3600
2015-02-27,38.2803
2015-01-30,37.9530
2014-12-31,38.1602
2014-11-28,38.1470
2014-10-31,38.0470
2014-09-30,38.1492
2014-08-29,37.8851
2014-07-31,37.4297
2014-06-30,37.0793
2014-05-30,36.3218
2014-04-30,35.4792
2014-03-31,34.7001
2014-02-28,33.9747
2014-01-31,32.9143
2013-12-31,31.8073
2013-11-29,30.7242
2013-10-31,30.1117
2013-09-30,29.4322
2013-08-30,28.5376
2013-07-31,27.8066
2013-06-28,27.3662
2013-05-31,26.9656
2013-04-30,26.4684
2013-03-28,26.3012
2013-02-28,26.1857
2013-01-31,26.2110
2012-12-31,26.1707
2012-11-30,26.3203
2012-10-31,26.5767
2012-09-28,26.4894
2012-08-31,26.4081
2012-07-31,26.3905
2012-06-29,25.9152
2012-05-31,25.7469
2012-04-30,25.8396
2012-03-30,26.4208
2012-02-29,26.7669
2012-01-31,27.1807
2011-12-30,27.3327
2011-11-30,27.8031
2011-10-31,28.0880
2011-09-30,28.3748
2011-08-31,28.6229
2011-07-29,28.4867
2011-06-30,27.9084
2011-05-31,26.3202
2011-04-29,24.8767
2011-03-31,23.4636
2011-02-28,22.6464
2011-01-31,22.2635
2010-12-31,21.7741
2010-11-30,21.1181
2010-10-29,20.6582
2010-09-30,20.4128
2010-08-31,20.1201
2010-07-30,19.9734
2010-06-30,19.9668
2010-05-28,19.7859
2010-04-30,19.1845
2010-03-31,18.1352
2010-02-26,17.0720
2010-01-29,16.2036
2009-12-31,15.3707
2009-11-30,14.2391
2009-10-30,13.5259
2009-09-30,12.9265
2009-08-31,12.3344
2009-07-31,12.1048
2009-06-30,12.5285
2009-05-29,13.4792
2009-04-30,14.6522
2009-03-31,15.7891
2009-02-27,17.2378
2009-01-30,18.3128
2008-12-31,19.0858
2008-11-28,20.0714
2008-10-31,21.0602
2008-09-30,22.0175
2008-08-29,22.5550
2008-07-31,22.6925
2008-06-30,22.7464
2008-05-30,22.8030
2008-04-30,22.8530
2008-03-31,23.3945
2008-02-29,23.9432
2008-01-31,24.1905
2007-12-31,24.1794
2007-11-30,23.8511
2007-10-31,23.4675
2007-09-28,23.3359
2007-08-31,23.0043
2007-07-31,22.9517
2007-06-29,22.5925
2007-05-31,22.1793
2007-04-30,21.5392
2007-03-30,21.3543
2007-02-28,21.4333
2007-01-31,21.8721
2006-12-29,22.2372
2006-11-30,22.3129
2006-10-31,22.4491
2006-09-29,22.2971
2006-08-31,22.4925
2006-07-31,22.4826
2006-06-30,22.7662
2006-05-31,22.8056
2006-04-28,22.2366
2006-03-31,21.2234
2006-02-28,20.3326
2006-01-31,19.3293
2005-12-30,18.5589
2005-11-30,17.9477
2005-10-31,17.0562
2005-09-30,16.5358
2005-08-31,15.8871
2005-07-29,15.4200
2005-06-30,15.1128
2005-05-31,14.9470
