,SMA_monthly_10
2022-04-04,16.5496
2022-03-31,16.7840
2022-02-28,16.7703
2022-01-31,16.5693
2021-12-31,16.0583
2021-11-30,15.5915
2021-10-29,15.2182
2021-09-30,14.4544
2021-08-31,13.7626
2021-07-30,12.7308
2021-06-30,11.7753
2021-05-28,10.7360
2021-04-30,9.8833
2021-03-31,9.3744
2021-02-26,8.8695
2021-01-29,8.3073
2020-12-31,7.3186
2020-11-30,8.1390
2020-10-30,9.1310
2020-09-30,10.8283
2020-08-31,12.5423
2020-07-31,14.1382
2020-06-30,16.1230
2020-05-29,17.7254
2020-04-30,19.8390
2020-03-31,21.9288
2020-02-28,24.4303
2020-01-31,25.8567
2019-12-31,27.4363
2019-11-29,28.6344
2019-10-31,29.9762
2019-09-30,31.0997
2019-08-30,32.4360
2019-07-31,34.0783
2019-06-28,35.6958
2019-05-31,37.5485
2019-04-30,39.1320
2019-03-29,40.2870
2019-02-28,41.0878
2019-01-31,41.9672
2018-12-31,42.5792
2018-11-30,43.6456
2018-10-31,44.5229
2018-09-28,45.4383
2018-08-31,45.9942
2018-07-31,45.4603
2018-06-29,44.9883
2018-05-31,44.5248
2018-04-30,44.4459
2018-03-29,44.3176
2018-02-28,44.2640
2018-01-31,44.3055
2017-12-29,44.1198
2017-11-30,44.0680
2017-10-31,44.1296
2017-09-29,45.1651
2017-08-31,45.9592
2017-07-31,47.0749
2017-06-30,48.6221
2017-05-31,50.1927
2017-04-28,52.2861
2017-03-31,53.7867
2017-02-28,54.4988
2017-01-31,54.9286
2016-12-30,55.5379
2016-11-30,55.9804
2016-10-31,56.5093
2016-09-30,57.0715
2016-08-31,56.7336
2016-07-29,56.5854
2016-06-30,55.4283
2016-05-31,54.5015
2016-04-29,54.3776
2016-03-31,54.0129
2016-02-29,53.9284
2016-01-29,53.7881
2015-12-31,53.9455
2015-11-30,53.8678
2015-10-30,54.0811
2015-09-30,53.8602
2015-08-31,53.8885
2015-07-31,53.3508
2015-06-30,52.2191
2015-05-29,51.4879
2015-04-30,50.1958
2015-03-31,49.0833
2015-02-27,47.7542
2015-01-30,46.3578
2014-12-31,44.6825
2014-11-28,43.0376
2014-10-31,41.4152
2014-09-30,40.5472
2014-08-29,39.9909
2014-07-31,39.4428
2014-06-30,38.7792
2014-05-30,37.9930
2014-04-30,37.5752
2014-03-31,37.2029
2014-02-28,37.2405
2014-01-31,37.7025
2013-12-31,38.0782
2013-11-29,38.0456
2013-10-31,38.0780
2013-09-30,37.9203
2013-08-30,37.8265
2013-07-31,37.7381
2013-06-28,37.3410
2013-05-31,37.1522
2013-04-30,36.6154
2013-03-28,35.8334
2013-02-28,35.2810
2013-01-31,35.2288
2012-12-31,35.0089
2012-11-30,34.6527
2012-10-31,34.3931
2012-09-28,33.9211
2012-08-31,33.4058
2012-07-31,32.6981
2012-06-29,31.6799
2012-05-31,30.9955
2012-04-30,30.6377
2012-03-30,30.0638
2012-02-29,29.7664
2012-01-31,29.5727
2011-12-30,29.2049
2011-11-30,29.1175
2011-10-31,28.9191
2011-09-30,28.6990
2011-08-31,28.8349
2011-07-29,28.4726
2011-06-30,27.8126
2011-05-31,27.0454
2011-04-29,26.2024
2011-03-31,25.2511
2011-02-28,24.7096
2011-01-31,24.2601
2010-12-31,23.6028
2010-11-30,22.8729
2010-10-29,21.9074
2010-09-30,21.3400
2010-08-31,20.5333
2010-07-30,19.7851
2010-06-30,19.0906
2010-05-28,18.5360
2010-04-30,17.2663
2010-03-31,15.7358
2010-02-26,14.5162
2010-01-29,13.4459
2009-12-31,12.1104
2009-11-30,10.7587
2009-10-30,9.8514
2009-09-30,9.1292
2009-08-31,8.1624
2009-07-31,7.9700
2009-06-30,9.7926
2009-05-29,11.6443
2009-04-30,13.2063
2009-03-31,15.0625
2009-02-27,17.8899
2009-01-30,20.4972
2008-12-31,22.8662
2008-11-28,24.8053
2008-10-31,27.1092
2008-09-30,28.8466
2008-08-29,29.3440
2008-07-31,30.2270
2008-06-30,31.5164
2008-05-30,32.2376
2008-04-30,32.1771
2008-03-31,32.4708
2008-02-29,33.1738
2008-01-31,34.3662
2007-12-31,35.2954
2007-11-30,36.1560
2007-10-31,36.7863
2007-09-28,36.7362
2007-08-31,36.5613
2007-07-31,36.4140
2007-06-29,36.4723
2007-05-31,36.0708
2007-04-30,35.2776
2007-03-30,34.1633
2007-02-28,33.1117
2007-01-31,32.1548
2006-12-29,31.1752
2006-11-30,30.4903
2006-10-31,29.8442
2006-09-29,29.2236
2006-08-31,28.8004
2006-07-31,28.2721
2006-06-30,27.8767
2006-05-31,27.5906
2006-04-28,27.5328
2006-03-31,27.2046
2006-02-28,26.6899
2006-01-31,26.1203
2005-12-30,25.2859
2005-11-30,24.8202
2005-10-31,24.2971
2005-09-30,24.1629
2005-08-31,23.9234
2005-07-29,23.6154
2005-06-30,22.8870
2005-05-31,22.3284
2005-04-29,21.6547
2005-03-31,21.1113
2005-02-28,20.7415
2005-01-31,20.0711
2004-12-31,19.8678
2004-11-30,19.2847
2004-10-29,18.7119
2004-09-30,18.0701
2004-08-31,17.5891
2004-07-30,16.9685
2004-06-30,16.5323
2004-05-28,16.0774
2004-04-30,15.7048
2004-03-31,15.4031
2004-02-27,14.6358
2004-01-30,13.9622
2003-12-31,13.3112
2003-11-28,12.8087
2003-10-31,12.2862
2003-09-30,11.8932
2003-08-29,11.5764
2003-07-31,11.1941
2003-06-30,10.9122
2003-05-30,10.6913
2003-04-30,10.4553
2003-03-31,10.3277
2003-02-28,10.1654
2003-01-31,9.9957
2002-12-31,9.9555
2002-11-29,9.7891
2002-10-31,9.6239
2002-09-30,9.5134
2002-08-30,9.2717
2002-07-31,9.0009
2002-06-28,8.7023
2002-05-31,8.4495
2002-04-30,8.2416
2002-03-28,8.0459
2002-02-28,7.7815
2002-01-31,7.5654
2001-12-31,7.3435
2001-11-30,7.1164
2001-10-31,6.9226
2001-09-28,6.7278
2001-08-31,6.5981
2001-07-31,6.3833
2001-06-29,6.2499
2001-05-31,6.0865
2001-04-30,6.0352
2001-03-30,5.9748
2001-02-28,5.9232
2001-01-31,5.9317
2000-12-29,5.8847
2000-11-30,5.8711
2000-10-31,5.9082
2000-09-29,5.9025
