,SMA_monthly_10
2022-04-04,308.7817
2022-03-31,306.3344
2022-02-28,302.9327
2022-01-31,297.2646
2021-12-31,291.0705
2021-11-30,276.6613
2021-10-29,260.5037
2021-09-30,245.8636
2021-08-31,237.5524
2021-07-30,227.6746
2021-06-30,218.8287
2021-05-28,213.6159
2021-04-30,205.3347
2021-03-31,196.4993
2021-02-26,189.5325
2021-01-29,182.5773
2020-12-31,176.2968
2020-11-30,169.6789
2020-10-30,162.4213
2020-09-30,156.0300
2020-08-31,150.6872
2020-07-31,142.6143
2020-06-30,135.6664
2020-05-29,129.6124
2020-04-30,123.6373
2020-03-31,119.0559
2020-02-28,114.7470
2020-01-31,111.7688
2019-12-31,108.3072
2019-11-29,105.6817
2019-10-31,101.9705
2019-09-30,98.0686
2019-08-30,95.8308
2019-07-31,93.5998
2019-06-28,93.1860
2019-05-31,93.3511
2019-04-30,94.2697
2019-03-29,94.2197
2019-02-28,94.9439
2019-01-31,93.8066
2018-12-31,94.5086
2018-11-30,95.4925
2018-10-31,96.1073
2018-09-28,96.1592
2018-08-31,94.0229
2018-07-31,91.9460
2018-06-29,89.5145
2018-05-31,86.2647
2018-04-30,82.3016
2018-03-29,79.7469
2018-02-28,75.9363
2018-01-31,72.6108
2017-12-29,68.5979
2017-11-30,65.9554
2017-10-31,63.2439
2017-09-29,60.9017
2017-08-31,59.3810
2017-07-31,57.7123
2017-06-30,55.9086
2017-05-31,54.3133
2017-04-28,53.0165
2017-03-31,51.1614
2017-02-28,49.7632
2017-01-31,48.0839
2016-12-30,46.8651
2016-11-30,45.4784
2016-10-31,43.3576
2016-09-30,42.3380
2016-08-31,42.0179
2016-07-29,41.4176
2016-06-30,40.8520
2016-05-31,41.2557
2016-04-29,41.8305
2016-03-31,41.9973
2016-02-29,41.8922
2016-01-29,42.3213
2015-12-31,43.7890
2015-11-30,45.0333
2015-10-30,45.4520
2015-09-30,46.4774
2015-08-31,47.7864
2015-07-31,48.2031
2015-06-30,48.0392
2015-05-29,47.9128
2015-04-30,47.6167
2015-03-31,47.1301
2015-02-27,46.2588
2015-01-30,45.1164
2014-12-31,44.2425
2014-11-28,42.6487
2014-10-31,40.8982
2014-09-30,39.6017
2014-08-29,38.3535
2014-07-31,37.0621
2014-06-30,35.9199
2014-05-30,34.5966
