,SMA_monthly_10
2022-04-04,63.3473
2022-03-31,62.0711
2022-02-28,61.2182
2022-01-31,61.0775
2021-12-31,60.6386
2021-11-30,59.4420
2021-10-29,59.0882
2021-09-30,59.0270
2021-08-31,59.0782
2021-07-30,58.8299
2021-06-30,58.6699
2021-05-28,58.6868
2021-04-30,58.6590
2021-03-31,57.9633
2021-02-26,57.5911
2021-01-29,57.7277
2020-12-31,57.7940
2020-11-30,57.6196
2020-10-30,58.1200
2020-09-30,57.9532
2020-08-31,57.8259
2020-07-31,58.0329
2020-06-30,57.8935
2020-05-29,58.2188
2020-04-30,58.0425
2020-03-31,58.0199
2020-02-28,57.6732
2020-01-31,57.0809
2019-12-31,55.7617
2019-11-29,54.8702
2019-10-31,53.9152
2019-09-30,52.4512
2019-08-30,51.2433
2019-07-31,49.8513
2019-06-28,48.8983
2019-05-31,47.9958
2019-04-30,47.1462
2019-03-29,46.2887
2019-02-28,45.3286
2019-01-31,44.5366
2018-12-31,43.7829
2018-11-30,43.0379
2018-10-31,42.2431
2018-09-28,41.9427
2018-08-31,41.9203
2018-07-31,41.7108
2018-06-29,41.4350
2018-05-31,41.4504
2018-04-30,41.3380
2018-03-29,41.1633
2018-02-28,41.2602
2018-01-31,41.4060
2017-12-29,41.3213
2017-11-30,40.9911
2017-10-31,40.2344
2017-09-29,39.5585
2017-08-31,38.9426
2017-07-31,38.2701
2017-06-30,37.8171
2017-05-31,37.3598
2017-04-28,37.0487
2017-03-31,37.0003
2017-02-28,36.6661
2017-01-31,36.2285
2016-12-30,36.1350
2016-11-30,35.8832
2016-10-31,35.6692
2016-09-30,35.0819
2016-08-31,34.4179
2016-07-29,33.8210
2016-06-30,32.9142
2016-05-31,31.7389
2016-04-29,31.0053
2016-03-31,30.1951
2016-02-29,29.4258
2016-01-29,28.8578
2015-12-31,28.4527
2015-11-30,28.2996
2015-10-30,28.4234
2015-09-30,28.2424
2015-08-31,27.9901
2015-07-31,27.8925
2015-06-30,27.4547
2015-05-29,27.2866
2015-04-30,26.8001
2015-03-31,26.5105
2015-02-27,26.0296
2015-01-30,25.5754
2014-12-31,24.8305
2014-11-28,24.2598
2014-10-31,23.7504
2014-09-30,23.2174
2014-08-29,22.9082
2014-07-31,22.6000
2014-06-30,22.3133
2014-05-30,21.8873
2014-04-30,21.6856
2014-03-31,21.3569
2014-02-28,21.1139
2014-01-31,21.1473
2013-12-31,21.1011
2013-11-29,21.0334
2013-10-31,20.8953
2013-09-30,20.5861
2013-08-30,20.3885
2013-07-31,20.1665
2013-06-28,19.7563
2013-05-31,19.3927
2013-04-30,19.1463
2013-03-28,18.6050
2013-02-28,18.2009
2013-01-31,17.8571
2012-12-31,17.5294
2012-11-30,17.2580
2012-10-31,16.9960
2012-09-28,16.7604
2012-08-31,16.5163
2012-07-31,16.2854
2012-06-29,15.8805
2012-05-31,15.5547
2012-04-30,15.1885
2012-03-30,14.9018
2012-02-29,14.7051
2012-01-31,14.5269
2011-12-30,14.3243
2011-11-30,14.0770
2011-10-31,13.9157
2011-09-30,13.7147
2011-08-31,13.5436
2011-07-29,13.3930
2011-06-30,13.2729
2011-05-31,13.0784
2011-04-29,12.7480
2011-03-31,12.3562
2011-02-28,11.9775
2011-01-31,11.7221
2010-12-31,11.4107
2010-11-30,11.1489
2010-10-29,10.9138
2010-09-30,10.6973
2010-08-31,10.4112
2010-07-30,10.0898
2010-06-30,9.8931
2010-05-28,9.7831
2010-04-30,9.6319
2010-03-31,9.3280
2010-02-26,9.0296
2010-01-29,8.7802
2009-12-31,8.5360
2009-11-30,8.2090
2009-10-30,8.0128
2009-09-30,7.7826
2009-08-31,7.5491
2009-07-31,7.3150
2009-06-30,7.2607
2009-05-29,7.3320
2009-04-30,7.4414
2009-03-31,7.6024
2009-02-27,7.8185
2009-01-30,8.0158
2008-12-31,8.1118
2008-11-28,8.3655
2008-10-31,8.6903
2008-09-30,9.1213
2008-08-29,9.4148
2008-07-31,9.6069
2008-06-30,9.7999
2008-05-30,9.8740
2008-04-30,9.8917
2008-03-31,10.0427
2008-02-29,10.3235
2008-01-31,10.5649
2007-12-31,10.6875
2007-11-30,10.6824
2007-10-31,10.6243
2007-09-28,10.5987
2007-08-31,10.5523
2007-07-31,10.4559
2007-06-29,10.3447
2007-05-31,10.1816
2007-04-30,9.9150
2007-03-30,9.5691
2007-02-28,9.2614
2007-01-31,9.0047
2006-12-29,8.7751
2006-11-30,8.6143
2006-10-31,8.5075
2006-09-29,8.4841
2006-08-31,8.4559
2006-07-31,8.4725
2006-06-30,8.6223
2006-05-31,8.8162
2006-04-28,9.0004
2006-03-31,9.1072
2006-02-28,9.1244
2006-01-31,9.0532
2005-12-30,8.9654
2005-11-30,8.8199
2005-10-31,8.6081
2005-09-30,8.3343
2005-08-31,7.9506
2005-07-29,7.5369
2005-06-30,7.1489
2005-05-31,6.8137
2005-04-29,6.5559
2005-03-31,6.3232
2005-02-28,6.0518
2005-01-31,5.8167
2004-12-31,5.7197
2004-11-30,5.6430
2004-10-29,5.5558
2004-09-30,5.5042
2004-08-31,5.4042
2004-07-30,5.3133
2004-06-30,5.2114
2004-05-28,5.0604
2004-04-30,4.9302
2004-03-31,4.9174
2004-02-27,4.8541
2004-01-30,4.6718
2003-12-31,4.4035
2003-11-28,4.1567
2003-10-31,4.0204
2003-09-30,4.1015
2003-08-29,4.2599
2003-07-31,4.3214
2003-06-30,4.4072
2003-05-30,4.5451
2003-04-30,4.5381
2003-03-31,4.8037
2003-02-28,5.5988
2003-01-31,6.4450
2002-12-31,7.4088
2002-11-29,8.0931
2002-10-31,8.7840
2002-09-30,9.6831
2002-08-30,10.5114
2002-07-31,11.0831
2002-06-28,11.7260
2002-05-31,12.3942
2002-04-30,12.8033
2002-03-28,13.2212
2002-02-28,13.5501
2002-01-31,13.9959
2001-12-31,14.3104
2001-11-30,14.5544
2001-10-31,14.8330
2001-09-28,15.3361
2001-08-31,15.7146
2001-07-31,15.8552
2001-06-29,15.8155
2001-05-31,15.6670
2001-04-30,15.3683
2001-03-30,14.8208
2001-02-28,14.4024
2001-01-31,13.7861
2000-12-29,13.1285
2000-11-30,12.2816
2000-10-31,12.2995
2000-09-29,12.4214
