,SMA_monthly_10
2022-04-04,390.9720
2022-03-31,401.7380
2022-02-28,407.3620
2022-01-31,413.9860
2021-12-31,417.5100
2021-11-30,423.4070
2021-10-29,429.5180
2021-09-30,425.0120
2021-08-31,416.6600
2021-07-30,400.2140
2021-06-30,381.5470
2021-05-28,369.9480
2021-04-30,367.6000
2021-03-31,365.3510
2021-02-26,363.2500
2021-01-29,351.2120
2020-12-31,335.8800
2020-11-30,325.4470
2020-10-30,322.2450
2020-09-30,326.1490
2020-08-31,327.3170
2020-07-31,321.1470
2020-06-30,313.3530
2020-05-29,304.4520
2020-04-30,298.0850
2020-03-31,302.9970
2020-02-28,306.3760
2020-01-31,311.0090
2019-12-31,313.0710
2019-11-29,311.1740
2019-10-31,307.0770
2019-09-30,307.5180
2019-08-30,310.8460
2019-07-31,313.8270
2019-06-28,320.5950
2019-05-31,319.2630
2019-04-30,321.0080
2019-03-29,317.7370
2019-02-28,313.9120
2019-01-31,306.7280
2018-12-31,302.3910
2018-11-30,295.2000
2018-10-31,284.7140
2018-09-28,275.4480
2018-08-31,261.7450
2018-07-31,246.7810
2018-06-29,234.2650
2018-05-31,226.7820
2018-04-30,216.9230
2018-03-29,210.1820
2018-02-28,204.2760
2018-01-31,199.9600
2017-12-29,193.7600
2017-11-30,188.6510
2017-10-31,181.6580
2017-09-29,173.9430
2017-08-31,167.3370
2017-07-31,160.5050
2017-06-30,161.2860
2017-05-31,160.7680
2017-04-28,159.6670
2017-03-31,155.2190
2017-02-28,152.6380
2017-01-31,149.3970
2016-12-30,149.5980
2016-11-30,151.8180
2016-10-31,154.2990
2016-09-30,159.8795
2016-08-31,160.1035
2016-07-29,157.5975
2016-06-30,158.5445
2016-05-31,164.2675
2016-04-29,171.7145
2016-03-31,180.0515
2016-02-29,184.4485
2016-01-29,187.8495
2015-12-31,190.6185
2015-11-30,190.9700
2015-10-30,192.0990
2015-09-30,196.2290
2015-08-31,197.7360
2015-07-31,197.2330
2015-06-30,191.6950
2015-05-29,187.7950
2015-04-30,183.1780
2015-03-31,182.6070
2015-02-27,179.8680
2015-01-30,173.9070
2014-12-31,169.2540
2014-11-28,167.9450
2014-10-31,164.0560
2014-09-30,155.8570
2014-08-29,149.2650
2014-07-31,140.6800
2014-06-30,132.7720
2014-05-30,122.7020
2014-04-30,114.8590
2014-03-31,108.7580
2014-02-28,100.9240
2014-01-31,90.2440
2013-12-31,80.4420
2013-11-29,74.3960
2013-10-31,69.6590
2013-09-30,65.8670
2013-08-30,63.1550
2013-07-31,60.1210
2013-06-28,56.9580
2013-05-31,53.6820
2013-04-30,50.7970
2013-03-28,48.3670
2013-02-28,47.2750
2013-01-31,46.7150
2012-12-31,46.9130
2012-11-30,46.4790
