,SMA_monthly_10
2022-04-04,79.4585
2022-03-31,80.1684
2022-02-28,80.7726
2022-01-31,80.4723
2021-12-31,81.0444
2021-11-30,80.8597
2021-10-29,80.2763
2021-09-30,80.8731
2021-08-31,80.1759
2021-07-30,77.8456
2021-06-30,74.7912
2021-05-28,70.8540
2021-04-30,67.4540
2021-03-31,64.0075
2021-02-26,59.9875
2021-01-29,55.6343
2020-12-31,52.0223
2020-11-30,49.7659
2020-10-30,48.6686
2020-09-30,49.0118
2020-08-31,49.0666
2020-07-31,49.2701
2020-06-30,48.5514
2020-05-29,47.9280
2020-04-30,47.6267
2020-03-31,46.6990
2020-02-28,45.7563
2020-01-31,44.7089
2019-12-31,43.5359
2019-11-29,42.2491
2019-10-31,41.3224
2019-09-30,39.7443
2019-08-30,39.3163
2019-07-31,38.5632
2019-06-28,38.5971
2019-05-31,39.9867
2019-04-30,41.9997
2019-03-29,43.0351
2019-02-28,44.6571
2019-01-31,45.1658
2018-12-31,46.5544
2018-11-30,48.2581
2018-10-31,48.7729
2018-09-28,49.1120
2018-08-31,48.8287
2018-07-31,48.0097
2018-06-29,46.6671
2018-05-31,44.6252
2018-04-30,41.6855
2018-03-29,40.0775
2018-02-28,37.9457
2018-01-31,35.8370
2017-12-29,34.3587
2017-11-30,32.5950
2017-10-31,30.7716
2017-09-29,28.5381
2017-08-31,26.5630
2017-07-31,25.0857
2017-06-30,24.0543
2017-05-31,22.7206
2017-04-28,21.0218
2017-03-31,19.6342
2017-02-28,18.0202
2017-01-31,16.7544
2016-12-30,15.3938
2016-11-30,14.2676
2016-10-31,13.4197
2016-09-30,13.1204
2016-08-31,12.9359
2016-07-29,12.9429
2016-06-30,13.0645
2016-05-31,13.3289
2016-04-29,13.9065
2016-03-31,14.7135
2016-02-29,16.4551
2016-01-29,18.2008
2015-12-31,19.8068
2015-11-30,21.4537
2015-10-30,22.7839
2015-09-30,24.6243
2015-08-31,26.7181
2015-07-31,28.3820
2015-06-30,29.9531
2015-05-29,31.3257
2015-04-30,31.5870
2015-03-31,32.0678
2015-02-27,32.2135
2015-01-30,31.7596
2014-12-31,31.2005
2014-11-28,30.1212
2014-10-31,28.8334
2014-09-30,27.7022
2014-08-29,26.3895
2014-07-31,24.9011
2014-06-30,23.5963
2014-05-30,21.6631
2014-04-30,20.1319
2014-03-31,18.9558
2014-02-28,17.7608
2014-01-31,16.2874
2013-12-31,14.9842
2013-11-29,13.6500
2013-10-31,12.2993
2013-09-30,11.1682
2013-08-30,10.0206
2013-07-31,9.2081
2013-06-28,8.4839
2013-05-31,7.6739
2013-04-30,7.1283
2013-03-28,6.8181
2013-02-28,6.4056
2013-01-31,6.2275
2012-12-31,6.2809
2012-11-30,6.5014
2012-10-31,6.6639
2012-09-28,6.7502
2012-08-31,6.7512
2012-07-31,6.6894
2012-06-29,6.5727
2012-05-31,6.5328
2012-04-30,6.6854
2012-03-30,6.7742
2012-02-29,6.9842
2012-01-31,7.2605
2011-12-30,7.6470
2011-11-30,8.1298
2011-10-31,8.5837
2011-09-30,8.8261
2011-08-31,9.0484
2011-07-29,9.2823
2011-06-30,9.2664
2011-05-31,9.1645
2011-04-29,8.8732
2011-03-31,8.5909
2011-02-28,8.3535
2011-01-31,8.1759
2010-12-31,8.1590
2010-11-30,8.2627
2010-10-29,8.4075
