,SMA_monthly_10
2022-04-04,34.3090
2022-03-31,33.9294
2022-02-28,33.4940
2022-01-31,33.4241
2021-12-31,33.1905
2021-11-30,32.4593
2021-10-29,31.8217
2021-09-30,31.2071
2021-08-31,31.2089
2021-07-30,30.5608
2021-06-30,29.9010
2021-05-28,29.2253
2021-04-30,28.2457
2021-03-31,27.2023
2021-02-26,26.3617
2021-01-29,25.4991
2020-12-31,24.5455
2020-11-30,23.8556
2020-10-30,23.3716
2020-09-30,23.1309
2020-08-31,22.9053
2020-07-31,22.6706
2020-06-30,22.5792
2020-05-29,22.4674
2020-04-30,22.3965
2020-03-31,22.7326
2020-02-28,23.2660
2020-01-31,23.5294
2019-12-31,23.4557
2019-11-29,23.4420
2019-10-31,23.2242
2019-09-30,22.9410
2019-08-30,23.0260
2019-07-31,23.0564
2019-06-28,23.1512
2019-05-31,23.0252
2019-04-30,22.8748
2019-03-29,22.3471
2019-02-28,22.0014
2019-01-31,21.5511
2018-12-31,21.2149
2018-11-30,20.9298
2018-10-31,20.3981
2018-09-28,19.9382
2018-08-31,19.3362
2018-07-31,18.5568
2018-06-29,18.0156
2018-05-31,17.5661
2018-04-30,17.0557
2018-03-29,16.8824
2018-02-28,16.8135
2018-01-31,16.6975
2017-12-29,16.3583
2017-11-30,16.1374
2017-10-31,15.8200
2017-09-29,15.3511
2017-08-31,14.7581
2017-07-31,14.1231
2017-06-30,13.5210
2017-05-31,12.6867
2017-04-28,11.8607
2017-03-31,11.0756
2017-02-28,10.4353
2017-01-31,9.7522
2016-12-30,9.0958
2016-11-30,8.7155
2016-10-31,8.2996
2016-09-30,8.1421
2016-08-31,8.0601
2016-07-29,7.9981
2016-06-30,7.9373
2016-05-31,7.9601
2016-04-29,8.0835
2016-03-31,8.2279
2016-02-29,8.4615
2016-01-29,8.7988
2015-12-31,9.0871
2015-11-30,9.3220
2015-10-30,9.4472
2015-09-30,9.7079
2015-08-31,9.9791
2015-07-31,10.2058
2015-06-30,10.2160
2015-05-29,10.1512
2015-04-30,10.0098
2015-03-31,9.8400
2015-02-27,9.7172
2015-01-30,9.5198
2014-12-31,9.3789
2014-11-28,9.1144
2014-10-31,8.8145
2014-09-30,8.5985
2014-08-29,8.4443
2014-07-31,8.2848
2014-06-30,8.1498
2014-05-30,7.9560
2014-04-30,7.8051
2014-03-31,7.6468
2014-02-28,7.5246
2014-01-31,7.4172
2013-12-31,7.3386
2013-11-29,7.1578
2013-10-31,6.9906
2013-09-30,6.7975
2013-08-30,6.6145
2013-07-31,6.4802
2013-06-28,6.3523
2013-05-31,6.3190
2013-04-30,6.2373
2013-03-28,6.1613
2013-02-28,6.0431
2013-01-31,6.0082
2012-12-31,5.9818
2012-11-30,6.0064
2012-10-31,6.0696
2012-09-28,6.0755
2012-08-31,6.0916
2012-07-31,6.0697
2012-06-29,5.9411
2012-05-31,5.9185
2012-04-30,6.0056
2012-03-30,6.1027
2012-02-29,6.2271
2012-01-31,6.3590
2011-12-30,6.4506
2011-11-30,6.5477
2011-10-31,6.5875
2011-09-30,6.5627
2011-08-31,6.6008
2011-07-29,6.5524
2011-06-30,6.3802
2011-05-31,6.1138
2011-04-29,5.8648
2011-03-31,5.5948
2011-02-28,5.3491
2011-01-31,5.1711
2010-12-31,4.9862
2010-11-30,4.8249
2010-10-29,4.6550
2010-09-30,4.5316
2010-08-31,4.4547
2010-07-30,4.3779
2010-06-30,4.2749
2010-05-28,4.2055
2010-04-30,4.0896
2010-03-31,3.8936
2010-02-26,3.7183
2010-01-29,3.5527
2009-12-31,3.3975
2009-11-30,3.1819
2009-10-30,3.0106
2009-09-30,2.9185
2009-08-31,2.8707
2009-07-31,2.8883
