,SMA_monthly_10
2022-04-04,45.6791
2022-03-31,43.7112
2022-02-28,41.6192
2022-01-31,40.5233
2021-12-31,39.7144
2021-11-30,38.3685
2021-10-29,37.6004
2021-09-30,36.7349
2021-08-31,35.9497
2021-07-30,34.5152
2021-06-30,33.7934
2021-05-28,33.4788
2021-04-30,33.1916
2021-03-31,32.8745
2021-02-26,32.4926
2021-01-29,32.3692
2020-12-31,31.8962
2020-11-30,31.4994
2020-10-30,30.8453
2020-09-30,30.4893
2020-08-31,29.8107
2020-07-31,28.6887
2020-06-30,27.7787
2020-05-29,26.7601
2020-04-30,25.6064
2020-03-31,24.6169
2020-02-28,23.8742
2020-01-31,23.5892
2019-12-31,23.3299
2019-11-29,23.3106
2019-10-31,23.3423
2019-09-30,23.5684
2019-08-30,23.8877
2019-07-31,24.4031
2019-06-28,25.1117
2019-05-31,25.9905
2019-04-30,26.5210
2019-03-29,26.7342
2019-02-28,26.6771
2019-01-31,26.2444
2018-12-31,25.8033
2018-11-30,25.7321
2018-10-31,25.7451
2018-09-28,25.4951
2018-08-31,25.1598
2018-07-31,24.1194
2018-06-29,23.2652
2018-05-31,22.6267
2018-04-30,22.5985
2018-03-29,22.3938
2018-02-28,22.8892
2018-01-31,23.0698
2017-12-29,22.9502
2017-11-30,23.3054
2017-10-31,23.9901
2017-09-29,25.2075
2017-08-31,26.2844
2017-07-31,27.0678
2017-06-30,27.5052
2017-05-31,28.2583
2017-04-28,28.6119
2017-03-31,29.2199
2017-02-28,29.7504
2017-01-31,30.0299
2016-12-30,30.3801
2016-11-30,30.8285
2016-10-31,31.3679
2016-09-30,32.3040
2016-08-31,32.9866
2016-07-29,33.4653
2016-06-30,33.6052
2016-05-31,33.3743
2016-04-29,33.6449
2016-03-31,33.6948
2016-02-29,33.5030
2016-01-29,32.9841
2015-12-31,32.9138
2015-11-30,32.3332
2015-10-30,32.0223
2015-09-30,31.4960
2015-08-31,30.9311
2015-07-31,30.3160
2015-06-30,29.1290
2015-05-29,28.1606
2015-04-30,27.0850
2015-03-31,26.2083
2015-02-27,24.9171
2015-01-30,23.7871
2014-12-31,22.6534
2014-11-28,21.6578
2014-10-31,20.5933
2014-09-30,19.8661
2014-08-29,19.3972
2014-07-31,19.0129
2014-06-30,18.6154
2014-05-30,18.0371
2014-04-30,17.6411
2014-03-31,17.1234
2014-02-28,16.6721
2014-01-31,16.3190
2013-12-31,16.1737
2013-11-29,15.7121
2013-10-31,15.0838
2013-09-30,14.3441
2013-08-30,13.7215
2013-07-31,13.2102
2013-06-28,12.5194
2013-05-31,11.9783
2013-04-30,11.4651
2013-03-28,10.9709
2013-02-28,10.4800
2013-01-31,10.2051
2012-12-31,10.0412
