,SMA_monthly_10
2022-04-04,26.9970
2022-03-31,26.2129
2022-02-28,25.5182
2022-01-31,25.1612
2021-12-31,24.5967
2021-11-30,23.9455
2021-10-29,23.6339
2021-09-30,23.3821
2021-08-31,23.3158
2021-07-30,23.0905
2021-06-30,22.7414
2021-05-28,22.4550
2021-04-30,22.2882
2021-03-31,21.8902
2021-02-26,21.8008
2021-01-29,22.0743
2020-12-31,22.2835
2020-11-30,22.6083
2020-10-30,23.0070
2020-09-30,23.3873
2020-08-31,23.7508
2020-07-31,24.2463
2020-06-30,24.6788
2020-05-29,25.2578
2020-04-30,25.7471
2020-03-31,26.0165
2020-02-28,26.2312
2020-01-31,26.2482
2019-12-31,26.1322
2019-11-29,26.0001
2019-10-31,26.0054
2019-09-30,25.6897
2019-08-30,25.3163
2019-07-31,24.8814
2019-06-28,24.3774
2019-05-31,24.1650
2019-04-30,23.9598
2019-03-29,23.7523
2019-02-28,23.3965
2019-01-31,23.1124
2018-12-31,22.7602
2018-11-30,22.5131
2018-10-31,22.2874
2018-09-28,22.2434
2018-08-31,22.4180
2018-07-31,22.2994
2018-06-29,22.1775
2018-05-31,22.1752
2018-04-30,22.1896
2018-03-29,22.2095
2018-02-28,22.3498
2018-01-31,22.4021
2017-12-29,22.2824
2017-11-30,22.0866
2017-10-31,21.5821
2017-09-29,21.1593
2017-08-31,20.8023
2017-07-31,20.4463
2017-06-30,20.2176
2017-05-31,20.0498
2017-04-28,19.9656
2017-03-31,20.0960
2017-02-28,20.0583
2017-01-31,19.9143
2016-12-30,19.9744
2016-11-30,19.8812
2016-10-31,19.7534
2016-09-30,19.3900
2016-08-31,18.9431
2016-07-29,18.5080
2016-06-30,17.8657
2016-05-31,17.0214
2016-04-29,16.4543
2016-03-31,15.9636
2016-02-29,15.4644
2016-01-29,15.0217
2015-12-31,14.6457
2015-11-30,14.3549
2015-10-30,14.0937
2015-09-30,13.8092
2015-08-31,13.5696
2015-07-31,13.4807
2015-06-30,13.2962
