,SMA_monthly_10
2022-04-04,255.0220
2022-03-31,268.4850
2022-02-28,274.1730
2022-01-31,279.8050
2021-12-31,285.1800
2021-11-30,288.4760
2021-10-29,293.1630
2021-09-30,290.9810
2021-08-31,286.6990
2021-07-30,278.0150
2021-06-30,273.7100
2021-05-28,267.8470
2021-04-30,268.5680
2021-03-31,268.5900
2021-02-26,271.3240
2021-01-29,273.7190
2020-12-31,277.0960
2020-11-30,283.4490
2020-10-30,286.3170
2020-09-30,290.7830
2020-08-31,292.3960
2020-07-31,293.5030
2020-06-30,289.3160
2020-05-29,284.5360
2020-04-30,277.6090
2020-03-31,271.3130
2020-02-28,261.6040
2020-01-31,253.6890
2019-12-31,250.4420
2019-11-29,253.5700
2019-10-31,256.9670
2019-09-30,257.1880
2019-08-30,267.2780
2019-07-31,275.7300
2019-06-28,287.2790
2019-05-31,299.2410
2019-04-30,310.7490
2019-03-29,316.8490
2019-02-28,322.6070
2019-01-31,317.1660
2018-12-31,311.1700
2018-11-30,309.9770
2018-10-31,311.3860
2018-09-28,312.8160
2018-08-31,309.7020
2018-07-31,305.5190
2018-06-29,303.3940
2018-05-31,306.0260
2018-04-30,305.5890
2018-03-29,305.3650
2018-02-28,302.7600
2018-01-31,300.9820
2017-12-29,293.5430
2017-11-30,290.5460
2017-10-31,286.0530
2017-09-29,283.2450
2017-08-31,281.3400
2017-07-31,277.7020
2017-06-30,280.0460
2017-05-31,283.4730
2017-04-28,287.6890
2017-03-31,284.7500
2017-02-28,286.3810
2017-01-31,285.0200
2016-12-30,283.3280
2016-11-30,280.9120
2016-10-31,278.8110
2016-09-30,281.4280
2016-08-31,278.8110
2016-07-29,277.2990
2016-06-30,277.4870
2016-05-31,283.0350
2016-04-29,285.9400
2016-03-31,298.8350
2016-02-29,312.5020
2016-01-29,323.9530
2015-12-31,338.8710
2015-11-30,349.1950
2015-10-30,359.4250
2015-09-30,364.3190
2015-08-31,365.9070
2015-07-31,368.2850
