,SMA_monthly_10
2021-09-22,64.6621
2021-08-31,63.1053
2021-07-30,60.4432
2021-06-30,57.4685
2021-05-28,54.5834
2021-04-30,52.2626
2021-03-31,50.3804
2021-02-26,49.5218
2021-01-29,48.2401
2020-12-31,45.9461
2020-11-30,46.0171
2020-10-30,47.1200
2020-09-30,49.6050
2020-08-31,52.1131
2020-07-31,54.5173
2020-06-30,56.4472
2020-05-29,58.0093
2020-04-30,59.4167
2020-03-31,62.1392
2020-02-28,65.4549
2020-01-31,67.1886
2019-12-31,68.1367
2019-11-29,68.8073
2019-10-31,69.1083
2019-09-30,68.8880
2019-08-30,68.5354
2019-07-31,68.1585
2019-06-28,68.4356
2019-05-31,67.8366
2019-04-30,68.0612
2019-03-29,67.7688
2019-02-28,67.0767
2019-01-31,66.0991
2018-12-31,65.1018
2018-11-30,65.1569
2018-10-31,66.0125
2018-09-28,66.4524
2018-08-31,66.5565
2018-07-31,67.0156
2018-06-29,66.7854
2018-05-31,66.5444
2018-04-30,66.2095
2018-03-29,66.4818
2018-02-28,67.4067
2018-01-31,67.6586
2017-12-29,67.2115
2017-11-30,67.2182
2017-10-31,66.7655
2017-09-29,65.8756
2017-08-31,65.1721
2017-07-31,64.6745
2017-06-30,65.0703
2017-05-31,65.5826
2017-04-28,65.8066
2017-03-31,66.0809
2017-02-28,66.7671
2017-01-31,67.2430
2016-12-30,67.3691
2016-11-30,67.4277
2016-10-31,67.3920
2016-09-30,68.5701
2016-08-31,69.0104
2016-07-29,69.2027
2016-06-30,69.1743
2016-05-31,69.7379
2016-04-29,70.0384
2016-03-31,70.3967
2016-02-29,71.0880
2016-01-29,71.9151
2015-12-31,73.2184
2015-11-30,73.1857
2015-10-30,72.3278
2015-09-30,71.9627
2015-08-31,72.1873
2015-07-31,71.8646
2015-06-30,71.1219
2015-05-29,71.0275
2015-04-30,70.5123
2015-03-31,70.3494
2015-02-27,69.8446
2015-01-30,69.3205
2014-12-31,70.2491
2014-11-28,70.6914
2014-10-31,70.5613
2014-09-30,70.8788
2014-08-29,71.2572
2014-07-31,70.7093
2014-06-30,70.4416
2014-05-30,69.3874
2014-04-30,68.2529
2014-03-31,67.6537
2014-02-28,66.5638
2014-01-31,64.7624
2013-12-31,63.5127
2013-11-29,61.4838
2013-10-31,59.6825
2013-09-30,57.8662
2013-08-30,56.2358
2013-07-31,55.0322
2013-06-28,53.7133
2013-05-31,51.7595
2013-04-30,49.6430
2013-03-28,47.6609
2013-02-28,45.8016
2013-01-31,44.9117
2012-12-31,43.8708
2012-11-30,43.1073
2012-10-31,42.2204
2012-09-28,40.8643
2012-08-31,39.5700
2012-07-31,38.3827
2012-06-29,36.6921
2012-05-31,35.8721
2012-04-30,35.7189
2012-03-30,34.6796
2012-02-29,33.8611
2012-01-31,32.9987
2011-12-30,31.8649
2011-11-30,31.2791
2011-10-31,30.8196
2011-09-30,30.3245
2011-08-31,30.3371
2011-07-29,29.7899
2011-06-30,28.1172
2011-05-31,26.6058
2011-04-29,25.0356
2011-03-31,23.2275
2011-02-28,22.2863
2011-01-31,21.6061
2010-12-31,21.0314
2010-11-30,20.5727
2010-10-29,19.8597
2010-09-30,19.3609
2010-08-31,18.9832
2010-07-30,18.7297
2010-06-30,18.4375
2010-05-28,18.1171
2010-04-30,17.4480
2010-03-31,16.2198
2010-02-26,15.1210
2010-01-29,13.6244
2009-12-31,12.3189
2009-11-30,10.8506
2009-10-30,9.5801
2009-09-30,8.3965
2009-08-31,7.1616
2009-07-31,6.5877
2009-06-30,6.4754
2009-05-29,7.5103
2009-04-30,8.4612
2009-03-31,9.5511
2009-02-27,11.0945
2009-01-30,12.5635
2008-12-31,13.8311
2008-11-28,14.9656
2008-10-31,16.2659
2008-09-30,17.5424
2008-08-29,18.4263
2008-07-31,18.6724
2008-06-30,18.7535
2008-05-30,18.6680
2008-04-30,18.1899
2008-03-31,18.1252
2008-02-29,18.4412
2008-01-31,18.8404
2007-12-31,19.1230
2007-11-30,19.0085
2007-10-31,18.6137
2007-09-28,17.8851
2007-08-31,17.2539
2007-07-31,16.5893
2007-06-29,16.0399
2007-05-31,14.9775
2007-04-30,13.6460
2007-03-30,12.5382
2007-02-28,11.6297
2007-01-31,10.9644
2006-12-29,10.3399
2006-11-30,9.6224
2006-10-31,9.1838
2006-09-29,8.8864
2006-08-31,8.5467
2006-07-31,8.3474
2006-06-30,8.3318
2006-05-31,8.2463
2006-04-28,7.8121
2006-03-31,7.2248
2006-02-28,7.0033
2006-01-31,6.9460
2005-12-30,6.6524
2005-11-30,6.6851
2005-10-31,6.8813
2005-09-30,7.3341
2005-08-31,7.6798
2005-07-29,7.6924
2005-06-30,7.7735
2005-05-31,7.7608
2005-04-29,7.4256
2005-03-31,7.1891
2005-02-28,6.7892
2005-01-31,6.2702
2004-12-31,5.6599
2004-11-30,4.8599
2004-10-29,4.0808
2004-09-30,3.4749
2004-08-31,2.9745
2004-07-30,2.6459
2004-06-30,2.4445
2004-05-28,2.2341
2004-04-30,2.2333
2004-03-31,2.3486
2004-02-27,2.3590
2004-01-30,2.3419
2003-12-31,2.2199
2003-11-28,2.2110
2003-10-31,2.1887
2003-09-30,2.0965
2003-08-29,2.0289
2003-07-31,1.9077
2003-06-30,1.7939
2003-05-30,1.6259
2003-04-30,1.5657
2003-03-31,1.5940
2003-02-28,1.6854
2003-01-31,1.7560
2002-12-31,1.7397
2002-11-29,1.7612
2002-10-31,1.7627
2002-09-30,1.7486
2002-08-30,1.7456
2002-07-31,1.7107
2002-06-28,1.6438
2002-05-31,1.5412
2002-04-30,1.4520
2002-03-28,1.3293
2002-02-28,1.3003
2002-01-31,1.2549
2001-12-31,1.2616
2001-11-30,1.2966
2001-10-31,1.3271
2001-09-28,1.4391
2001-08-31,1.4958
2001-07-31,1.6588
2001-06-29,2.0577
2001-05-31,2.5177
2001-04-30,3.1173
2001-03-30,3.8968
2001-02-28,4.6597
2001-01-31,5.4760
2000-12-29,6.2868
2000-11-30,6.7979
2000-10-31,7.5181
2000-09-29,8.2848
