,SMA_monthly_10
2022-04-04,224.3932
2022-03-31,224.5755
2022-02-28,225.2739
2022-01-31,227.4276
2021-12-31,226.2279
2021-11-30,222.3426
2021-10-29,220.6283
2021-09-30,220.6367
2021-08-31,219.9537
2021-07-30,215.1653
2021-06-30,211.5219
2021-05-28,206.4403
2021-04-30,200.0905
2021-03-31,193.4384
2021-02-26,187.7826
2021-01-29,182.6401
2020-12-31,175.8115
2020-11-30,171.0018
2020-10-30,168.9688
2020-09-30,171.1366
2020-08-31,170.5691
2020-07-31,170.8350
2020-06-30,173.4253
2020-05-29,176.0502
2020-04-30,178.0957
2020-03-31,181.0072
2020-02-28,184.0231
2020-01-31,187.5265
2019-12-31,186.0777
2019-11-29,183.8987
2019-10-31,182.4361
2019-09-30,179.4102
2019-08-30,178.0779
2019-07-31,177.2885
2019-06-28,178.8527
2019-05-31,179.7016
2019-04-30,182.6410
2019-03-29,183.0922
2019-02-28,187.4162
2019-01-31,193.2070
2018-12-31,198.1475
2018-11-30,203.1383
2018-10-31,205.1270
2018-09-28,207.7105
2018-08-31,207.7072
2018-07-31,208.4993
2018-06-29,207.3258
2018-05-31,205.3964
2018-04-30,202.3880
2018-03-29,198.5382
2018-02-28,194.1526
2018-01-31,189.9378
2017-12-29,184.4221
2017-11-30,177.7473
2017-10-31,171.2239
2017-09-29,164.9391
2017-08-31,160.2940
2017-07-31,157.0352
2017-06-30,154.3991
2017-05-31,151.5011
2017-04-28,149.6462
2017-03-31,148.8639
2017-02-28,147.9242
2017-01-31,147.5217
2016-12-30,147.5409
2016-11-30,146.3383
2016-10-31,146.3260
2016-09-30,143.9417
2016-08-31,141.4151
2016-07-29,138.5832
2016-06-30,134.8537
2016-05-31,131.3094
2016-04-29,128.1378
2016-03-31,124.3664
2016-02-29,121.2252
2016-01-29,118.7683
2015-12-31,115.3478
2015-11-30,112.7156
2015-10-30,109.8940
2015-09-30,106.4815
2015-08-31,103.7884
2015-07-31,100.3947
2015-06-30,97.3615
2015-05-29,94.6885
2015-04-30,91.4940
2015-03-31,88.9519
2015-02-27,86.0196
2015-01-30,82.8313
2014-12-31,80.5022
2014-11-28,78.9355
2014-10-31,77.1320
2014-09-30,75.1978
