,SMA_monthly_10
2022-04-04,6.5265
2022-03-31,6.4535
2022-02-28,6.3725
2022-01-31,6.2815
2021-12-31,6.1575
2021-11-30,5.8455
2021-10-29,5.3785
2021-09-30,4.9075
2021-08-31,4.4355
2021-07-30,4.2010
2021-06-30,4.0580
2021-05-28,3.9460
2021-04-30,3.8870
2021-03-31,3.9260
2021-02-26,3.8550
2021-01-29,3.7790
2020-12-31,3.6920
2020-11-30,3.6750
2020-10-30,3.7460
2020-09-30,3.8460
2020-08-31,4.0060
2020-07-31,3.9910
2020-06-30,3.9460
2020-05-29,3.7960
2020-04-30,3.7730
2020-03-31,3.9270
2020-02-28,4.2518
2020-01-31,4.7502
2019-12-31,5.0133
2019-11-29,5.2683
2019-10-31,5.4867
2019-09-30,5.8197
2019-08-30,6.3321
2019-07-31,6.8893
2019-06-28,7.6758
2019-05-31,8.1735
2019-04-30,8.6544
2019-03-29,9.0590
2019-02-28,9.5523
2019-01-31,12.0303
2018-12-31,15.0389
2018-11-30,18.4750
2018-10-31,22.5826
2018-09-28,26.6314
2018-08-31,30.9539
2018-07-31,36.6632
2018-06-29,42.6475
2018-05-31,45.6435
2018-04-30,49.2100
2018-03-29,50.8200
2018-02-28,51.7300
2018-01-31,52.2200
2017-12-29,52.1500
2017-11-30,52.8500
2017-10-31,52.0100
2017-09-29,48.3000
2017-08-31,45.5700
2017-07-31,45.1500
2017-06-30,44.7720
2017-05-31,44.1000
2017-04-28,44.2540
2017-03-31,43.5260
2017-02-28,43.2600
2017-01-31,42.6440
2016-12-30,43.5400
2016-11-30,46.7880
2016-10-31,49.8400
2016-09-30,59.7520
2016-08-31,67.2140
2016-07-29,80.5700
2016-06-30,90.1600
2016-05-31,106.5400
2016-04-29,128.1560
2016-03-31,149.1000
