,SMA_monthly_10
2022-04-04,124.9220
2022-03-31,127.5981
2022-02-28,130.5071
2022-01-31,132.3800
2021-12-31,132.5688
2021-11-30,130.0935
2021-10-29,128.3553
2021-09-30,127.0775
2021-08-31,125.1515
2021-07-30,120.5611
2021-06-30,116.7435
2021-05-28,113.0664
2021-04-30,108.9234
2021-03-31,105.6538
2021-02-26,102.9730
2021-01-29,102.0707
2020-12-31,100.5107
2020-11-30,100.2340
2020-10-30,101.6149
2020-09-30,104.0578
2020-08-31,105.9955
2020-07-31,107.1375
2020-06-30,107.4610
2020-05-29,106.7727
2020-04-30,107.0659
2020-03-31,107.9562
2020-02-28,108.3467
2020-01-31,106.7412
2019-12-31,102.9174
2019-11-29,99.4602
2019-10-31,96.0728
2019-09-30,92.4806
2019-08-30,91.2148
2019-07-31,90.1274
2019-06-28,88.8008
2019-05-31,86.4532
2019-04-30,84.8928
2019-03-29,82.7211
2019-02-28,81.2648
2019-01-31,79.9789
2018-12-31,79.8636
2018-11-30,80.2081
2018-10-31,79.6204
2018-09-28,78.9710
2018-08-31,78.2778
2018-07-31,77.8552
2018-06-29,78.2703
2018-05-31,78.3329
2018-04-30,78.7438
2018-03-29,79.0716
2018-02-28,78.3723
2018-01-31,77.8064
2017-12-29,76.7710
2017-11-30,76.0507
2017-10-31,74.2544
2017-09-29,72.3714
2017-08-31,70.4590
2017-07-31,69.0098
2017-06-30,67.7992
2017-05-31,66.8060
2017-04-28,66.1748
2017-03-31,65.2636
2017-02-28,64.4510
2017-01-31,63.7420
2016-12-30,63.5241
2016-11-30,63.3862
2016-10-31,62.7554
2016-09-30,62.9180
2016-08-31,62.7133
2016-07-29,62.1111
2016-06-30,60.6941
2016-05-31,59.7300
2016-04-29,59.2840
2016-03-31,58.7557
2016-02-29,58.5970
2016-01-29,58.3956
2015-12-31,58.4253
2015-11-30,57.6205
2015-10-30,56.3571
2015-09-30,55.4204
2015-08-31,55.0304
2015-07-31,54.3959
2015-06-30,52.9154
2015-05-29,52.0689
2015-04-30,51.0167
2015-03-31,50.5736
2015-02-27,49.7224
2015-01-30,48.9197
2014-12-31,48.7262
2014-11-28,48.5924
2014-10-31,48.1525
2014-09-30,47.3046
