,SMA_monthly_10
2022-04-04,143.8907
2022-03-31,144.0636
2022-02-28,144.4000
2022-01-31,143.4219
2021-12-31,141.9064
2021-11-30,138.6551
2021-10-29,135.1480
2021-09-30,132.5412
2021-08-31,130.1090
2021-07-30,124.6647
2021-06-30,119.6275
2021-05-28,115.6926
2021-04-30,110.9293
2021-03-31,105.6034
2021-02-26,100.7771
2021-01-29,95.0569
2020-12-31,89.3169
2020-11-30,85.4353
2020-10-30,83.1083
2020-09-30,82.8540
2020-08-31,82.2143
2020-07-31,81.3337
2020-06-30,81.5875
2020-05-29,82.3857
2020-04-30,83.2814
2020-03-31,85.3023
2020-02-28,87.2364
2020-01-31,88.2865
2019-12-31,87.0674
2019-11-29,85.6230
2019-10-31,84.3311
2019-09-30,82.8900
2019-08-30,81.2190
2019-07-31,79.5520
2019-06-28,78.9893
2019-05-31,78.4560
2019-04-30,79.1584
2019-03-29,78.4931
2019-02-28,79.5220
2019-01-31,80.2601
2018-12-31,81.9037
2018-11-30,84.3452
2018-10-31,86.5746
2018-09-28,88.2950
2018-08-31,88.7871
2018-07-31,88.5713
2018-06-29,87.4921
2018-05-31,86.4216
2018-04-30,85.1046
2018-03-29,83.7947
2018-02-28,81.7436
2018-01-31,79.2240
2017-12-29,76.5368
2017-11-30,74.5351
2017-10-31,72.5448
2017-09-29,70.4510
2017-08-31,68.9369
2017-07-31,67.2775
2017-06-30,65.7190
2017-05-31,64.2442
2017-04-28,62.4252
2017-03-31,60.4943
2017-02-28,59.0797
2017-01-31,57.5925
2016-12-30,56.3668
2016-11-30,55.1555
2016-10-31,54.0849
2016-09-30,54.1387
2016-08-31,54.2760
2016-07-29,54.2238
2016-06-30,54.0988
2016-05-31,54.2052
2016-04-29,54.1651
2016-03-31,54.5013
2016-02-29,55.0321
2016-01-29,55.7663
2015-12-31,56.9509
2015-11-30,57.5198
2015-10-30,57.3449
2015-09-30,57.1596
2015-08-31,57.4582
2015-07-31,57.5188
2015-06-30,56.9612
2015-05-29,56.7468
2015-04-30,56.0269
2015-03-31,55.5450
2015-02-27,54.4157
2015-01-30,52.6196
2014-12-31,51.4415
2014-11-28,50.4120
2014-10-31,49.1234
2014-09-30,48.0195
2014-08-29,47.2394
2014-07-31,45.7079
2014-06-30,44.2916
2014-05-30,42.6695
2014-04-30,41.3870
2014-03-31,40.3129
2014-02-28,39.0587
2014-01-31,37.8473
2013-12-31,36.6912
2013-11-29,35.5069
2013-10-31,34.3954
2013-09-30,33.2649
2013-08-30,31.9689
2013-07-31,30.6448
2013-06-28,29.3216
2013-05-31,28.4976
2013-04-30,27.5858
2013-03-28,26.6746
2013-02-28,25.8485
2013-01-31,25.5099
2012-12-31,25.3012
2012-11-30,25.2087
2012-10-31,25.0686
2012-09-28,24.9277
2012-08-31,24.7168
2012-07-31,24.6843
2012-06-29,24.2908
2012-05-31,24.1574
2012-04-30,24.3209
2012-03-30,24.2988
2012-02-29,24.2606
2012-01-31,24.1540
2011-12-30,24.1650
2011-11-30,24.4911
2011-10-31,24.7654
2011-09-30,24.7164
2011-08-31,24.8379
2011-07-29,24.8695
2011-06-30,24.4660
2011-05-31,23.5515
2011-04-29,22.8066
2011-03-31,22.0306
2011-02-28,21.5589
2011-01-31,21.2421
2010-12-31,20.5871
2010-11-30,19.8505
2010-10-29,19.4267
2010-09-30,18.8907
2010-08-31,18.4249
2010-07-30,18.1673
2010-06-30,17.8063
2010-05-28,17.5861
2010-04-30,17.0426
2010-03-31,16.0706
2010-02-26,15.3395
2010-01-29,14.7537
2009-12-31,13.7720
2009-11-30,12.7074
2009-10-30,12.0641
2009-09-30,11.6850
2009-08-31,11.2529
2009-07-31,10.9928
2009-06-30,11.3637
2009-05-29,12.2822
2009-04-30,13.2998
2009-03-31,14.4818
2009-02-27,16.3974
2009-01-30,18.2390
2008-12-31,19.5487
2008-11-28,20.6358
2008-10-31,21.7603
2008-09-30,22.9000
2008-08-29,23.5187
2008-07-31,23.6740
2008-06-30,23.7981
2008-05-30,23.7072
2008-04-30,23.3930
