,SMA_monthly_10
2022-04-04,21.7350
2022-03-31,21.4420
2022-02-28,21.3420
2022-01-31,20.9900
2021-12-31,20.8900
2021-11-30,20.7540
2021-10-29,20.4450
2021-09-30,20.0090
2021-08-31,19.7020
2021-07-30,18.9440
2021-06-30,17.9420
2021-05-28,17.0065
2021-04-30,15.9965
2021-03-31,14.8175
2021-02-26,13.7465
2021-01-29,12.5985
2020-12-31,11.6675
2020-11-30,11.1015
2020-10-30,11.0155
2020-09-30,10.9935
2020-08-31,10.9935
2020-07-31,11.1130
2020-06-30,11.1410
2020-05-29,11.1540
2020-04-30,11.6930
2020-03-31,11.9420
2020-02-28,12.0460
2020-01-31,12.0860
2019-12-31,11.9230
2019-11-29,12.0100
2019-10-31,12.0240
2019-09-30,11.8290
2019-08-30,12.0800
2019-07-31,12.4580
2019-06-28,12.5680
2019-05-31,12.9900
2019-04-30,13.5920
2019-03-29,14.0150
2019-02-28,14.2670
2019-01-31,14.3050
2018-12-31,14.4360
2018-11-30,15.0270
2018-10-31,15.2210
2018-09-28,15.4010
2018-08-31,15.6560
2018-07-31,15.5250
2018-06-29,15.4860
2018-05-31,15.4660
2018-04-30,15.8979
2018-03-29,16.5514
2018-02-28,17.5066
2018-01-31,18.1009
2017-12-29,19.0119
2017-11-30,19.9807
2017-10-31,20.6719
2017-09-29,21.9048
2017-08-31,23.3877
2017-07-31,24.7555
2017-06-30,25.6428
2017-05-31,26.6508
2017-04-28,27.5096
2017-03-31,28.2585
2017-02-28,28.7519
2017-01-31,29.1237
2016-12-30,29.7203
2016-11-30,30.0864
2016-10-31,29.5790
2016-09-30,29.0741
2016-08-31,28.4766
2016-07-29,27.5475
2016-06-30,26.3140
2016-05-31,25.4897
2016-04-29,24.5540
2016-03-31,23.9474
2016-02-29,23.1172
2016-01-29,22.5604
2015-12-31,22.0285
2015-11-30,21.8375
2015-10-30,21.8757
2015-09-30,22.3229
2015-08-31,23.1389
2015-07-31,23.6683
2015-06-30,24.2181
2015-05-29,24.8747
2015-04-30,25.5676
2015-03-31,26.3867
2015-02-27,27.6567
2015-01-30,28.6245
2014-12-31,29.6486
2014-11-28,30.0922
2014-10-31,30.4945
2014-09-30,31.7717
2014-08-29,32.9768
2014-07-31,33.6715
2014-06-30,34.1153
2014-05-30,34.1486
