,SMA_monthly_10
2021-07-28,156.3920
2021-06-30,149.5850
2021-05-28,142.6360
2021-04-30,135.2300
2021-03-31,129.5860
2021-02-26,126.2850
2021-01-29,121.7570
2020-12-31,115.4030
2020-11-30,109.1820
2020-10-30,106.9100
2020-09-30,106.2110
2020-08-31,106.1620
2020-07-31,105.2800
2020-06-30,104.8250
2020-05-29,103.6770
2020-04-30,103.0160
2020-03-31,105.3670
2020-02-28,107.7560
2020-01-31,111.9660
2019-12-31,115.5450
2019-11-29,118.2630
2019-10-31,119.1650
2019-09-30,118.3610
2019-08-30,120.8820
2019-07-31,122.0130
2019-06-28,124.5850
2019-05-31,123.7110
2019-04-30,125.6390
2019-03-29,124.4410
2019-02-28,122.5360
2019-01-31,120.7660
2018-12-31,119.6160
2018-11-30,121.6250
2018-10-31,121.2420
2018-09-28,121.9940
2018-08-31,119.0740
2018-07-31,118.8160
2018-06-29,119.5490
2018-05-31,121.3750
2018-04-30,123.4960
2018-03-29,123.9000
2018-02-28,122.5570
2018-01-31,123.5900
2017-12-29,123.7820
2017-11-30,124.9480
2017-10-31,127.0350
2017-09-29,127.3040
2017-08-31,125.5340
2017-07-31,124.3430
2017-06-30,122.8630
2017-05-31,123.2820
2017-04-28,126.3390
2017-03-31,125.2370
2017-02-28,128.2030
2017-01-31,129.0060
2016-12-30,129.8600
2016-11-30,131.7050
2016-10-31,134.0390
2016-09-30,140.0640
2016-08-31,145.6540
2016-07-29,150.6680
2016-06-30,153.4470
2016-05-31,158.9900
2016-04-29,163.6440
2016-03-31,167.7930
2016-02-29,170.2550
2016-01-29,173.0980
2015-12-31,175.8350
2015-11-30,174.7970
2015-10-30,175.2770
2015-09-30,176.1800
2015-08-31,180.0310
2015-07-31,181.9480
2015-06-30,178.7860
2015-05-29,177.6380
2015-04-30,177.1530
2015-03-31,175.8550
2015-02-27,175.1570
2015-01-30,172.9400
2014-12-31,169.8290
2014-11-28,169.0060
2014-10-31,165.3890
2014-09-30,159.5414
2014-08-29,155.4094
2014-07-31,150.7754
2014-06-30,146.4924
2014-05-30,141.6434
2014-04-30,136.6304
2014-03-31,130.0344
2014-02-28,124.5794
2014-01-31,116.6994
2013-12-31,110.0404
2013-11-29,105.4260
2013-10-31,102.3750
2013-09-30,99.4540
2013-08-30,97.4400
2013-07-31,95.7020
2013-06-28,95.5230
2013-05-31,97.0200
2013-04-30,97.7470
2013-03-28,97.8770
2013-02-28,97.7200
2013-01-31,98.0780
2012-12-31,97.9650
2012-11-30,96.9640
2012-10-31,95.0380
2012-09-28,93.1500
2012-08-31,88.5760
2012-07-31,84.6060
2012-06-29,80.5270
2012-05-31,76.3915
2012-04-30,73.0145
2012-03-30,68.6855
2012-02-29,64.1415
2012-01-31,60.6120
2011-12-30,57.8700
2011-11-30,55.5340
2011-10-31,52.8590
2011-09-30,50.1355
2011-08-31,47.5520
2011-07-29,45.1725
2011-06-30,42.7105
2011-05-31,40.8310
2011-04-29,38.8070
2011-03-31,36.5230
2011-02-28,34.0905
2011-01-31,32.0205
2010-12-31,30.5480
2010-11-30,28.9965
2010-10-29,27.4925
2010-09-30,26.5185
2010-08-31,25.5695
2010-07-30,24.9665
2010-06-30,24.4755
2010-05-28,24.1725
2010-04-30,23.8735
2010-03-31,23.1850
2010-02-26,22.2915
2010-01-29,21.4865
2009-12-31,21.0510
2009-11-30,20.3200
2009-10-30,19.8945
2009-09-30,19.4835
2009-08-31,18.9395
2009-07-31,18.7205
2009-06-30,18.4830
2009-05-29,18.6815
2009-04-30,19.2002
2009-03-31,19.3417
2009-02-27,19.2425
2009-01-30,19.2920
2008-12-31,18.9310
2008-11-28,18.6367
2008-10-31,18.5867
2008-09-30,18.4250
2008-08-29,18.2780
2008-07-31,17.9365
2008-06-30,17.2215
2008-05-30,16.9207
2008-04-30,16.5910
2008-03-31,15.9580
2008-02-29,15.6897
2008-01-31,15.2210
2007-12-31,14.6690
2007-11-30,13.7152
2007-10-31,12.9365
2007-09-28,12.0337
2007-08-31,11.4855
2007-07-31,10.9077
2007-06-29,10.3033
2007-05-31,10.1155
2007-04-30,9.7603
2007-03-30,9.6167
2007-02-28,9.3485
2007-01-31,9.2763
2006-12-29,9.1225
2006-11-30,9.0523
2006-10-31,8.6923
2006-09-29,8.2645
2006-08-31,7.9028
2006-07-31,7.6487
2006-06-30,7.4810
2006-05-31,7.2930
2006-04-28,7.1312
2006-03-31,6.8575
2006-02-28,6.5408
2006-01-31,6.1198
2005-12-30,5.9409
2005-11-30,6.0184
2005-10-31,6.1491
2005-09-30,6.0944
2005-08-31,5.9201
2005-07-29,5.6513
2005-06-30,5.4503
2005-05-31,5.2833
2005-04-29,5.1125
2005-03-31,5.0590
2005-02-28,5.0186
2005-01-31,4.9979
2004-12-31,4.9736
2004-11-30,4.9154
2004-10-29,4.8524
2004-09-30,4.8315
2004-08-31,4.8505
2004-07-30,4.9060
2004-06-30,4.9313
2004-05-28,4.8185
2004-04-30,4.7375
2004-03-31,4.6043
2004-02-27,4.3602
2004-01-30,4.1173
2003-12-31,3.9672
2003-11-28,3.8173
2003-10-31,3.6625
2003-09-30,3.5510
2003-08-29,3.5660
2003-07-31,3.4685
2003-06-30,3.3380
2003-05-30,3.2050
2003-04-30,3.2425
2003-03-31,3.2925
2003-02-28,3.3820
2003-01-31,3.5687
2002-12-31,3.8422
2002-11-29,4.0245
2002-10-31,4.1437
2002-09-30,4.5000
2002-08-30,4.7435
2002-07-31,4.8770
2002-06-28,4.9147
2002-05-31,5.0072
2002-04-30,5.0765
2002-03-28,5.2145
2002-02-28,5.2767
2002-01-31,5.3247
2001-12-31,5.3375
2001-11-30,5.4610
2001-10-31,6.2355
2001-09-28,7.4287
2001-08-31,9.0985
2001-07-31,11.2122
2001-06-29,13.5995
2001-05-31,15.6245
2001-04-30,16.5870
2001-03-30,17.7912
2001-02-28,18.1397
2001-01-31,18.5210
2000-12-29,18.9570
2000-11-30,19.4647
2000-10-31,18.4632
2000-09-29,16.6315
